Operator,Count
NONE_MNUF,3
SPC_MNUF,5
SBX_MNUF,8
UC_MNUF,3
SPC_MPOLY,17
UC_MPOLY,7
NONE_MPOLY,8
SBX_MPOLY,25
TPC_MPOLY,15
TPC_MNUF,5
SBX_NONE,3
UC_NONE,1
