Operator,Count
NONE_MNUF,3
SBX_MNUF,3
SPC_MNUF,4
SPC_MPOLY,21
TPC_MPOLY,13
SBX_MPOLY,26
UC_MPOLY,17
NONE_MPOLY,5
TPC_MNUF,6
UC_MNUF,2
