Operator,Count
TPC_MNUF,4
SBX_MNUF,5
UC_MNUF,2
SBX_MPOLY,26
UC_MPOLY,19
SPC_MPOLY,22
TPC_MPOLY,10
NONE_MPOLY,4
TPC_NONE,1
SPC_NONE,4
SBX_NONE,2
SPC_MNUF,1
