Operator,Count
UC_MNUF,9
SPC_NONE,13
SPC_MNUF,7
UC_NONE,5
TPC_MPOLY,19
TPC_MNUF,13
SPC_MPOLY,7
UC_MPOLY,11
TPC_NONE,16
