Operator,Count
SPC_MPOLY,576
SPC_MNUF,461
SPC_NONE,428
TPC_MPOLY,394
TPC_MNUF,366
TPC_NONE,315
UC_MPOLY,171
UC_MNUF,155
UC_NONE,134
