Operator,Count
NONE_MNUF,696
SBX_MNUF,481
TPC_MNUF,448
SPC_MNUF,411
UC_MNUF,406
SBX_NONE,212
NONE_MPOLY,73
SBX_MPOLY,49
SPC_MPOLY,36
UC_MPOLY,35
TPC_MPOLY,31
UC_NONE,10
SPC_NONE,7
TPC_NONE,5
