Operator,Count
SPC_MPOLY,13
TPC_MPOLY,9
TPC_NONE,2
TPC_MNUF,5
UC_MNUF,7
NONE_MPOLY,7
SBX_MNUF,9
SBX_NONE,16
SPC_MNUF,8
SBX_MPOLY,13
UC_MPOLY,9
NONE_MNUF,2
