ID,Seed,Execution,Generation,isChild,isMutant,Integer_encoding,Genotype,Crossover type,Mutation type,Search strategy,Epochs,Accuracy,Loss,FLOPs,CPU_Sec,Num_Params,P1_idx,P2_idx,P1,P2,Before_Mut,HD_P1,HD_P2,HD_BM,Succ_Crossover,Succ_Mutation,Was_invalid
SOGL,1,1,2,False,False,"[1, 0, 0, 1, 0, 0, 1, 3, 0, 1, 2, 0, 2, -1, 0, 1, 2, 1, 5, 1, 0, 5, 0, 3]","[{'INP': 32}, {'CONV': [32, 3]}, {'CONV': [32, 3]}, {'CONV': [256, 3]}, {'CONV': [128, 3]}, {'POOLMAX': [-1, 2]}, {'CONV': [128, 5]}, {'FLATTEN': None}, {'DENSE': [128, 'relu']}, {'DENSE': [10, 'softmax']}]",NONE,NONE,RANDOM,5,0.730199993,0.861326396,497173854,27.46448779,4984618,NONE,NONE,NONE,NONE,NONE,-1,-1,-1,0,0,False
OPHI,1,1,2,False,False,"[1, 1, 1, 1, 2, 0, 2, -1, 0, 1, 0, 1, 1, 0, 0, 2, -1, 1, 5, 1, 0, 5, 0, 3]","[{'INP': 32}, {'CONV': [64, 5]}, {'CONV': [128, 3]}, {'POOLMAX': [-1, 2]}, {'CONV': [32, 5]}, {'CONV': [32, 3]}, {'POOLMAX': [-1, 3]}, {'FLATTEN': None}, {'DENSE': [128, 'relu']}, {'DENSE': [10, 'softmax']}]",NONE,NONE,RANDOM,5,0.698199987,0.882398069,109265774,18.23718214,294218,NONE,NONE,NONE,NONE,NONE,-1,-1,-1,0,0,False
UMOU,1,1,3,False,False,"[1, 0, 1, 1, 0, 1, 1, 3, 1, 2, -1, 1, 1, 0, 1, 1, 3, 1, 5, 2, 0, 5, 0, 3]","[{'INP': 32}, {'CONV': [32, 5]}, {'CONV': [32, 5]}, {'CONV': [256, 5]}, {'POOLMAX': [-1, 3]}, {'CONV': [32, 5]}, {'CONV': [256, 5]}, {'FLATTEN': None}, {'DENSE': [256, 'relu']}, {'DENSE': [10, 'softmax']}]",NONE,NONE,RANDOM,5,0.663900018,0.949227035,286196958,25.67380953,7199434,NONE,NONE,NONE,NONE,NONE,-1,-1,-1,0,0,False
XSSP,1,1,3,False,False,"[1, 2, 1, 1, 3, 1, 1, 2, 0, 1, 3, 1, 1, 3, 0, 1, 2, 0, 5, 3, 0, 5, 0, 3]","[{'INP': 32}, {'CONV': [128, 5]}, {'CONV': [256, 5]}, {'CONV': [128, 3]}, {'CONV': [256, 5]}, {'CONV': [256, 3]}, {'CONV': [128, 3]}, {'FLATTEN': None}, {'DENSE': [512, 'relu']}, {'DENSE': [10, 'softmax']}]",NONE,NONE,RANDOM,5,0.589699984,1.173421741,2963215646,78.18886256,69943306,NONE,NONE,NONE,NONE,NONE,-1,-1,-1,0,0,False
NYMP,1,1,3,False,False,"[1, 2, 1, 1, 2, 1, 1, 3, 0, 1, 3, 1, 1, 1, 0, 2, -1, 0, 5, 3, 0, 5, 0, 3]","[{'INP': 32}, {'CONV': [128, 5]}, {'CONV': [128, 5]}, {'CONV': [256, 3]}, {'CONV': [256, 5]}, {'CONV': [64, 3]}, {'POOLMAX': [-1, 2]}, {'FLATTEN': None}, {'DENSE': [512, 'relu']}, {'DENSE': [10, 'softmax']}]",NONE,NONE,RANDOM,5,0.674399972,1.025917292,2568819998,60.77865267,10895050,NONE,NONE,NONE,NONE,NONE,-1,-1,-1,0,0,False
PBWG,1,1,3,False,False,"[1, 2, 0, 1, 3, 0, 1, 3, 0, 2, -1, 1, 1, 3, 1, 2, -1, 1, 5, 3, 0, 5, 0, 3]","[{'INP': 32}, {'CONV': [128, 3]}, {'CONV': [256, 3]}, {'CONV': [256, 3]}, {'POOLMAX': [-1, 3]}, {'CONV': [256, 5]}, {'POOLMAX': [-1, 3]}, {'FLATTEN': None}, {'DENSE': [512, 'relu']}, {'DENSE': [10, 'softmax']}]",NONE,NONE,RANDOM,5,0.769500017,0.734846115,1074999710,33.75865936,3712778,NONE,NONE,NONE,NONE,NONE,-1,-1,-1,0,0,False
SOGL,1,1,3,False,False,"[1, 0, 0, 1, 0, 0, 1, 3, 0, 1, 2, 0, 2, -1, 0, 1, 2, 1, 5, 1, 0, 5, 0, 3]","[{'INP': 32}, {'CONV': [32, 3]}, {'CONV': [32, 3]}, {'CONV': [256, 3]}, {'CONV': [128, 3]}, {'POOLMAX': [-1, 2]}, {'CONV': [128, 5]}, {'FLATTEN': None}, {'DENSE': [128, 'relu']}, {'DENSE': [10, 'softmax']}]",NONE,NONE,RANDOM,5,0.730199993,0.861326396,497173854,27.46448779,4984618,NONE,NONE,NONE,NONE,NONE,-1,-1,-1,0,0,False
OPHI,1,1,3,False,False,"[1, 1, 1, 1, 2, 0, 2, -1, 0, 1, 0, 1, 1, 0, 0, 2, -1, 1, 5, 1, 0, 5, 0, 3]","[{'INP': 32}, {'CONV': [64, 5]}, {'CONV': [128, 3]}, {'POOLMAX': [-1, 2]}, {'CONV': [32, 5]}, {'CONV': [32, 3]}, {'POOLMAX': [-1, 3]}, {'FLATTEN': None}, {'DENSE': [128, 'relu']}, {'DENSE': [10, 'softmax']}]",NONE,NONE,RANDOM,5,0.698199987,0.882398069,109265774,18.23718214,294218,NONE,NONE,NONE,NONE,NONE,-1,-1,-1,0,0,False
XYRE,2,2,1,False,False,"[1, 1, 0, 1, 3, 0, 1, 1, 1, 1, 3, 0, 1, 2, 0, 2, -1, 0, 5, 2, 0, 5, 0, 3]","[{'INP': 32}, {'CONV': [64, 3]}, {'CONV': [256, 3]}, {'CONV': [64, 5]}, {'CONV': [256, 3]}, {'CONV': [128, 3]}, {'POOLMAX': [-1, 2]}, {'FLATTEN': None}, {'DENSE': [256, 'relu']}, {'DENSE': [10, 'softmax']}]",NONE,NONE,RANDOM,5,0.694400012,0.969968736,1034029726,38.9689548,9393354,NONE,NONE,NONE,NONE,NONE,-1,-1,-1,0,0,False
KHWI,2,2,1,False,False,"[1, 0, 1, 1, 2, 1, 1, 3, 0, 2, -1, 1, 1, 2, 0, 2, -1, 0, 5, 1, 0, 5, 0, 3]","[{'INP': 32}, {'CONV': [32, 5]}, {'CONV': [128, 5]}, {'CONV': [256, 3]}, {'POOLMAX': [-1, 3]}, {'CONV': [128, 3]}, {'POOLMAX': [-1, 2]}, {'FLATTEN': None}, {'DENSE': [128, 'relu']}, {'DENSE': [10, 'softmax']}]",NONE,NONE,RANDOM,5,0.713800013,0.856161118,439548254,23.97766089,1106186,NONE,NONE,NONE,NONE,NONE,-1,-1,-1,0,0,False
CKPF,2,2,1,False,False,"[1, 0, 0, 1, 3, 0, 2, -1, 1, 1, 0, 1, 1, 0, 0, 2, -1, 0, 5, 1, 0, 5, 0, 3]","[{'INP': 32}, {'CONV': [32, 3]}, {'CONV': [256, 3]}, {'POOLMAX': [-1, 3]}, {'CONV': [32, 5]}, {'CONV': [32, 3]}, {'POOLMAX': [-1, 2]}, {'FLATTEN': None}, {'DENSE': [128, 'relu']}, {'DENSE': [10, 'softmax']}]",NONE,NONE,RANDOM,5,0.720200002,0.813836396,98155038,18.70578074,392778,NONE,NONE,NONE,NONE,NONE,-1,-1,-1,0,0,False
WJXF,2,2,1,False,False,"[1, 0, 1, 1, 2, 0, 1, 0, 1, 1, 3, 0, 1, 2, 0, 2, -1, 0, 5, 3, 0, 5, 0, 3]","[{'INP': 32}, {'CONV': [32, 5]}, {'CONV': [128, 3]}, {'CONV': [32, 5]}, {'CONV': [256, 3]}, {'CONV': [128, 3]}, {'POOLMAX': [-1, 2]}, {'FLATTEN': None}, {'DENSE': [512, 'relu']}, {'DENSE': [10, 'softmax']}]",NONE,NONE,RANDOM,5,0.64200002,1.125242114,539694366,31.93044543,17293738,NONE,NONE,NONE,NONE,NONE,-1,-1,-1,0,0,False
FNSK,2,2,1,False,False,"[1, 1, 1, 1, 3, 0, 1, 0, 0, 2, -1, 1, 1, 2, 0, 2, -1, 1, 5, 1, 0, 5, 0, 3]","[{'INP': 32}, {'CONV': [64, 5]}, {'CONV': [256, 3]}, {'CONV': [32, 3]}, {'POOLMAX': [-1, 3]}, {'CONV': [128, 3]}, {'POOLMAX': [-1, 3]}, {'FLATTEN': None}, {'DENSE': [128, 'relu']}, {'DENSE': [10, 'softmax']}]",NONE,NONE,RANDOM,5,0.704900026,0.86070925,235449054,21.91448116,412202,NONE,NONE,NONE,NONE,NONE,-1,-1,-1,0,0,False
XLTA,2,2,1,False,False,"[1, 1, 0, 1, 0, 1, 1, 1, 0, 1, 1, 1, 1, 0, 1, 2, -1, 0, 5, 3, 0, 5, 0, 3]","[{'INP': 32}, {'CONV': [64, 3]}, {'CONV': [32, 5]}, {'CONV': [64, 3]}, {'CONV': [64, 5]}, {'CONV': [32, 5]}, {'POOLMAX': [-1, 2]}, {'FLATTEN': None}, {'DENSE': [512, 'relu']}, {'DENSE': [10, 'softmax']}]",NONE,NONE,RANDOM,5,0.677999973,1.215543151,234706206,22.76971292,4425162,NONE,NONE,NONE,NONE,NONE,-1,-1,-1,0,0,False
XYRE,2,2,2,False,False,"[1, 1, 0, 1, 3, 0, 1, 1, 1, 1, 3, 0, 1, 2, 0, 2, -1, 0, 5, 2, 0, 5, 0, 3]","[{'INP': 32}, {'CONV': [64, 3]}, {'CONV': [256, 3]}, {'CONV': [64, 5]}, {'CONV': [256, 3]}, {'CONV': [128, 3]}, {'POOLMAX': [-1, 2]}, {'FLATTEN': None}, {'DENSE': [256, 'relu']}, {'DENSE': [10, 'softmax']}]",NONE,NONE,RANDOM,5,0.694400012,0.969968736,1034029726,38.9689548,9393354,NONE,NONE,NONE,NONE,NONE,-1,-1,-1,0,0,False
KHWI,2,2,2,False,False,"[1, 0, 1, 1, 2, 1, 1, 3, 0, 2, -1, 1, 1, 2, 0, 2, -1, 0, 5, 1, 0, 5, 0, 3]","[{'INP': 32}, {'CONV': [32, 5]}, {'CONV': [128, 5]}, {'CONV': [256, 3]}, {'POOLMAX': [-1, 3]}, {'CONV': [128, 3]}, {'POOLMAX': [-1, 2]}, {'FLATTEN': None}, {'DENSE': [128, 'relu']}, {'DENSE': [10, 'softmax']}]",NONE,NONE,RANDOM,5,0.713800013,0.856161118,439548254,23.97766089,1106186,NONE,NONE,NONE,NONE,NONE,-1,-1,-1,0,0,False
CKPF,2,2,2,False,False,"[1, 0, 0, 1, 3, 0, 2, -1, 1, 1, 0, 1, 1, 0, 0, 2, -1, 0, 5, 1, 0, 5, 0, 3]","[{'INP': 32}, {'CONV': [32, 3]}, {'CONV': [256, 3]}, {'POOLMAX': [-1, 3]}, {'CONV': [32, 5]}, {'CONV': [32, 3]}, {'POOLMAX': [-1, 2]}, {'FLATTEN': None}, {'DENSE': [128, 'relu']}, {'DENSE': [10, 'softmax']}]",NONE,NONE,RANDOM,5,0.720200002,0.813836396,98155038,18.70578074,392778,NONE,NONE,NONE,NONE,NONE,-1,-1,-1,0,0,False
WJXF,2,2,2,False,False,"[1, 0, 1, 1, 2, 0, 1, 0, 1, 1, 3, 0, 1, 2, 0, 2, -1, 0, 5, 3, 0, 5, 0, 3]","[{'INP': 32}, {'CONV': [32, 5]}, {'CONV': [128, 3]}, {'CONV': [32, 5]}, {'CONV': [256, 3]}, {'CONV': [128, 3]}, {'POOLMAX': [-1, 2]}, {'FLATTEN': None}, {'DENSE': [512, 'relu']}, {'DENSE': [10, 'softmax']}]",NONE,NONE,RANDOM,5,0.64200002,1.125242114,539694366,31.93044543,17293738,NONE,NONE,NONE,NONE,NONE,-1,-1,-1,0,0,False
FNSK,2,2,2,False,False,"[1, 1, 1, 1, 3, 0, 1, 0, 0, 2, -1, 1, 1, 2, 0, 2, -1, 1, 5, 1, 0, 5, 0, 3]","[{'INP': 32}, {'CONV': [64, 5]}, {'CONV': [256, 3]}, {'CONV': [32, 3]}, {'POOLMAX': [-1, 3]}, {'CONV': [128, 3]}, {'POOLMAX': [-1, 3]}, {'FLATTEN': None}, {'DENSE': [128, 'relu']}, {'DENSE': [10, 'softmax']}]",NONE,NONE,RANDOM,5,0.704900026,0.86070925,235449054,21.91448116,412202,NONE,NONE,NONE,NONE,NONE,-1,-1,-1,0,0,False
XLTA,2,2,2,False,False,"[1, 1, 0, 1, 0, 1, 1, 1, 0, 1, 1, 1, 1, 0, 1, 2, -1, 0, 5, 3, 0, 5, 0, 3]","[{'INP': 32}, {'CONV': [64, 3]}, {'CONV': [32, 5]}, {'CONV': [64, 3]}, {'CONV': [64, 5]}, {'CONV': [32, 5]}, {'POOLMAX': [-1, 2]}, {'FLATTEN': None}, {'DENSE': [512, 'relu']}, {'DENSE': [10, 'softmax']}]",NONE,NONE,RANDOM,5,0.677999973,1.215543151,234706206,22.76971292,4425162,NONE,NONE,NONE,NONE,NONE,-1,-1,-1,0,0,False
XYRE,2,2,3,False,False,"[1, 1, 0, 1, 3, 0, 1, 1, 1, 1, 3, 0, 1, 2, 0, 2, -1, 0, 5, 2, 0, 5, 0, 3]","[{'INP': 32}, {'CONV': [64, 3]}, {'CONV': [256, 3]}, {'CONV': [64, 5]}, {'CONV': [256, 3]}, {'CONV': [128, 3]}, {'POOLMAX': [-1, 2]}, {'FLATTEN': None}, {'DENSE': [256, 'relu']}, {'DENSE': [10, 'softmax']}]",NONE,NONE,RANDOM,5,0.694400012,0.969968736,1034029726,38.9689548,9393354,NONE,NONE,NONE,NONE,NONE,-1,-1,-1,0,0,False
KHWI,2,2,3,False,False,"[1, 0, 1, 1, 2, 1, 1, 3, 0, 2, -1, 1, 1, 2, 0, 2, -1, 0, 5, 1, 0, 5, 0, 3]","[{'INP': 32}, {'CONV': [32, 5]}, {'CONV': [128, 5]}, {'CONV': [256, 3]}, {'POOLMAX': [-1, 3]}, {'CONV': [128, 3]}, {'POOLMAX': [-1, 2]}, {'FLATTEN': None}, {'DENSE': [128, 'relu']}, {'DENSE': [10, 'softmax']}]",NONE,NONE,RANDOM,5,0.713800013,0.856161118,439548254,23.97766089,1106186,NONE,NONE,NONE,NONE,NONE,-1,-1,-1,0,0,False
CKPF,2,2,3,False,False,"[1, 0, 0, 1, 3, 0, 2, -1, 1, 1, 0, 1, 1, 0, 0, 2, -1, 0, 5, 1, 0, 5, 0, 3]","[{'INP': 32}, {'CONV': [32, 3]}, {'CONV': [256, 3]}, {'POOLMAX': [-1, 3]}, {'CONV': [32, 5]}, {'CONV': [32, 3]}, {'POOLMAX': [-1, 2]}, {'FLATTEN': None}, {'DENSE': [128, 'relu']}, {'DENSE': [10, 'softmax']}]",NONE,NONE,RANDOM,5,0.720200002,0.813836396,98155038,18.70578074,392778,NONE,NONE,NONE,NONE,NONE,-1,-1,-1,0,0,False
WJXF,2,2,3,False,False,"[1, 0, 1, 1, 2, 0, 1, 0, 1, 1, 3, 0, 1, 2, 0, 2, -1, 0, 5, 3, 0, 5, 0, 3]","[{'INP': 32}, {'CONV': [32, 5]}, {'CONV': [128, 3]}, {'CONV': [32, 5]}, {'CONV': [256, 3]}, {'CONV': [128, 3]}, {'POOLMAX': [-1, 2]}, {'FLATTEN': None}, {'DENSE': [512, 'relu']}, {'DENSE': [10, 'softmax']}]",NONE,NONE,RANDOM,5,0.64200002,1.125242114,539694366,31.93044543,17293738,NONE,NONE,NONE,NONE,NONE,-1,-1,-1,0,0,False
FNSK,2,2,3,False,False,"[1, 1, 1, 1, 3, 0, 1, 0, 0, 2, -1, 1, 1, 2, 0, 2, -1, 1, 5, 1, 0, 5, 0, 3]","[{'INP': 32}, {'CONV': [64, 5]}, {'CONV': [256, 3]}, {'CONV': [32, 3]}, {'POOLMAX': [-1, 3]}, {'CONV': [128, 3]}, {'POOLMAX': [-1, 3]}, {'FLATTEN': None}, {'DENSE': [128, 'relu']}, {'DENSE': [10, 'softmax']}]",NONE,NONE,RANDOM,5,0.704900026,0.86070925,235449054,21.91448116,412202,NONE,NONE,NONE,NONE,NONE,-1,-1,-1,0,0,False
XLTA,2,2,3,False,False,"[1, 1, 0, 1, 0, 1, 1, 1, 0, 1, 1, 1, 1, 0, 1, 2, -1, 0, 5, 3, 0, 5, 0, 3]","[{'INP': 32}, {'CONV': [64, 3]}, {'CONV': [32, 5]}, {'CONV': [64, 3]}, {'CONV': [64, 5]}, {'CONV': [32, 5]}, {'POOLMAX': [-1, 2]}, {'FLATTEN': None}, {'DENSE': [512, 'relu']}, {'DENSE': [10, 'softmax']}]",NONE,NONE,RANDOM,5,0.677999973,1.215543151,234706206,22.76971292,4425162,NONE,NONE,NONE,NONE,NONE,-1,-1,-1,0,0,False
RFBO,3,3,1,False,False,"[1, 3, 1, 1, 1, 1, 1, 1, 1, 2, -1, 0, 1, 2, 1, 2, -1, 0, 5, 3, 0, 5, 0, 3]","[{'INP': 32}, {'CONV': [256, 5]}, {'CONV': [64, 5]}, {'CONV': [64, 5]}, {'POOLMAX': [-1, 2]}, {'CONV': [128, 5]}, {'POOLMAX': [-1, 2]}, {'FLATTEN': None}, {'DENSE': [512, 'relu']}, {'DENSE': [10, 'softmax']}]",NONE,NONE,RANDOM,5,0.699800014,1.057134271,600839454,28.48546815,4936458,NONE,NONE,NONE,NONE,NONE,-1,-1,-1,0,0,False
OPMY,3,3,1,False,False,"[1, 3, 1, 1, 1, 0, 2, -1, 0, 1, 3, 0, 1, 2, 1, 1, 0, 1, 5, 2, 0, 5, 0, 3]","[{'INP': 32}, {'CONV': [256, 5]}, {'CONV': [64, 3]}, {'POOLMAX': [-1, 2]}, {'CONV': [256, 3]}, {'CONV': [128, 5]}, {'CONV': [32, 5]}, {'FLATTEN': None}, {'DENSE': [256, 'relu']}, {'DENSE': [10, 'softmax']}]",NONE,NONE,RANDOM,5,0.649399996,1.04255867,446683806,26.64371657,3336426,NONE,NONE,NONE,NONE,NONE,-1,-1,-1,0,0,False
OSTK,3,3,1,False,False,"[1, 1, 1, 1, 0, 0, 2, -1, 1, 1, 3, 0, 1, 3, 1, 1, 2, 1, 5, 3, 0, 5, 0, 3]","[{'INP': 32}, {'CONV': [64, 5]}, {'CONV': [32, 3]}, {'POOLMAX': [-1, 3]}, {'CONV': [256, 3]}, {'CONV': [256, 5]}, {'CONV': [128, 5]}, {'FLATTEN': None}, {'DENSE': [512, 'relu']}, {'DENSE': [10, 'softmax']}]",NONE,NONE,RANDOM,5,0.745700002,0.765151501,283576926,20.91171169,9114538,NONE,NONE,NONE,NONE,NONE,-1,-1,-1,0,0,False
QBAZ,3,3,1,False,False,"[1, 2, 0, 1, 0, 0, 1, 2, 0, 1, 0, 1, 2, -1, 0, 1, 3, 0, 5, 1, 0, 5, 0, 3]","[{'INP': 32}, {'CONV': [128, 3]}, {'CONV': [32, 3]}, {'CONV': [128, 3]}, {'CONV': [32, 5]}, {'POOLMAX': [-1, 2]}, {'CONV': [256, 3]}, {'FLATTEN': None}, {'DENSE': [128, 'relu']}, {'DENSE': [10, 'softmax']}]",NONE,NONE,RANDOM,5,0.628700018,1.281427383,211371358,24.16023898,8643914,NONE,NONE,NONE,NONE,NONE,-1,-1,-1,0,0,False
ORBP,3,3,1,False,False,"[1, 3, 0, 2, -1, 1, 1, 3, 1, 1, 0, 1, 1, 3, 1, 2, -1, 0, 5, 2, 0, 5, 0, 3]","[{'INP': 32}, {'CONV': [256, 3]}, {'POOLMAX': [-1, 3]}, {'CONV': [256, 5]}, {'CONV': [32, 5]}, {'CONV': [256, 5]}, {'POOLMAX': [-1, 2]}, {'FLATTEN': None}, {'DENSE': [256, 'relu']}, {'DENSE': [10, 'softmax']}]",NONE,NONE,RANDOM,5,0.704200029,0.870795906,213805278,19.77816939,3696938,NONE,NONE,NONE,NONE,NONE,-1,-1,-1,0,0,False
MXGC,3,3,1,False,False,"[1, 1, 1, 1, 3, 0, 2, -1, 1, 1, 0, 0, 1, 3, 0, 2, -1, 1, 5, 2, 0, 5, 0, 3]","[{'INP': 32}, {'CONV': [64, 5]}, {'CONV': [256, 3]}, {'POOLMAX': [-1, 3]}, {'CONV': [32, 3]}, {'CONV': [256, 3]}, {'POOLMAX': [-1, 3]}, {'FLATTEN': None}, {'DENSE': [256, 'relu']}, {'DENSE': [10, 'softmax']}]",NONE,NONE,RANDOM,5,0.731299996,0.796153843,171552094,19.38433671,892970,NONE,NONE,NONE,NONE,NONE,-1,-1,-1,0,0,False
RFBO,3,3,2,False,False,"[1, 3, 1, 1, 1, 1, 1, 1, 1, 2, -1, 0, 1, 2, 1, 2, -1, 0, 5, 3, 0, 5, 0, 3]","[{'INP': 32}, {'CONV': [256, 5]}, {'CONV': [64, 5]}, {'CONV': [64, 5]}, {'POOLMAX': [-1, 2]}, {'CONV': [128, 5]}, {'POOLMAX': [-1, 2]}, {'FLATTEN': None}, {'DENSE': [512, 'relu']}, {'DENSE': [10, 'softmax']}]",NONE,NONE,RANDOM,5,0.699800014,1.057134271,600839454,28.48546815,4936458,NONE,NONE,NONE,NONE,NONE,-1,-1,-1,0,0,False
