Operator,Count
UC_NONE,24
SBX_MNUF,4
SPC_MNUF,1
TPC_NONE,15
TPC_MPOLY,6
SPC_MPOLY,6
NONE_MPOLY,1
UC_MPOLY,4
SPC_NONE,33
SBX_MPOLY,2
TPC_MNUF,3
UC_MNUF,1
