Operator,Count
SBX_NONE,3
TPC_MPOLY,6
SPC_NONE,14
SPC_MPOLY,14
UC_NONE,21
TPC_MNUF,4
NONE_MNUF,1
TPC_NONE,18
SBX_MPOLY,9
UC_MPOLY,7
NONE_MPOLY,2
SPC_MNUF,1
