Operator,Count
UC_MNUF,3
SPC_MPOLY,5
TPC_MNUF,1
SPC_NONE,17
TPC_MPOLY,9
TPC_NONE,28
UC_NONE,23
SBX_MPOLY,6
UC_MPOLY,4
NONE_MPOLY,4
