Operator,Count
UC_MNUF,3
TPC_MNUF,5
UC_NONE,22
SBX_MPOLY,6
UC_MPOLY,3
TPC_NONE,19
SPC_NONE,19
SPC_MNUF,3
NONE_MPOLY,2
SPC_MPOLY,7
TPC_MPOLY,10
NONE_MNUF,1
