Operator,Count
SBX_MNUF,1
UC_MPOLY,2
SPC_MPOLY,4
TPC_NONE,29
TPC_MPOLY,6
SPC_NONE,20
UC_NONE,23
UC_MNUF,4
SBX_MPOLY,4
SBX_NONE,1
TPC_MNUF,3
SPC_MNUF,2
NONE_MPOLY,1
