Execution,HD_P1_mean,HD_P2_mean,HD_P1_std,HD_P2_std,HD_BM_mean,HD_BM_std,succ_crossover,succ_mutation
1,1.9666666666666666,2.066666666666667,2.592872635851427,2.8759805923921133,,,0.7222222222222222,0.5555555555555556
2,2.4,2.2333333333333334,2.3282374567840827,2.0956989342433006,,,1.2222222222222223,0.0
3,2.7,2.7,2.6542094088837254,2.6542094088837254,,,1.1666666666666667,0.0
4,2.7333333333333334,2.7333333333333334,2.242740523883952,2.2427405238839517,,,1.7777777777777777,0.0
5,2.5,2.4,3.391164991562634,3.338386973705549,,,0.8888888888888888,0.0
Mean,2.46,2.4266666666666667,,,,,1.1555555555555557,0.11111111111111112
Std,0.2519553164382159,0.2367996496493905,,,,,0.32929654415400345,0.20286020648339487
