Execution,HD_P1_mean,HD_P2_mean,HD_P1_std,HD_P2_std,HD_BM_mean,HD_BM_std,succ_crossover,succ_mutation
1,,,,,1.6857142857142857,0.5826626797035552,0.5,6.0
2,,,,,2.1333333333333333,1.4558640835892123,0.0,4.333333333333333
3,,,,,1.3142857142857143,0.9631879839558708,0.0,5.111111111111111
4,,,,,3.1333333333333333,2.487670747331012,0.0,4.666666666666667
5,,,,,1.8857142857142857,0.8321279798143528,0.0,4.111111111111111
Mean,,,,,2.0304761904761905,,0.1,4.844444444444444
Std,,,,,0.5597051377911778,,0.1825741858350554,0.6106058517348484
