GO_Name,Mean_Stationary_Probability
SBX_MPOLY,0.751012
SBX_MNUF,0.179107
TPC_MPOLY,0.010379
UC_MPOLY,0.017278
NONE_MPOLY,0.030593
NONE_MNUF,0.000000
SPC_MNUF,0.000000
SPC_MPOLY,0.011630
TPC_MNUF,0.000000
UC_MNUF,0.000000
