GO_Name,Mean_Stationary_Probability
TPC_MPOLY,0.132205
SPC_MPOLY,0.183006
SPC_MNUF,0.170705
SPC_NONE,0.142172
TPC_MNUF,0.137999
UC_MPOLY,0.038642
TPC_NONE,0.109070
UC_NONE,0.042625
UC_MNUF,0.043576
SBX_MNUF,0.000000
SBX_MPOLY,0.000000
SBX_NONE,0.000000
