Operator,Count
UC_NONE,846
TPC_NONE,734
SPC_NONE,678
SPC_MPOLY,145
UC_MPOLY,130
TPC_MPOLY,124
SBX_MPOLY,72
SBX_NONE,62
TPC_MNUF,62
UC_MNUF,49
SPC_MNUF,42
NONE_MPOLY,28
SBX_MNUF,21
NONE_MNUF,7
