Execution,Generation,HD_P1,HD_P2,HD_BM,HD_PB,Succ_Crossover_ratio,Succ_Mutation_ratio,NFHT,HV
2,16.0,0.5,0.125,0.0,0.125,0.08,0.0,0.5333333333333333,0.7197699999023971
2,17.0,0.5,0.125,0.0,0.0,0.1,0.0,0.5333333333333333,0.7197545342925782
2,18.0,0.5,0.125,0.0,0.0,0.07,0.0,0.5333333333333333,0.7204858049286625
2,19.0,0.5,0.125,0.0,0.0,0.08,0.0,0.5333333333333333,0.7205127885254177
2,20.0,0.5,0.125,0.0,0.0,0.12,0.0,0.5333333333333333,0.7205023519256406
2,21.0,0.5,0.125,0.0,0.0,0.07,0.0,0.5333333333333333,0.7205018581352516
2,22.0,0.5,0.125,0.0,0.0,0.08,0.0,0.5333333333333333,0.7205214257682426
2,23.0,0.5,0.125,0.0,0.0,0.09,0.0,0.5333333333333333,0.7206009010543238
2,24.0,0.5,0.125,0.0,0.0,0.03,0.0,0.5333333333333333,0.7206094837521595
2,25.0,0.5,0.125,0.0,0.0,0.1,0.0,0.5333333333333333,0.7205961495954601
2,26.0,0.5,0.125,0.0,0.0,0.05,0.0,0.5333333333333333,0.7205942952553095
2,27.0,0.5,0.125,0.0,0.0,0.11,0.0,0.5333333333333333,0.7206273667368864
2,28.0,0.5,0.125,0.0,0.0,0.07,0.0,0.5333333333333333,0.7206054655779697
2,29.0,0.5,0.125,0.0,0.0,0.06,0.0,0.5333333333333333,0.7205897952394338
2,30.0,0.5,0.125,0.0,0.0,0.08,0.0,0.5333333333333333,0.7206128333272972
2,30.0,0.5,0.125,0.0,0.0,0.08,0.0,0.5333333333333333,0.7206128333272972
3,1.0,0.75,0.25,0.0,0.0,0.16,0.0,0.0333333333333333,0.6790826545290858
3,2.0,0.625,0.375,0.0,0.625,0.18,0.0,0.0666666666666666,0.6958418774444102
3,3.0,0.625,0.375,0.0,0.0,0.19,0.0,0.0666666666666666,0.6996363719318881
3,4.0,0.25,0.75,0.0,0.25,0.13,0.0,0.1333333333333333,0.7057511076145413
3,5.0,0.25,0.75,0.0,0.0,0.14,0.0,0.1333333333333333,0.7077903475209834
3,6.0,0.25,0.75,0.0,0.0,0.13,0.0,0.1333333333333333,0.7084251991646435
3,7.0,0.5,0.125,0.0,0.75,0.13,0.0,0.2333333333333333,0.7092524875971318
3,8.0,0.5,0.125,0.0,0.0,0.12,0.0,0.2333333333333333,0.7160486344593551
3,9.0,0.5,0.125,0.0,0.0,0.1,0.0,0.2333333333333333,0.7162262342240389
3,10.0,0.5,0.125,0.0,0.0,0.09,0.0,0.2333333333333333,0.7172151466644041
3,11.0,0.5,0.125,0.0,0.0,0.1,0.0,0.2333333333333333,0.7173350300760358
3,12.0,0.375,0.125,0.0,0.125,0.11,0.0,0.4,0.7180928819535366
3,13.0,0.375,0.125,0.0,0.0,0.06,0.0,0.4,0.7181110478054562
3,14.0,0.375,0.125,0.0,0.0,0.08,0.0,0.4,0.718128121231598
3,15.0,0.375,0.375,0.0,0.25,0.12,0.0,0.5,0.7185966807914665
3,16.0,0.375,0.375,0.0,0.0,0.06,0.0,0.5,0.7185830081208646
3,17.0,0.375,0.375,0.0,0.0,0.11,0.0,0.5,0.7186238378359229
3,18.0,0.125,0.625,0.0,0.125,0.08,0.0,0.6,0.7195773305044413
3,19.0,0.125,0.625,0.0,0.0,0.1,0.0,0.6,0.7196214815590449
3,20.0,0.125,0.625,0.0,0.0,0.09,0.0,0.6,0.7196462146637626
3,21.0,0.125,0.625,0.0,0.0,0.06,0.0,0.6,0.719601303115959
3,22.0,0.125,0.625,0.0,0.0,0.06,0.0,0.6,0.7196022855418469
3,23.0,0.125,0.625,0.0,0.0,0.08,0.0,0.6,0.7196169796726655
3,24.0,0.125,0.625,0.0,0.0,0.12,0.0,0.6,0.719633536970984
3,25.0,0.125,0.625,0.0,0.0,0.11,0.0,0.6,0.7196365369275995
3,26.0,0.125,0.625,0.0,0.0,0.08,0.0,0.6,0.7196346383877943
3,27.0,0.125,0.625,0.0,0.0,0.08,0.0,0.6,0.7196276031445572
3,28.0,0.125,0.625,0.0,0.0,0.07,0.0,0.6,0.7196296531998043
3,29.0,0.125,0.625,0.0,0.0,0.12,0.0,0.6,0.7196345047857313
3,30.0,0.125,0.625,0.0,0.0,0.08,0.0,0.6,0.7196362227878594
3,30.0,0.125,0.625,0.0,0.0,0.08,0.0,0.6,0.7196362227878594
4,1.0,0.0,0.0,0.0,0.0,0.17,0.0,0.0333333333333333,0.6744479919624362
4,2.0,0.75,0.25,0.0,0.75,0.17,0.0,0.0666666666666666,0.693579298524475
4,3.0,0.75,0.25,0.0,0.0,0.17,0.0,0.0666666666666666,0.7015257241712718
4,4.0,0.75,0.25,0.0,0.0,0.16,0.0,0.0666666666666666,0.7030810900285169
4,5.0,0.125,0.75,0.0,0.75,0.15,0.0,0.1666666666666666,0.7113540060946274
4,6.0,0.125,0.75,0.0,0.0,0.12,0.0,0.1666666666666666,0.7146113336031438
4,7.0,0.125,0.75,0.0,0.0,0.1,0.0,0.1666666666666666,0.7152953511071007
4,8.0,0.125,0.75,0.0,0.0,0.06,0.0,0.1666666666666666,0.7154973502582251
4,9.0,0.125,0.75,0.0,0.0,0.02,0.0,0.1666666666666666,0.7170383242799954
4,10.0,0.125,0.75,0.0,0.0,0.1,0.0,0.1666666666666666,0.7173580014889391
4,11.0,0.125,0.5,0.0,0.125,0.1,0.0,0.3666666666666666,0.7181708570408996
4,12.0,0.125,0.5,0.0,0.0,0.07,0.0,0.3666666666666666,0.7186469219116496
4,13.0,0.125,0.5,0.0,0.0,0.07,0.0,0.3666666666666666,0.7186785079511124
4,14.0,0.125,0.5,0.0,0.0,0.06,0.0,0.3666666666666666,0.7187304870742626
4,15.0,0.125,0.5,0.0,0.0,0.07,0.0,0.3666666666666666,0.7187746156649757
4,16.0,0.125,0.5,0.0,0.0,0.06,0.0,0.3666666666666666,0.7199100064345714
4,17.0,0.125,0.5,0.0,0.0,0.04,0.0,0.3666666666666666,0.7200613493386476
4,18.0,0.125,0.5,0.0,0.0,0.07,0.0,0.3666666666666666,0.7213562337577676
4,19.0,0.125,0.5,0.0,0.0,0.1,0.0,0.3666666666666666,0.7213675584789323
4,20.0,0.125,0.5,0.0,0.0,0.03,0.0,0.3666666666666666,0.7213515175105962
4,21.0,0.125,0.5,0.0,0.0,0.11,0.0,0.3666666666666666,0.7213380125572024
4,22.0,0.125,0.5,0.0,0.0,0.06,0.0,0.3666666666666666,0.7213485005053308
4,23.0,0.125,0.5,0.0,0.0,0.03,0.0,0.3666666666666666,0.7214091589742843
4,24.0,0.125,0.5,0.0,0.0,0.04,0.0,0.3666666666666666,0.7214160082500662
4,25.0,0.125,0.5,0.0,0.0,0.1,0.0,0.3666666666666666,0.7214509058218728
4,26.0,0.125,0.5,0.0,0.0,0.05,0.0,0.3666666666666666,0.721431393246883
4,27.0,0.125,0.5,0.0,0.0,0.08,0.0,0.3666666666666666,0.7214500386377997
4,28.0,0.125,0.5,0.0,0.0,0.05,0.0,0.3666666666666666,0.7214446070644871
4,29.0,0.125,0.5,0.0,0.0,0.01,0.0,0.3666666666666666,0.7214730130468658
4,30.0,0.125,0.5,0.0,0.0,0.06,0.0,0.3666666666666666,0.721491052286928
4,30.0,0.125,0.5,0.0,0.0,0.06,0.0,0.3666666666666666,0.721491052286928
5,1.0,0.0,0.0,0.0,0.0,0.21,0.0,0.0333333333333333,0.670300785315161
5,2.0,0.25,0.75,0.0,0.25,0.2,0.0,0.0666666666666666,0.6926730942001672
5,3.0,0.25,0.75,0.0,0.0,0.15,0.0,0.0666666666666666,0.6962368836407397
5,4.0,0.625,0.25,0.0,0.75,0.18,0.0,0.1333333333333333,0.7044759670773266
5,5.0,0.25,0.625,0.0,0.625,0.11,0.0,0.1666666666666666,0.7058902333586691
5,6.0,0.125,0.375,0.0,0.25,0.12,0.0,0.2,0.7063221600851242
5,7.0,0.125,0.375,0.0,0.0,0.05,0.0,0.2,0.7089082637575225
5,8.0,0.5,0.25,0.0,0.625,0.1,0.0,0.2666666666666666,0.7101826601160175
5,9.0,0.5,0.25,0.0,0.0,0.05,0.0,0.2666666666666666,0.7102790514051418
5,10.0,0.5,0.25,0.0,0.0,0.07,0.0,0.2666666666666666,0.7103091210484804
5,11.0,0.5,0.25,0.0,0.0,0.09,0.0,0.2666666666666666,0.7103647555506641
5,12.0,0.5,0.25,0.0,0.0,0.14,0.0,0.2666666666666666,0.7103839112964985
5,13.0,0.125,0.375,0.0,0.125,0.07,0.0,0.4333333333333333,0.7105816740595733
5,14.0,0.125,0.375,0.0,0.0,0.09,0.0,0.4333333333333333,0.7105954726920356
5,15.0,0.125,0.375,0.0,0.0,0.07,0.0,0.4333333333333333,0.710599292014023
5,16.0,0.125,0.375,0.0,0.0,0.06,0.0,0.4333333333333333,0.7106123788803628
5,17.0,0.125,0.375,0.0,0.0,0.05,0.0,0.4333333333333333,0.710624509237901
5,18.0,0.125,0.375,0.0,0.0,0.08,0.0,0.4333333333333333,0.7106253234843615
5,19.0,0.125,0.375,0.0,0.0,0.08,0.0,0.4333333333333333,0.7106246221905346
5,20.0,0.125,0.375,0.0,0.0,0.05,0.0,0.4333333333333333,0.7106327091202277
5,21.0,0.125,0.375,0.0,0.0,0.12,0.0,0.4333333333333333,0.7106628831704913
5,22.0,0.125,0.375,0.0,0.0,0.03,0.0,0.4333333333333333,0.7106628244262225
5,23.0,0.125,0.375,0.0,0.0,0.06,0.0,0.4333333333333333,0.7109118317537396
5,24.0,0.125,0.375,0.0,0.0,0.13,0.0,0.4333333333333333,0.7109127212303928
5,25.0,0.125,0.375,0.0,0.0,0.06,0.0,0.4333333333333333,0.7109135981071395
5,26.0,0.125,0.375,0.0,0.0,0.09,0.0,0.4333333333333333,0.71091300286387
5,27.0,0.125,0.375,0.0,0.0,0.07,0.0,0.4333333333333333,0.7109123576855697
5,28.0,0.125,0.375,0.0,0.0,0.06,0.0,0.4333333333333333,0.7109121394474919
5,29.0,0.125,0.375,0.0,0.0,0.05,0.0,0.4333333333333333,0.7109130766087146
5,30.0,0.125,0.375,0.0,0.0,0.01,0.0,0.4333333333333333,0.7109138905406773
5,30.0,0.125,0.375,0.0,0.0,0.01,0.0,0.4333333333333333,0.7109138905406773
6,1.0,0.625,0.25,0.0,0.0,0.26,0.0,0.0333333333333333,0.680532170563927
6,2.0,0.625,0.375,0.0,0.625,0.2,0.0,0.0666666666666666,0.6984854312165835
6,3.0,0.375,0.625,0.0,0.625,0.15,0.0,0.1,0.7012986835301085
6,4.0,0.25,0.375,0.0,0.5,0.21,0.0,0.1333333333333333,0.705127064530333
6,5.0,0.25,0.375,0.0,0.0,0.13,0.0,0.1333333333333333,0.7074658933660452
6,6.0,0.25,0.375,0.0,0.0,0.13,0.0,0.1333333333333333,0.7080016381014569
6,7.0,0.125,0.75,0.0,0.5,0.15,0.0,0.2333333333333333,0.7102009941294555
6,8.0,0.125,0.375,0.0,0.125,0.1,0.0,0.2666666666666666,0.7137692962940093
6,9.0,0.125,0.25,0.0,0.125,0.09,0.0,0.3,0.715364835820117
6,10.0,0.125,0.25,0.0,0.0,0.1,0.0,0.3,0.7159840734261886
6,11.0,0.125,0.25,0.0,0.0,0.12,0.0,0.3,0.716916535840584
6,12.0,0.125,0.25,0.0,0.0,0.06,0.0,0.3,0.7170437047010736
6,13.0,0.125,0.25,0.0,0.0,0.03,0.0,0.3,0.7190271177322494
6,14.0,0.125,0.25,0.0,0.25,0.07,0.0,0.4666666666666667,0.7195922477534775
6,15.0,0.125,0.25,0.0,0.0,0.09,0.0,0.4666666666666667,0.7197254359898865
6,16.0,0.125,0.25,0.0,0.125,0.08,0.0,0.5333333333333333,0.7199340705795898
6,17.0,0.125,0.25,0.0,0.0,0.07,0.0,0.5333333333333333,0.7201328903068869
6,18.0,0.125,0.25,0.0,0.0,0.1,0.0,0.5333333333333333,0.7211811055343036
6,19.0,0.125,0.25,0.0,0.0,0.08,0.0,0.5333333333333333,0.7211865855395835
6,20.0,0.125,0.25,0.0,0.0,0.07,0.0,0.5333333333333333,0.7211834892292897
6,21.0,0.125,0.25,0.0,0.0,0.1,0.0,0.5333333333333333,0.7212160305629723
6,22.0,0.125,0.25,0.0,0.0,0.1,0.0,0.5333333333333333,0.7211732573874126
6,23.0,0.25,0.625,0.0,0.125,0.13,0.0,0.7666666666666667,0.7214979937782342
6,24.0,0.25,0.625,0.0,0.0,0.04,0.0,0.7666666666666667,0.7215280933321894
6,25.0,0.25,0.625,0.0,0.0,0.09,0.0,0.7666666666666667,0.7215698817527159
6,26.0,0.25,0.625,0.0,0.0,0.13,0.0,0.7666666666666667,0.7215628744679858
6,27.0,0.25,0.625,0.0,0.0,0.08,0.0,0.7666666666666667,0.7215610703604931
6,28.0,0.25,0.625,0.0,0.0,0.06,0.0,0.7666666666666667,0.7215897781681611
6,29.0,0.25,0.625,0.0,0.0,0.12,0.0,0.7666666666666667,0.7215913691434432
6,30.0,0.25,0.625,0.0,0.0,0.07,0.0,0.7666666666666667,0.7215697863146531
6,30.0,0.25,0.625,0.0,0.0,0.07,0.0,0.7666666666666667,0.7215697863146531
7,1.0,0.5,0.5,0.0,0.0,0.2,0.0,0.0333333333333333,0.6817956937611555
7,2.0,0.375,0.5,0.0,0.5,0.19,0.0,0.0666666666666666,0.6943060616616411
7,3.0,0.375,0.5,0.0,0.0,0.21,0.0,0.0666666666666666,0.7046132603084395
7,4.0,0.375,0.5,0.0,0.0,0.15,0.0,0.0666666666666666,0.7067273191682655
7,5.0,0.375,0.5,0.0,0.0,0.07,0.0,0.0666666666666666,0.7074826553603679
7,6.0,0.375,0.5,0.0,0.0,0.11,0.0,0.0666666666666666,0.7123080513556768
7,7.0,0.375,0.5,0.0,0.0,0.04,0.0,0.0666666666666666,0.7126436738098645
7,8.0,0.375,0.5,0.0,0.0,0.1,0.0,0.0666666666666666,0.7151148326603451
7,9.0,0.375,0.5,0.0,0.0,0.09,0.0,0.0666666666666666,0.7158375201684938
7,10.0,0.375,0.5,0.0,0.0,0.07,0.0,0.0666666666666666,0.7170475341666096
7,11.0,0.375,0.5,0.0,0.0,0.05,0.0,0.0666666666666666,0.717876877239994
7,12.0,0.375,0.5,0.0,0.0,0.05,0.0,0.0666666666666666,0.7189278776954459
7,13.0,0.375,0.5,0.0,0.0,0.03,0.0,0.0666666666666666,0.7190187491861092
7,14.0,0.375,0.5,0.0,0.0,0.04,0.0,0.0666666666666666,0.7190462172322858
7,15.0,0.375,0.5,0.0,0.0,0.06,0.0,0.0666666666666666,0.7190519025968509
7,16.0,0.375,0.5,0.0,0.0,0.09,0.0,0.0666666666666666,0.7190997796997234
7,17.0,0.375,0.5,0.0,0.0,0.05,0.0,0.0666666666666666,0.7190982896839249
7,18.0,0.375,0.5,0.0,0.0,0.03,0.0,0.0666666666666666,0.7191269653713154
7,19.0,0.375,0.5,0.0,0.0,0.07,0.0,0.0666666666666666,0.7201097998764868
7,20.0,0.375,0.5,0.0,0.0,0.06,0.0,0.0666666666666666,0.7201171102870828
7,21.0,0.375,0.5,0.0,0.0,0.06,0.0,0.0666666666666666,0.7201258091096867
7,22.0,0.375,0.5,0.0,0.0,0.03,0.0,0.0666666666666666,0.7201289609403079
7,23.0,0.375,0.5,0.0,0.0,0.02,0.0,0.0666666666666666,0.7201484899910207
7,24.0,0.375,0.5,0.0,0.0,0.02,0.0,0.0666666666666666,0.7201596755477666
7,25.0,0.375,0.5,0.0,0.0,0.06,0.0,0.0666666666666666,0.7201608623654221
7,26.0,0.375,0.5,0.0,0.0,0.08,0.0,0.0666666666666666,0.7201628335583785
7,27.0,0.375,0.5,0.0,0.0,0.05,0.0,0.0666666666666666,0.7201384746206692
7,28.0,0.375,0.5,0.0,0.0,0.08,0.0,0.0666666666666666,0.720140569489323
7,29.0,0.375,0.5,0.0,0.0,0.04,0.0,0.0666666666666666,0.7201354569152096
7,30.0,0.375,0.5,0.0,0.0,0.06,0.0,0.0666666666666666,0.7201407045177276
7,30.0,0.375,0.5,0.0,0.0,0.06,0.0,0.0666666666666666,0.7201407045177276
8,1.0,0.75,0.25,0.0,0.0,0.25,0.0,0.0333333333333333,0.6845736006896379
8,2.0,0.125,0.75,0.0,0.125,0.18,0.0,0.0666666666666666,0.6949580129562016
8,3.0,0.5,0.375,0.0,0.375,0.27,0.0,0.1,0.7005441670511168
8,4.0,0.375,0.5,0.0,0.375,0.2,0.0,0.1333333333333333,0.7032778131944011
8,5.0,0.375,0.5,0.0,0.0,0.15,0.0,0.1333333333333333,0.7042131007172521
8,6.0,0.375,0.5,0.0,0.0,0.18,0.0,0.1333333333333333,0.7050393445941614
8,7.0,0.375,0.5,0.0,0.375,0.14,0.0,0.2333333333333333,0.7114169876865607
8,8.0,0.375,0.5,0.0,0.0,0.16,0.0,0.2333333333333333,0.712734542078299
8,9.0,0.375,0.5,0.0,0.0,0.11,0.0,0.2333333333333333,0.7129215133212352
8,10.0,0.125,0.125,0.0,0.375,0.14,0.0,0.3333333333333333,0.7150419723957285
8,11.0,0.125,0.125,0.0,0.0,0.13,0.0,0.3333333333333333,0.7151272318956401
8,12.0,0.125,0.125,0.0,0.0,0.1,0.0,0.3333333333333333,0.716649444250052
8,13.0,0.75,0.125,0.0,0.25,0.1,0.0,0.4333333333333333,0.7179336508438807
8,14.0,0.75,0.125,0.0,0.0,0.13,0.0,0.4333333333333333,0.7189751510216429
8,15.0,0.125,0.625,0.0,0.125,0.12,0.0,0.5,0.7193787005794734
8,16.0,0.125,0.625,0.0,0.0,0.1,0.0,0.5,0.7195344332581899
8,17.0,0.125,0.625,0.0,0.0,0.12,0.0,0.5,0.7195566354130503
8,18.0,0.125,0.75,0.0,0.125,0.03,0.0,0.6,0.7199006412927321
8,19.0,0.125,0.75,0.0,0.0,0.12,0.0,0.6,0.7199060017958516
8,20.0,0.125,0.75,0.0,0.0,0.09,0.0,0.6,0.7199072567276124
8,21.0,0.125,0.75,0.0,0.0,0.08,0.0,0.6,0.7199133391899166
8,22.0,0.125,0.75,0.0,0.0,0.07,0.0,0.6,0.7199083704780006
8,23.0,0.125,0.75,0.0,0.0,0.1,0.0,0.6,0.7199049468197076
8,24.0,0.125,0.75,0.0,0.0,0.1,0.0,0.6,0.7198938386996652
8,25.0,0.125,0.75,0.0,0.0,0.07,0.0,0.6,0.7198980745147094
8,26.0,0.125,0.75,0.0,0.0,0.1,0.0,0.6,0.7199032360988451
8,27.0,0.125,0.75,0.0,0.0,0.11,0.0,0.6,0.7199179103894158
8,28.0,0.125,0.75,0.0,0.0,0.08,0.0,0.6,0.7199098910599516
8,29.0,0.125,0.75,0.0,0.0,0.09,0.0,0.6,0.7199089019517135
8,30.0,0.125,0.75,0.0,0.0,0.07,0.0,0.6,0.7199102008965345
8,30.0,0.125,0.75,0.0,0.0,0.07,0.0,0.6,0.7199102008965345
9,1.0,0.375,0.625,0.0,0.0,0.18,0.0,0.0333333333333333,0.6854691856138581
9,2.0,0.125,0.25,0.0,0.125,0.21,0.0,0.0666666666666666,0.691476278322845
9,3.0,0.75,0.25,0.0,0.25,0.16,0.0,0.1,0.7029607058294058
9,4.0,0.75,0.25,0.0,0.0,0.18,0.0,0.1,0.7049714196473027
9,5.0,0.5,0.25,0.0,0.25,0.18,0.0,0.1666666666666666,0.7069488748911503
9,6.0,0.25,0.625,0.0,0.375,0.15,0.0,0.2,0.7105925826671485
9,7.0,0.375,0.125,0.0,0.25,0.15,0.0,0.2333333333333333,0.7144656067130661
9,8.0,0.375,0.125,0.0,0.0,0.1,0.0,0.2333333333333333,0.7199894214716134
9,9.0,0.375,0.125,0.0,0.0,0.06,0.0,0.2333333333333333,0.7218968890824573
9,10.0,0.375,0.125,0.0,0.0,0.06,0.0,0.2333333333333333,0.7251756928102914
9,11.0,0.375,0.125,0.0,0.0,0.08,0.0,0.2333333333333333,0.7253588371965802
9,12.0,0.375,0.125,0.0,0.0,0.12,0.0,0.2333333333333333,0.7254025982736397
9,13.0,0.375,0.125,0.0,0.0,0.08,0.0,0.2333333333333333,0.7254602172610676
9,14.0,0.375,0.125,0.0,0.0,0.09,0.0,0.2333333333333333,0.7254856624325612
9,15.0,0.375,0.125,0.0,0.0,0.08,0.0,0.2333333333333333,0.7254852909224728
9,16.0,0.375,0.125,0.0,0.0,0.1,0.0,0.2333333333333333,0.725481814597206
9,17.0,0.375,0.125,0.0,0.0,0.04,0.0,0.2333333333333333,0.7255154687020433
9,18.0,0.375,0.125,0.0,0.0,0.09,0.0,0.2333333333333333,0.725525609596332
9,19.0,0.375,0.125,0.0,0.0,0.11,0.0,0.2333333333333333,0.7260563687530349
9,20.0,0.375,0.125,0.0,0.0,0.07,0.0,0.2333333333333333,0.7260926972668336
9,21.0,0.375,0.125,0.0,0.0,0.07,0.0,0.2333333333333333,0.7260959608930708
9,22.0,0.375,0.125,0.0,0.0,0.07,0.0,0.2333333333333333,0.7261085894139547
9,23.0,0.375,0.125,0.0,0.0,0.05,0.0,0.2333333333333333,0.7260836572860978
9,24.0,0.375,0.125,0.0,0.0,0.1,0.0,0.2333333333333333,0.7261308370087372
9,25.0,0.375,0.125,0.0,0.0,0.11,0.0,0.2333333333333333,0.7261079327887225
9,26.0,0.375,0.125,0.0,0.0,0.04,0.0,0.2333333333333333,0.7260875864883973
9,27.0,0.375,0.125,0.0,0.0,0.08,0.0,0.2333333333333333,0.7261130983403495
9,28.0,0.375,0.125,0.0,0.0,0.04,0.0,0.2333333333333333,0.7261128953052484
9,29.0,0.375,0.125,0.0,0.0,0.13,0.0,0.2333333333333333,0.7260883423513294
9,30.0,0.375,0.125,0.0,0.0,0.04,0.0,0.2333333333333333,0.7260978933496337
9,30.0,0.375,0.125,0.0,0.0,0.04,0.0,0.2333333333333333,0.7260978933496337
10,1.0,0.0,0.0,0.0,0.0,0.19,0.0,0.0333333333333333,0.6856202695995263
10,2.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0333333333333333,0.6989154045698471
10,3.0,0.75,0.125,0.0,0.125,0.15,0.0,0.1,0.7030947403493522
10,4.0,0.25,0.125,0.0,0.125,0.17,0.0,0.1333333333333333,0.7116850613583253
10,5.0,0.125,0.375,0.0,0.125,0.15,0.0,0.1666666666666666,0.7153201605121601
10,6.0,0.125,0.375,0.0,0.0,0.14,0.0,0.1666666666666666,0.7157738194139568
10,7.0,0.125,0.375,0.0,0.125,0.14,0.0,0.2333333333333333,0.7207937345565387
10,8.0,0.125,0.375,0.0,0.0,0.1,0.0,0.2333333333333333,0.7256080321303654
10,9.0,0.125,0.375,0.0,0.0,0.12,0.0,0.2333333333333333,0.7262044984751251
10,10.0,0.125,0.375,0.0,0.0,0.08,0.0,0.2333333333333333,0.7263070504881457
10,11.0,0.125,0.375,0.0,0.0,0.09,0.0,0.2333333333333333,0.7265165220413429
10,12.0,0.125,0.375,0.0,0.0,0.05,0.0,0.2333333333333333,0.7265616934796973
10,13.0,0.125,0.375,0.0,0.0,0.12,0.0,0.2333333333333333,0.7277739064531702
10,14.0,0.125,0.375,0.0,0.0,0.05,0.0,0.2333333333333333,0.7278714990547793
10,15.0,0.125,0.375,0.0,0.0,0.07,0.0,0.2333333333333333,0.7279594180763199
10,16.0,0.125,0.375,0.0,0.0,0.05,0.0,0.2333333333333333,0.7279739108304946
10,17.0,0.125,0.375,0.0,0.0,0.07,0.0,0.2333333333333333,0.7280590200144429
10,18.0,0.125,0.375,0.0,0.0,0.07,0.0,0.2333333333333333,0.7280558488552471
