Execution,Generation,HD_P1,HD_P2,HD_BM,HD_PB,Succ_Crossover_ratio,Succ_Mutation_ratio,NFHT,HV
6,18.0,0.125,0.375,0.0,0.375,0.17,0.0,0.6,0.7158269296782575
6,19.0,0.125,0.375,0.0,0.0,0.11,0.0,0.6,0.7158413485309177
6,20.0,0.125,0.625,0.0,0.25,0.11,0.0,0.6666666666666666,0.7162565172447373
6,21.0,0.125,0.625,0.0,0.0,0.11,0.0,0.6666666666666666,0.7163331439077325
6,22.0,0.125,0.625,0.0,0.0,0.11,0.0,0.6666666666666666,0.7164071153421537
6,23.0,0.125,0.625,0.0,0.0,0.09,0.0,0.6666666666666666,0.7164179633860996
6,24.0,0.125,0.625,0.0,0.0,0.11,0.0,0.6666666666666666,0.716426637901569
6,25.0,0.125,0.625,0.0,0.0,0.04,0.0,0.6666666666666666,0.7164587772540921
6,26.0,0.125,0.25,0.0,0.125,0.11,0.0,0.8666666666666667,0.7173065044306757
6,27.0,0.125,0.25,0.0,0.0,0.12,0.0,0.8666666666666667,0.717314690188802
6,28.0,0.125,0.25,0.0,0.0,0.16,0.0,0.8666666666666667,0.7173412192679753
6,29.0,0.125,0.25,0.0,0.0,0.08,0.0,0.8666666666666667,0.7173168561235921
6,30.0,0.125,0.25,0.0,0.0,0.13,0.0,0.8666666666666667,0.7173251614958663
6,30.0,0.125,0.25,0.0,0.0,0.13,0.0,0.8666666666666667,0.7173251614958663
7,1.0,0.375,0.625,0.0,0.0,0.26,0.0,0.0333333333333333,0.6686163968076163
7,2.0,0.625,0.25,0.0,0.875,0.16,0.0,0.0666666666666666,0.6762682227670742
7,3.0,0.875,0.125,0.0,0.875,0.09,0.0,0.1,0.6849896355259057
7,4.0,0.875,0.125,0.0,0.0,0.09,0.0,0.1,0.6963077992132912
7,5.0,0.25,0.625,0.0,0.25,0.11,0.0,0.1666666666666666,0.7079371718654284
7,6.0,0.25,0.625,0.0,0.0,0.09,0.0,0.1666666666666666,0.7085050872888656
7,7.0,0.625,0.25,0.0,0.25,0.08,0.0,0.2333333333333333,0.7102230990785322
7,8.0,0.625,0.25,0.0,0.0,0.16,0.0,0.2333333333333333,0.711134561786716
7,9.0,0.625,0.25,0.0,0.25,0.09,0.0,0.3,0.7118326708585239
7,10.0,0.625,0.25,0.0,0.0,0.08,0.0,0.3,0.7133303898270761
7,11.0,0.875,0.125,0.0,0.125,0.09,0.0,0.3666666666666666,0.7137169455322314
7,12.0,0.875,0.125,0.0,0.0,0.08,0.0,0.3666666666666666,0.7162897081663097
7,13.0,0.875,0.125,0.0,0.0,0.08,0.0,0.3666666666666666,0.7170054912378925
7,14.0,0.125,0.5,0.0,0.125,0.08,0.0,0.4666666666666667,0.7170544844688321
7,15.0,0.125,0.5,0.0,0.0,0.05,0.0,0.4666666666666667,0.7170780974485789
7,16.0,0.125,0.5,0.0,0.0,0.04,0.0,0.4666666666666667,0.7171514242640611
7,17.0,0.125,0.5,0.0,0.0,0.02,0.0,0.4666666666666667,0.7172028690125096
7,18.0,0.125,0.5,0.0,0.0,0.04,0.0,0.4666666666666667,0.7172100369499522
7,19.0,0.125,0.5,0.0,0.0,0.08,0.0,0.4666666666666667,0.7172110434434082
7,20.0,0.5,0.125,0.0,0.125,0.06,0.0,0.6666666666666666,0.7175630303964049
7,21.0,0.5,0.125,0.0,0.0,0.05,0.0,0.6666666666666666,0.7175972900465847
7,22.0,0.5,0.125,0.0,0.0,0.06,0.0,0.6666666666666666,0.7175587444813647
7,23.0,0.5,0.125,0.0,0.0,0.05,0.0,0.6666666666666666,0.7175931151593783
7,24.0,0.5,0.125,0.0,0.0,0.03,0.0,0.6666666666666666,0.7176284811201343
7,25.0,0.5,0.125,0.0,0.0,0.07,0.0,0.6666666666666666,0.7176549287652578
7,26.0,0.5,0.125,0.0,0.0,0.08,0.0,0.6666666666666666,0.7177151401347519
7,27.0,0.5,0.125,0.0,0.0,0.04,0.0,0.6666666666666666,0.7176456986067391
7,28.0,0.5,0.125,0.0,0.0,0.04,0.0,0.6666666666666666,0.7176597612744537
7,29.0,0.5,0.125,0.0,0.0,0.02,0.0,0.6666666666666666,0.7176633697188377
7,30.0,0.5,0.125,0.0,0.0,0.07,0.0,0.6666666666666666,0.7176820970188541
7,30.0,0.5,0.125,0.0,0.0,0.07,0.0,0.6666666666666666,0.7176820970188541
8,1.0,0.75,0.125,0.0,0.0,0.22,0.0,0.0333333333333333,0.6784995019167176
8,2.0,0.75,0.125,0.0,0.0,0.12,0.0,0.0333333333333333,0.6941984365353022
8,3.0,0.75,0.125,0.0,0.0,0.14,0.0,0.0333333333333333,0.696156993366386
8,4.0,0.5,0.375,0.0,0.875,0.17,0.0,0.1333333333333333,0.7055772146106174
8,5.0,0.5,0.375,0.0,0.0,0.09,0.0,0.1333333333333333,0.7128431643806089
8,6.0,0.125,0.75,0.0,0.625,0.14,0.0,0.2,0.7155162229665581
8,7.0,0.125,0.75,0.0,0.0,0.1,0.0,0.2,0.7158583300058833
8,8.0,0.125,0.75,0.0,0.0,0.16,0.0,0.2,0.7165144498077982
8,9.0,0.125,0.75,0.0,0.0,0.13,0.0,0.2,0.7168415969526355
8,10.0,0.125,0.75,0.0,0.0,0.04,0.0,0.2,0.7170961092421908
8,11.0,0.125,0.75,0.0,0.0,0.11,0.0,0.2,0.7172691807322622
8,12.0,0.125,0.75,0.0,0.0,0.09,0.0,0.2,0.7175097332800324
8,13.0,0.125,0.75,0.0,0.0,0.1,0.0,0.2,0.7176318397282103
8,14.0,0.125,0.125,0.0,0.125,0.07,0.0,0.4666666666666667,0.7177859936659167
8,15.0,0.125,0.125,0.0,0.0,0.06,0.0,0.4666666666666667,0.7178135451258184
8,16.0,0.125,0.125,0.0,0.0,0.08,0.0,0.4666666666666667,0.7179123417387152
8,17.0,0.125,0.875,0.0,0.125,0.11,0.0,0.5666666666666667,0.7182431627773928
8,18.0,0.125,0.875,0.0,0.0,0.07,0.0,0.5666666666666667,0.7182966322544398
