Execution,Generation,HD_P1,HD_P2,HD_BM,HD_PB,Succ_Crossover_ratio,Succ_Mutation_ratio,NFHT,HV
2,25.0,0.625,0.125,0.0,0.0,0.09,0.0,0.6333333333333333,0.7256753778573919
2,26.0,0.25,0.25,0.0,0.25,0.11,0.0,0.8666666666666667,0.7270789584093204
2,27.0,0.25,0.25,0.0,0.0,0.05,0.0,0.8666666666666667,0.7271920229807785
2,28.0,0.125,0.125,0.0,0.125,0.08,0.0,0.9333333333333332,0.7278964347755116
2,29.0,0.125,0.125,0.0,0.0,0.07,0.0,0.9333333333333332,0.7279819919246091
2,30.0,0.125,0.125,0.0,0.0,0.06,0.09,0.9333333333333332,0.7279677281707131
2,30.0,0.125,0.125,0.0,0.0,0.06,0.09,0.9333333333333332,0.7279677281707131
3,1.0,0.0,0.0,0.0,0.0,0.24,0.535,0.0333333333333333,0.6753927948568745
3,2.0,0.125,0.75,0.0,0.875,0.19,0.0,0.0666666666666666,0.6839279365495301
3,3.0,0.125,0.75,0.375,1.0,0.18,0.365,0.1,0.6964354339788296
3,4.0,0.125,0.75,0.375,0.0,0.0,0.36,0.1,0.6964581124546444
3,5.0,0.125,0.75,0.375,0.0,0.12,0.0,0.1,0.6973072671155386
3,6.0,0.125,0.75,0.375,0.0,0.16,0.295,0.1,0.6976646097214803
3,7.0,0.25,0.75,0.0,0.75,0.23,0.0,0.2333333333333333,0.7094434833243242
3,8.0,0.25,0.75,0.0,0.0,0.13,0.0,0.2333333333333333,0.7118060319469616
3,9.0,0.25,0.75,0.0,0.0,0.18,0.225,0.2333333333333333,0.7118744227673302
3,10.0,0.25,0.75,0.0,0.0,0.19,0.0,0.2333333333333333,0.7164856823014057
3,11.0,0.25,0.75,0.0,0.0,0.13,0.095,0.2333333333333333,0.716711339798861
3,12.0,0.0,0.0,0.25,0.625,0.18,0.095,0.4,0.7171466961748396
3,13.0,0.0,0.0,0.25,0.0,0.12,0.0,0.4,0.7176877168964306
3,14.0,0.0,0.0,0.25,0.0,0.18,0.08,0.4,0.7193198488452464
3,15.0,0.0,0.0,0.25,0.0,0.0,0.1,0.4,0.7193227445515522
3,16.0,0.25,0.5,0.0,0.5,0.12,0.0,0.5333333333333333,0.7209111606348
3,17.0,0.25,0.5,0.0,0.0,0.12,0.165,0.5333333333333333,0.7209218788158428
3,18.0,0.25,0.5,0.0,0.0,0.15,0.125,0.5333333333333333,0.720924708996475
3,19.0,0.25,0.5,0.0,0.0,0.13,0.175,0.5333333333333333,0.7210477764122519
3,20.0,0.25,0.5,0.0,0.0,0.0,0.15,0.5333333333333333,0.7210493463470742
3,21.0,0.25,0.5,0.0,0.0,0.0,0.21,0.5333333333333333,0.721170904661194
3,22.0,0.25,0.5,0.0,0.0,0.12,0.16,0.5333333333333333,0.7212288489129289
3,23.0,0.25,0.5,0.0,0.0,0.16,0.195,0.5333333333333333,0.7212899425838515
3,24.0,0.25,0.5,0.0,0.0,0.0,0.28,0.5333333333333333,0.721296337375441
3,25.0,0.25,0.5,0.0,0.0,0.09,0.22,0.5333333333333333,0.7212994767261918
3,26.0,0.25,0.5,0.0,0.0,0.0,0.17,0.5333333333333333,0.7212999778939412
3,27.0,0.25,0.5,0.0,0.0,0.09,0.0,0.5333333333333333,0.7237405033905017
3,28.0,0.25,0.5,0.0,0.0,0.07,0.265,0.5333333333333333,0.7240259814277671
3,29.0,0.25,0.5,0.0,0.0,0.1,0.225,0.5333333333333333,0.7241038181106962
3,30.0,0.25,0.5,0.0,0.0,0.12,0.165,0.5333333333333333,0.724128838397203
3,30.0,0.25,0.5,0.0,0.0,0.12,0.165,0.5333333333333333,0.724128838397203
4,1.0,0.0,0.0,0.0,0.0,0.19,0.0,0.0333333333333333,0.6847584620389858
4,2.0,0.75,0.25,0.0,0.25,0.18,0.0,0.0666666666666666,0.6913869221827355
4,3.0,0.375,0.125,0.0,0.25,0.14,0.0,0.1,0.6942142654621823
4,4.0,0.375,0.625,0.0,0.375,0.11,0.0,0.1333333333333333,0.6987276950975669
4,5.0,0.375,0.625,0.0,0.625,0.14,0.0,0.1666666666666666,0.7034653645494893
4,6.0,0.0,0.0,0.125,1.0,0.15,0.2,0.2,0.7082496273074925
4,7.0,0.0,0.0,0.125,0.0,0.13,0.215,0.2,0.70842822797257
4,8.0,0.625,0.25,0.0,1.0,0.14,0.0,0.2666666666666666,0.7184145054073894
4,9.0,0.625,0.25,0.0,0.0,0.15,0.0,0.2666666666666666,0.7199328462520646
4,10.0,0.625,0.25,0.0,0.0,0.13,0.0,0.2666666666666666,0.7221827037797299
4,11.0,0.625,0.25,0.0,0.0,0.07,0.205,0.2666666666666666,0.7221841621046834
4,12.0,0.625,0.25,0.0,0.0,0.0,0.21,0.2666666666666666,0.7221892831481553
4,13.0,0.625,0.25,0.0,0.0,0.0,0.17,0.2666666666666666,0.7221987393309325
4,14.0,0.5,0.125,0.0,0.5,0.1,0.0,0.4666666666666667,0.7239925004134709
4,15.0,0.875,0.125,0.0,0.125,0.16,0.0,0.5,0.72507331312833
4,16.0,0.875,0.125,0.0,0.0,0.08,0.0,0.5,0.7251736647723707
4,17.0,0.875,0.125,0.0,0.0,0.07,0.0,0.5,0.7252913426340968
4,18.0,0.125,0.125,0.0,0.125,0.08,0.0,0.6,0.7267602067774491
4,19.0,0.125,0.125,0.0,0.0,0.12,0.0,0.6,0.7267876847225057
4,20.0,0.125,0.125,0.0,0.0,0.08,0.0,0.6,0.7268721784402232
4,21.0,0.125,0.125,0.0,0.0,0.0,0.26,0.6,0.7268253737227943
4,22.0,0.125,0.125,0.0,0.0,0.06,0.0,0.6,0.7268830186743859
4,23.0,0.0,0.0,0.125,0.125,0.06,0.175,0.7666666666666667,0.7269436011906402
4,24.0,0.0,0.0,0.125,0.0,0.0,0.17,0.7666666666666667,0.7269471602308794
4,25.0,0.0,0.0,0.125,0.0,0.06,0.0,0.7666666666666667,0.7270388420534529
4,26.0,0.0,0.0,0.125,0.0,0.07,0.0,0.7666666666666667,0.7270257593662498
4,27.0,0.0,0.0,0.125,0.0,0.08,0.17,0.7666666666666667,0.7269546920200172
4,28.0,0.0,0.0,0.125,0.0,0.09,0.17,0.7666666666666667,0.7269627576055616
4,29.0,0.0,0.0,0.125,0.0,0.07,0.18,0.7666666666666667,0.7269653898111469
4,30.0,0.0,0.0,0.125,0.0,0.0,0.17,0.7666666666666667,0.7269652906587447
4,30.0,0.0,0.0,0.125,0.0,0.0,0.17,0.7666666666666667,0.7269652906587447
5,1.0,0.0,0.0,0.0,0.0,0.24,0.445,0.0333333333333333,0.6670935610972422
5,2.0,0.0,0.0,0.375,1.0,0.25,0.375,0.0666666666666666,0.6883370321124428
5,3.0,0.125,0.875,0.375,0.875,0.19,0.36,0.1,0.6940320727081224
5,4.0,0.625,0.375,0.25,1.0,0.16,0.355,0.1333333333333333,0.6962196911073554
5,5.0,0.625,0.375,0.25,0.0,0.09,0.315,0.1333333333333333,0.6967238393359693
5,6.0,0.625,0.375,0.0,0.875,0.16,0.0,0.2,0.7065827177884434
5,7.0,0.5,0.5,0.0,0.625,0.16,0.0,0.2333333333333333,0.7110210397781467
5,8.0,0.5,0.5,0.0,0.0,0.12,0.27,0.2333333333333333,0.7122350251721482
5,9.0,0.875,0.125,0.0,0.875,0.16,0.0,0.3,0.713928052226592
5,10.0,0.875,0.125,0.0,0.0,0.11,0.205,0.3,0.7169788863791664
5,11.0,0.875,0.125,0.0,0.0,0.11,0.175,0.3,0.7173812269645323
5,12.0,0.875,0.125,0.0,0.0,0.1,0.225,0.3,0.7174842964176997
5,13.0,0.875,0.125,0.0,0.0,0.12,0.245,0.3,0.7181670244745497
5,14.0,0.0,0.0,0.25,0.25,0.15,0.28,0.4666666666666667,0.7187401060252067
5,15.0,0.0,0.0,0.25,0.0,0.08,0.0,0.4666666666666667,0.7191618856680901
5,16.0,0.0,0.0,0.25,0.0,0.11,0.275,0.4666666666666667,0.7195147291052642
5,17.0,0.25,0.75,0.375,0.5,0.1,0.235,0.5666666666666667,0.7203065400204979
5,18.0,0.25,0.75,0.375,0.0,0.09,0.0,0.5666666666666667,0.7205789964289095
5,19.0,0.25,0.75,0.375,0.0,0.08,0.0,0.5666666666666667,0.7227271515815844
5,20.0,0.25,0.75,0.375,0.0,0.08,0.25,0.5666666666666667,0.7227452597881828
5,21.0,0.25,0.75,0.375,0.0,0.07,0.225,0.5666666666666667,0.722801460342843
5,22.0,0.25,0.75,0.375,0.0,0.13,0.0,0.5666666666666667,0.7230642913053531
5,23.0,0.75,0.125,0.0,0.625,0.05,0.0,0.7666666666666667,0.7238773226051692
5,24.0,0.75,0.125,0.0,0.0,0.06,0.255,0.7666666666666667,0.7238966133445135
5,25.0,0.75,0.125,0.0,0.0,0.07,0.255,0.7666666666666667,0.7238977558718293
5,26.0,0.75,0.125,0.0,0.0,0.13,0.0,0.7666666666666667,0.7240863827103384
5,27.0,0.75,0.125,0.0,0.0,0.06,0.23,0.7666666666666667,0.7244803225130851
5,28.0,0.75,0.125,0.0,0.0,0.08,0.275,0.7666666666666667,0.7244875142956683
5,29.0,0.75,0.125,0.0,0.0,0.08,0.28,0.7666666666666667,0.7244884881557065
5,30.0,0.75,0.125,0.0,0.0,0.11,0.235,0.7666666666666667,0.7244885001435352
5,30.0,0.75,0.125,0.0,0.0,0.11,0.235,0.7666666666666667,0.7244885001435352
6,1.0,0.875,0.125,0.0,0.0,0.21,0.0,0.0333333333333333,0.6960759519645823
6,2.0,0.75,0.125,0.0,1.0,0.16,0.0,0.0666666666666666,0.7037443074816766
6,3.0,0.75,0.125,0.0,0.0,0.11,0.0,0.0666666666666666,0.7047865385279488
6,4.0,0.5,0.125,0.0,0.125,0.13,0.0,0.1333333333333333,0.7090174165316343
6,5.0,0.5,0.125,0.0,0.0,0.11,0.345,0.1333333333333333,0.713365691910741
6,6.0,0.5,0.125,0.0,0.0,0.13,0.0,0.1333333333333333,0.7139051701008361
6,7.0,0.5,0.125,0.0,0.0,0.13,0.0,0.1333333333333333,0.7171601367776357
6,8.0,0.5,0.125,0.0,0.0,0.0,0.34,0.1333333333333333,0.717395330199873
6,9.0,0.25,0.625,0.0,0.625,0.15,0.0,0.3,0.7198645528500218
6,10.0,0.25,0.625,0.0,0.0,0.07,0.35,0.3,0.7199653782798523
6,11.0,0.25,0.625,0.0,0.0,0.1,0.0,0.3,0.7204073094043605
6,12.0,0.5,0.375,0.0,0.375,0.11,0.0,0.4,0.7237845451576952
6,13.0,0.5,0.375,0.0,0.0,0.08,0.0,0.4,0.7241053175483089
6,14.0,0.5,0.375,0.0,0.0,0.08,0.0,0.4,0.7246349283257782
6,15.0,0.5,0.375,0.0,0.0,0.08,0.25,0.4,0.7246443164499248
6,16.0,0.5,0.375,0.0,0.0,0.14,0.235,0.4,0.7247821488932409
6,17.0,0.5,0.375,0.0,0.0,0.07,0.235,0.4,0.7247941158906416
6,18.0,0.5,0.375,0.0,0.0,0.0,0.21,0.4,0.7247941158906416
6,19.0,0.5,0.375,0.0,0.0,0.08,0.23,0.4,0.7247949503979422
6,20.0,0.5,0.375,0.0,0.0,0.09,0.275,0.4,0.7248008486156962
6,21.0,0.625,0.25,0.0,0.625,0.08,0.0,0.7,0.7282261278614618
6,22.0,0.625,0.25,0.0,0.0,0.05,0.0,0.7,0.728564972208874
6,23.0,0.625,0.25,0.0,0.0,0.05,0.25,0.7,0.7285709965719003
6,24.0,0.625,0.25,0.0,0.0,0.07,0.25,0.7,0.7285731708713673
6,25.0,0.625,0.25,0.0,0.0,0.0,0.24,0.7,0.728584372481127
6,26.0,0.625,0.25,0.0,0.0,0.05,0.0,0.7,0.7295161092758325
6,27.0,0.625,0.25,0.0,0.0,0.03,0.0,0.7,0.7297985456602729
6,28.0,0.625,0.25,0.0,0.0,0.0,0.27,0.7,0.7298337829931819
6,29.0,0.625,0.25,0.0,0.0,0.05,0.24,0.7,0.729867552086074
6,30.0,0.625,0.25,0.0,0.0,0.04,0.285,0.7,0.7298730627051664
6,30.0,0.625,0.25,0.0,0.0,0.04,0.285,0.7,0.7298730627051664
7,1.0,0.0,0.0,0.0,0.0,0.22,0.0,0.0333333333333333,0.673453375956506
7,2.0,0.125,0.875,0.0,1.0,0.18,0.0,0.0666666666666666,0.6923914204860557
7,3.0,0.5,0.5,0.0,0.5,0.17,0.0,0.1,0.705050273605212
7,4.0,0.25,0.75,0.0,0.625,0.15,0.0,0.1333333333333333,0.7129141458664653
7,5.0,0.25,0.75,0.0,0.0,0.11,0.37,0.1333333333333333,0.7144043859808167
7,6.0,0.25,0.75,0.0,0.0,0.0,0.36,0.1333333333333333,0.7144140542404462
7,7.0,0.25,0.75,0.0,0.0,0.17,0.375,0.1333333333333333,0.715332060335695
7,8.0,0.25,0.75,0.0,0.0,0.0,0.28,0.1333333333333333,0.715472017889259
7,9.0,0.25,0.75,0.0,0.0,0.06,0.0,0.1333333333333333,0.7169226604906512
7,10.0,0.25,0.75,0.0,0.0,0.11,0.305,0.1333333333333333,0.717740853034674
7,11.0,0.125,0.75,0.0,0.5,0.11,0.0,0.3666666666666666,0.7190293901418853
7,12.0,0.625,0.125,0.25,0.25,0.16,0.315,0.4,0.7210362783048639
7,13.0,0.625,0.125,0.25,0.0,0.16,0.23,0.4,0.7212064943837063
7,14.0,0.625,0.125,0.25,0.0,0.11,0.245,0.4,0.7213632048866292
7,15.0,0.625,0.125,0.25,0.0,0.07,0.0,0.4,0.7241719910330668
7,16.0,0.625,0.125,0.25,0.0,0.0,0.25,0.4,0.7241723161147545
7,17.0,0.625,0.125,0.25,0.0,0.08,0.205,0.4,0.724486447914565
7,18.0,0.625,0.125,0.25,0.0,0.0,0.23,0.4,0.7249420341522691
7,19.0,0.25,0.25,0.0,0.25,0.08,0.0,0.6333333333333333,0.7257437472228606
7,20.0,0.125,0.25,0.0,0.125,0.1,0.0,0.6666666666666666,0.7266750319155139
7,21.0,0.125,0.25,0.0,0.0,0.07,0.14,0.6666666666666666,0.7266750358186108
7,22.0,0.125,0.25,0.0,0.0,0.07,0.0,0.6666666666666666,0.7268365219841635
7,23.0,0.125,0.25,0.0,0.0,0.09,0.0,0.6666666666666666,0.726961002762217
7,24.0,0.125,0.25,0.0,0.0,0.03,0.135,0.6666666666666666,0.7269238146522515
7,25.0,0.125,0.25,0.0,0.0,0.07,0.125,0.6666666666666666,0.7270055996854567
7,26.0,0.125,0.25,0.0,0.0,0.1,0.0,0.6666666666666666,0.7271053940096929
7,27.0,0.125,0.25,0.0,0.0,0.04,0.0,0.6666666666666666,0.7280672499163688
7,28.0,0.125,0.25,0.0,0.0,0.05,0.14,0.6666666666666666,0.7280264648196924
7,29.0,0.125,0.25,0.0,0.0,0.07,0.0,0.6666666666666666,0.7280575597438985
7,30.0,0.125,0.25,0.0,0.0,0.06,0.0,0.6666666666666666,0.728097067397181
7,30.0,0.125,0.25,0.0,0.0,0.06,0.0,0.6666666666666666,0.728097067397181
8,1.0,0.0,0.0,0.0,0.0,0.26,0.0,0.0333333333333333,0.6671549085660454
8,2.0,0.0,0.0,0.25,0.75,0.19,0.34,0.0666666666666666,0.680724199618719
8,3.0,0.0,0.0,0.25,0.0,0.15,0.275,0.0666666666666666,0.6884999088269529
8,4.0,0.0,0.0,0.25,0.0,0.12,0.0,0.0666666666666666,0.6956374035475044
8,5.0,0.625,0.375,0.0,1.0,0.1,0.0,0.1666666666666666,0.7047968429627616
8,6.0,0.625,0.375,0.0,0.0,0.16,0.205,0.1666666666666666,0.7066610589048459
8,7.0,0.625,0.375,0.0,0.0,0.19,0.23,0.1666666666666666,0.70680475104261
8,8.0,0.625,0.375,0.0,0.0,0.14,0.21,0.1666666666666666,0.708965265744604
8,9.0,0.125,0.875,0.0,0.875,0.14,0.0,0.3,0.7117708220608833
8,10.0,0.125,0.875,0.0,0.0,0.12,0.0,0.3,0.713559796003619
8,11.0,0.125,0.875,0.0,0.0,0.07,0.0,0.3,0.7144495194335797
8,12.0,0.125,0.875,0.0,0.0,0.13,0.205,0.3,0.7151035128585757
8,13.0,0.625,0.25,0.0,0.25,0.12,0.0,0.4333333333333333,0.7172748999734846
8,14.0,0.625,0.25,0.0,0.0,0.1,0.13,0.4333333333333333,0.7184203767511864
8,15.0,0.625,0.25,0.0,0.0,0.0,0.26,0.4333333333333333,0.7184353385756516
8,16.0,0.375,0.25,0.0,0.25,0.07,0.0,0.5333333333333333,0.7189151871969162
8,17.0,0.375,0.25,0.0,0.0,0.08,0.2,0.5333333333333333,0.7189453052361897
8,18.0,0.375,0.25,0.0,0.0,0.1,0.165,0.5333333333333333,0.720495333735057
8,19.0,0.75,0.125,0.0,0.25,0.13,0.0,0.6333333333333333,0.7233421159400198
8,20.0,0.75,0.125,0.0,0.0,0.13,0.0,0.6333333333333333,0.7238354617420601
8,21.0,0.75,0.125,0.0,0.0,0.09,0.17,0.6333333333333333,0.7242062306356577
8,22.0,0.75,0.125,0.0,0.0,0.11,0.0,0.6333333333333333,0.724322922646202
8,23.0,0.75,0.125,0.0,0.0,0.08,0.0,0.6333333333333333,0.7246037048798755
8,24.0,0.75,0.125,0.0,0.0,0.08,0.115,0.6333333333333333,0.7245954467353313
8,25.0,0.75,0.125,0.0,0.0,0.09,0.105,0.6333333333333333,0.7246010381656598
8,26.0,0.75,0.125,0.0,0.0,0.0,0.1,0.6333333333333333,0.7246010381656598
8,27.0,0.75,0.125,0.0,0.0,0.12,0.115,0.6333333333333333,0.7246231608994027
8,28.0,0.75,0.125,0.0,0.0,0.06,0.105,0.6333333333333333,0.7246255313323229
8,29.0,0.75,0.125,0.0,0.0,0.0,0.11,0.6333333333333333,0.724634698096182
8,30.0,0.375,0.125,0.0,0.375,0.06,0.0,1.0,0.7262788347326071
8,30.0,0.375,0.125,0.0,0.375,0.06,0.0,1.0,0.7262788347326071
9,1.0,0.0,0.0,0.0,0.0,0.23,0.435,0.0333333333333333,0.6889629000421742
9,2.0,0.25,0.75,0.0,0.25,0.12,0.0,0.0666666666666666,0.6966722149358725
9,3.0,0.25,0.75,0.0,0.0,0.0,0.41,0.0666666666666666,0.6973022073060101
9,4.0,0.25,0.75,0.0,0.0,0.2,0.42,0.0666666666666666,0.7025397278720187
9,5.0,0.125,0.375,0.0,0.125,0.15,0.0,0.1666666666666666,0.7065746534992021
9,6.0,0.125,0.375,0.0,0.0,0.0,0.33,0.1666666666666666,0.7077536956882952
9,7.0,0.375,0.5,0.0,0.875,0.16,0.0,0.2333333333333333,0.7113167626514689
9,8.0,0.375,0.5,0.0,0.0,0.18,0.29,0.2333333333333333,0.712305184569
9,9.0,0.0,0.0,0.375,0.625,0.0,0.32,0.3,0.7137039848321978
9,10.0,0.0,0.0,0.375,0.0,0.19,0.0,0.3,0.7152154940567398
9,11.0,0.0,0.0,0.375,0.0,0.1,0.36,0.3,0.7157092420651495
9,12.0,0.0,0.0,0.375,0.0,0.06,0.335,0.3,0.716533462743538
9,13.0,0.25,0.625,0.0,0.5,0.11,0.335,0.4333333333333333,0.7177134955678627
9,14.0,0.25,0.625,0.0,0.0,0.0,0.34,0.4333333333333333,0.7180591909084703
9,15.0,0.25,0.625,0.0,0.0,0.06,0.26,0.4333333333333333,0.7181033786793646
9,16.0,0.25,0.625,0.0,0.0,0.08,0.36,0.4333333333333333,0.7181455480440758
9,17.0,0.25,0.625,0.0,0.0,0.12,0.0,0.4333333333333333,0.7187144077408052
9,18.0,0.25,0.625,0.0,0.0,0.07,0.0,0.4333333333333333,0.7191826996933323
9,19.0,0.25,0.625,0.0,0.0,0.08,0.245,0.4333333333333333,0.7201204840850437
9,20.0,0.25,0.625,0.0,0.0,0.06,0.26,0.4333333333333333,0.7203632708000375
9,21.0,0.25,0.625,0.0,0.0,0.11,0.135,0.4333333333333333,0.7203696295566029
9,22.0,0.25,0.625,0.0,0.0,0.12,0.0,0.4333333333333333,0.7204562459925179
9,23.0,0.25,0.625,0.0,0.0,0.08,0.105,0.4333333333333333,0.7205095146817662
9,24.0,0.25,0.625,0.0,0.0,0.11,0.1,0.4333333333333333,0.7205472841279736
9,25.0,0.25,0.625,0.0,0.0,0.12,0.0,0.4333333333333333,0.7206500218324924
9,26.0,0.25,0.625,0.0,0.0,0.08,0.165,0.4333333333333333,0.720650551091789
9,27.0,0.25,0.625,0.0,0.0,0.08,0.13,0.4333333333333333,0.7206508573519068
9,28.0,0.25,0.625,0.0,0.0,0.16,0.13,0.4333333333333333,0.7209446446303137
9,29.0,0.25,0.125,0.0,0.375,0.11,0.0,0.9666666666666668,0.7232392864173234
9,30.0,0.25,0.125,0.0,0.0,0.03,0.0,0.9666666666666668,0.7232579352623913
9,30.0,0.25,0.125,0.0,0.0,0.03,0.0,0.9666666666666668,0.7232579352623913
10,1.0,0.375,0.625,0.0,0.0,0.22,0.0,0.0333333333333333,0.6875517647974022
10,2.0,0.375,0.625,0.0,0.0,0.2,0.265,0.0333333333333333,0.6897216655694447
10,3.0,0.375,0.625,0.0,0.0,0.0,0.29,0.0333333333333333,0.6904142320967254
10,4.0,0.375,0.625,0.0,0.0,0.08,0.265,0.0333333333333333,0.6904696460847539
10,5.0,0.125,0.75,0.375,0.875,0.08,0.25,0.1666666666666666,0.6985360124895245
10,6.0,0.125,0.75,0.375,0.0,0.0,0.27,0.1666666666666666,0.7024701486747829
10,7.0,0.125,0.75,0.375,0.0,0.19,0.31,0.1666666666666666,0.7048286880011552
10,8.0,0.125,0.75,0.375,0.0,0.0,0.39,0.1666666666666666,0.70520921525034
10,9.0,0.5,0.375,0.125,0.625,0.13,0.34,0.3,0.7111157243463361
10,10.0,0.5,0.375,0.125,0.0,0.17,0.31,0.3,0.711411708054122
10,11.0,0.5,0.375,0.125,0.0,0.0,0.23,0.3,0.7115409364717138
10,12.0,0.625,0.25,0.25,0.5,0.18,0.27,0.4,0.7125062539587227
10,13.0,0.75,0.125,0.0,0.875,0.12,0.0,0.4333333333333333,0.7146722023554299
10,14.0,0.5,0.5,0.375,0.875,0.16,0.24,0.4666666666666667,0.7172243634999429
10,15.0,0.5,0.5,0.375,0.0,0.12,0.0,0.4666666666666667,0.7182936186251202
10,16.0,0.5,0.5,0.375,0.0,0.09,0.205,0.4666666666666667,0.7186726063340763
10,17.0,0.5,0.5,0.375,0.0,0.11,0.0,0.4666666666666667,0.7189859610543339
10,18.0,0.5,0.5,0.375,0.0,0.07,0.165,0.4666666666666667,0.7190406868979389
10,19.0,0.25,0.25,0.0,0.375,0.08,0.0,0.6333333333333333,0.7217932234000396
10,20.0,0.25,0.25,0.0,0.0,0.12,0.0,0.6333333333333333,0.7249513150192362
