State,Stationary_Probability
SPC_NONE,0.181558
TPC_NONE,0.143532
SPC_MNUF,0.133946
SPC_MPOLY,0.129709
TPC_MPOLY,0.100274
TPC_MNUF,0.091775
UC_MNUF,0.079215
UC_MPOLY,0.070486
UC_NONE,0.069504
SBX_MNUF,0.000000
SBX_MPOLY,0.000000
SBX_NONE,0.000000
