State,Stationary_Probability
UC_NONE,0.236784
SPC_NONE,0.213496
TPC_NONE,0.177547
SPC_MPOLY,0.124564
TPC_MPOLY,0.087371
SPC_MNUF,0.032063
TPC_MNUF,0.030885
SBX_MPOLY,0.029582
UC_MPOLY,0.018948
UC_MNUF,0.017562
NONE_MPOLY,0.011324
SBX_NONE,0.010166
SBX_MNUF,0.009708
NONE_MNUF,0.000000
