State,Stationary_Probability
TPC_NONE,0.292929
SPC_NONE,0.252525
UC_NONE,0.191919
UC_MPOLY,0.090909
SPC_MPOLY,0.060606
TPC_MPOLY,0.040404
SBX_MPOLY,0.030303
TPC_MNUF,0.020202
UC_MNUF,0.010101
SBX_MNUF,0.010101
NONE_MNUF,0.000000
NONE_MPOLY,0.000000
SBX_NONE,0.000000
SPC_MNUF,0.000000
