State,Stationary_Probability
TPC_NONE,0.285670
SPC_NONE,0.172503
UC_NONE,0.141799
TPC_MPOLY,0.075412
SPC_MPOLY,0.069174
UC_MPOLY,0.060426
SBX_MPOLY,0.048578
TPC_MNUF,0.031816
SBX_MNUF,0.031765
UC_MNUF,0.031339
NONE_MPOLY,0.020910
SBX_NONE,0.020405
NONE_MNUF,0.010203
SPC_MNUF,0.000000
