State,Stationary_Probability
UC_NONE,0.218255
TPC_NONE,0.179893
SPC_NONE,0.143086
SPC_MPOLY,0.142158
SBX_MPOLY,0.092025
UC_MPOLY,0.067974
TPC_MPOLY,0.056734
TPC_MNUF,0.040299
NONE_MPOLY,0.019785
SBX_NONE,0.019421
NONE_MNUF,0.010913
SPC_MNUF,0.009456
SBX_MNUF,0.000000
UC_MNUF,0.000000
