State,Stationary_Probability
SPC_NONE,0.286394
TPC_NONE,0.233062
UC_NONE,0.166554
SPC_MPOLY,0.081544
UC_MPOLY,0.051014
TPC_MPOLY,0.040542
SBX_MPOLY,0.040345
TPC_MNUF,0.030685
SPC_MNUF,0.029133
UC_MNUF,0.020457
NONE_MPOLY,0.010135
SBX_NONE,0.010135
NONE_MNUF,0.000000
SBX_MNUF,0.000000
