State,Stationary_Probability
SPC_NONE,0.333090
UC_NONE,0.232587
TPC_NONE,0.151173
TPC_MPOLY,0.062001
SPC_MPOLY,0.061717
UC_MPOLY,0.039870
SBX_MNUF,0.039558
TPC_MNUF,0.030434
SBX_MPOLY,0.020299
SPC_MNUF,0.009889
NONE_MPOLY,0.009691
UC_MNUF,0.009691
NONE_MNUF,0.000000
SBX_NONE,0.000000
