State,Stationary_Probability
TPC_NONE,0.340981
SPC_NONE,0.237776
UC_NONE,0.170328
UC_MPOLY,0.049558
SPC_MPOLY,0.040938
TPC_MPOLY,0.038257
SBX_MPOLY,0.030703
SPC_MNUF,0.029969
SBX_MNUF,0.021291
UC_MNUF,0.019936
SBX_NONE,0.010234
TPC_MNUF,0.010029
NONE_MNUF,0.000000
NONE_MPOLY,0.000000
