exec,generation,operator,is_pareto,is_selected,f0,f1,f2
24,1,SPC_MPAR,0,0,-0.5305534288318623,968128812.0,4312996.0
24,1,SPC_MSWAP,0,0,-0.5367905957805661,1254432108.0,4338980.0
24,1,SPC_NONE,1,1,-0.5541555487160401,495309484.0,1950884.0
24,1,TPC_MPAR,0,0,-0.529309182818702,991442604.0,4265124.0
24,1,TPC_MSWAP,0,0,-0.5257080500375797,2159050796.0,5299620.0
24,1,TPC_NONE,0,0,-0.5214761968139272,1113826092.0,3757988.0
24,1,UC_MPAR,0,0,-0.5363188420508096,858902444.0,4080292.0
24,1,UC_MSWAP,0,0,-0.5523725426746442,865672620.0,3159716.0
24,1,UC_NONE,0,0,-0.5213753293303687,1850036780.0,8556964.0
24,1,NONE_MPAR,0,0,-0.5203020416882067,598636588.0,2052516.0
24,1,NONE_MSWAP,0,0,-0.529309182818702,744211820.0,3259684.0
24,1,NONE_NONE,1,0,-0.5461858325187235,312580204.0,3100964.0
24,2,SPC_MPAR,1,1,-0.5419272914914357,833601964.0,2269860.0
24,2,SPC_MSWAP,0,0,-0.521854853705475,1179416876.0,2940324.0
24,2,SPC_NONE,0,0,-0.528827627686964,3226284972.0,9936548.0
24,2,TPC_MPAR,1,0,-0.5328585403852999,629830700.0,2661796.0
24,2,TPC_MSWAP,0,0,-0.5272609639558763,2043732396.0,4181156.0
24,2,TPC_NONE,0,0,-0.5216327250087026,1279290092.0,7153188.0
24,2,UC_MPAR,1,0,-0.5487853000345697,1357281260.0,4102180.0
24,2,UC_MSWAP,0,0,-0.5415421710337142,1204244524.0,6115748.0
24,2,UC_NONE,1,0,-0.543976339540302,638177324.0,4875684.0
24,2,NONE_MPAR,0,0,-0.5317314775319242,1738418988.0,4351396.0
24,2,NONE_MSWAP,0,0,-0.5440631026906098,1351114924.0,4813988.0
24,2,NONE_NONE,1,0,-0.5502809248948112,676995116.0,4676004.0
24,3,SPC_MPAR,0,0,-0.5309783570020717,1142695788.0,5559588.0
24,3,SPC_MSWAP,0,0,-0.52952622358132,899648556.0,6715812.0
24,3,SPC_NONE,0,0,-0.5307545059284355,2215241004.0,7956388.0
24,3,TPC_MPAR,0,0,-0.5302224367880172,541684524.0,2420644.0
24,3,TPC_MSWAP,1,1,-0.5387875832912913,605870444.0,2536740.0
24,3,TPC_NONE,0,0,-0.5454315467721282,1073391340.0,6094372.0
24,3,UC_MPAR,1,0,-0.5493343611455048,681328236.0,5921572.0
24,3,UC_MSWAP,1,0,-0.5392091439023865,993767212.0,2657188.0
24,3,UC_NONE,0,0,-0.5426733206832183,1256740268.0,3632804.0
24,3,NONE_MPAR,1,0,-0.5352697467052177,437697132.0,3712292.0
24,3,NONE_MSWAP,1,0,-0.5341036811186425,379561196.0,1714724.0
24,3,NONE_NONE,1,0,-0.5495699495034229,826428460.0,3632548.0
24,4,SPC_MPAR,0,0,-0.528518546373195,672132780.0,4799652.0
24,4,SPC_MSWAP,0,0,-0.5335385802829454,685338540.0,4350116.0
24,4,SPC_NONE,0,0,-0.5323663875914814,1121054700.0,3179556.0
24,4,TPC_MPAR,1,1,-0.5353385784482794,516734892.0,3612324.0
24,4,TPC_MSWAP,0,0,-0.5163812778247527,1201497900.0,3363748.0
24,4,TPC_NONE,1,0,-0.5573815385871103,1825151724.0,5063204.0
24,4,UC_MPAR,1,0,-0.5431113244438204,628298092.0,2806052.0
24,4,UC_MSWAP,0,0,-0.54181045183928,1453304748.0,3061412.0
24,4,UC_NONE,0,0,-0.5378528352648221,2429113260.0,6240420.0
24,4,NONE_MPAR,0,0,-0.541013776294232,659706476.0,3693348.0
24,4,NONE_MSWAP,0,0,-0.5354006058898438,1258697580.0,8425764.0
24,4,NONE_NONE,1,0,-0.5199305346006021,837802220.0,2602532.0
24,5,SPC_MPAR,1,1,-0.531699064645858,1000740012.0,3178660.0
24,5,SPC_MSWAP,1,0,-0.5457807269777832,1697985260.0,6413860.0
24,5,SPC_NONE,0,0,-0.5307512800888594,1057652204.0,3690532.0
24,5,TPC_MPAR,1,0,-0.5453718503877237,709565228.0,5054372.0
24,5,TPC_MSWAP,1,0,-0.5328277301773641,626445868.0,3828644.0
24,5,TPC_NONE,1,0,-0.5383025356863655,514659692.0,3905828.0
24,5,UC_MPAR,1,0,-0.5430582514436455,816040428.0,3634212.0
24,5,UC_MSWAP,0,0,-0.5296033947166625,1463022188.0,3852068.0
24,5,UC_NONE,1,0,-0.5205482768448534,328987436.0,1837988.0
24,5,NONE_MPAR,0,0,-0.5429412877579631,2748735468.0,7080996.0
24,5,NONE_MSWAP,0,0,-0.5341594406542988,561657260.0,4555940.0
24,5,NONE_NONE,0,0,-0.5241736213592542,1006209964.0,4114596.0
24,6,SPC_MPAR,0,0,-0.5410808361229338,2043569772.0,5844772.0
24,6,SPC_MSWAP,0,0,-0.5512780068409829,2383922988.0,4057508.0
24,6,SPC_NONE,0,0,-0.522461783965499,1180311788.0,3577380.0
24,6,TPC_MPAR,0,0,-0.537757226703424,917444588.0,4372004.0
24,6,TPC_MSWAP,1,1,-0.5357031633493848,913785516.0,3541156.0
24,6,TPC_NONE,1,0,-0.5206709692829172,543773484.0,2812836.0
24,6,UC_MPAR,1,0,-0.5182717946479154,1777968940.0,2213284.0
24,6,UC_MSWAP,0,0,-0.5392470687211455,1096099500.0,5142180.0
24,6,UC_NONE,1,0,-0.5351550630840334,510795308.0,3221412.0
24,6,NONE_MPAR,1,0,-0.5570352350056881,788658220.0,3734948.0
24,6,NONE_MSWAP,0,0,-0.5241789838862836,3141706924.0,6473380.0
24,6,NONE_NONE,0,0,-0.5423699824067563,1985062764.0,6941988.0
24,7,SPC_MPAR,0,0,-0.546878856825418,1166314924.0,6375076.0
24,7,SPC_MSWAP,1,1,-0.5668283785904772,857851820.0,5183140.0
24,7,SPC_NONE,0,0,-0.5194965123815045,1126891756.0,5653028.0
24,7,TPC_MPAR,1,0,-0.5269701099308653,723304172.0,3229220.0
