Operator,Count
SPC_MPOLY,11
SBX_MPOLY,5
TPC_MNUF,5
UC_MPOLY,8
NONE_MNUF,2
TPC_MPOLY,8
UC_NONE,13
TPC_NONE,23
SPC_NONE,16
NONE_MPOLY,2
UC_MNUF,4
SBX_MNUF,2
SPC_MNUF,1
