Operator,Count
SPC_MPOLY,19
SPC_MNUF,1
TPC_MPOLY,7
UC_NONE,15
UC_MPOLY,7
SBX_MPOLY,2
SPC_NONE,22
UC_MNUF,3
TPC_NONE,22
TPC_MNUF,1
SBX_MNUF,1
