Operator,Count
SPC_MPOLY,11
SBX_MPOLY,5
SPC_NONE,20
TPC_MPOLY,7
NONE_MNUF,3
TPC_NONE,17
UC_NONE,21
TPC_MNUF,3
NONE_MPOLY,4
UC_MPOLY,8
UC_MNUF,1
