Operator,Count
SPC_MPOLY,11
SBX_MPOLY,5
UC_MPOLY,10
TPC_NONE,21
UC_NONE,19
SBX_MNUF,1
SPC_NONE,17
TPC_MPOLY,8
SBX_NONE,1
NONE_MPOLY,2
SPC_MNUF,4
TPC_MNUF,1
