Operator,Count
NONE_MNUF,22
UC_MNUF,11
SBX_MNUF,14
TPC_MNUF,12
SPC_MNUF,20
NONE_MPOLY,2
UC_MPOLY,2
SBX_MPOLY,3
TPC_MPOLY,2
SPC_MPOLY,3
UC_NONE,1
SPC_NONE,2
TPC_NONE,1
SBX_NONE,5
