ID,Seed,Execution,Generation,GenCreation,Progress,isChild,isMutant,Integer_encoding,Binary_encoding,Genotype,Crossover_type,Mutation_type,Search_strategy,Epochs,Accuracy_history,Loss_history,Accuracy,Top1,Top5,Loss,FLOPs,Num_Params,SizeMB,P1_idx,P2_idx,P1,P2,Before_Mut,HV,dHV,HD_P1,HD_P2,HD_BM,HD_PB,NFHT,Succ_Crossover,Succ_Mutation,Total_Crossovers,Total_Mutations,Succ_Crossover_ratio,Succ_Mutation_ratio,arch_status,Trained_Completely,Has_CM,Ranking,NSGA2,HHSE,HHSE_TYPE,Chosen_operator,Selected_by
BNVWJI[M],0,1,11,8,0.3666666666666666,True,True,"[18, 37, 62, 31, 46, 38, 7, 55]","['011011', '110111', '100001', '010000', '111001', '110101', '000100', '101100']","[{'INP': 32}, {'CONV': [64, 3]}, ({'CONV': [64, 3]}, {'CONV': [64, 3]}), ({'CONV': [128, 3]}, {'CONV': [128, 5]}, {'POOLMAX': [-1, 2]}), ({'CONV': [256, 5]}, {'CONV': [256, 3]}), ({'CONV': [64, 5]}, {'CONV': [256, 5]}, {'POOLMAX': [-1, 2]}), ({'CONV': [128, 5]}, {'CONV': [256, 3]}), ({'CONV': [128, 3]}, {'CONV': [256, 3]}, {'POOLMAX': [-1, 2]}), ({'CONV': [32, 3]}, {'CONV': [256, 5]}), ({'CONV': [256, 3]}, {'CONV': [256, 5]}, {'POOLMAX': [-1, 2]}), {'GLOBAL_AVG': None}, {'LAST_DENSE': [100, 'softmax']}]",HHSE,NSGA2,,,,,0.7055830142115526,,,,2588149248,7034788,,,,,,"[18, 58, 62, 31, 46, 39, 7, 55]",0.712558454308808,0.0019628236268998,0.125,0.875,0.25,0.0,0.2666666666666666,0,25,0,100,0.0,0.25,BEST,False,False,654,True,True,MARKOVHV,NONE_MBFLIP, 
BNVWJI[M],0,1,12,8,0.4,True,True,"[18, 37, 62, 31, 46, 38, 7, 55]","['011011', '110111', '100001', '010000', '111001', '110101', '000100', '101100']","[{'INP': 32}, {'CONV': [64, 3]}, ({'CONV': [64, 3]}, {'CONV': [64, 3]}), ({'CONV': [128, 3]}, {'CONV': [128, 5]}, {'POOLMAX': [-1, 2]}), ({'CONV': [256, 5]}, {'CONV': [256, 3]}), ({'CONV': [64, 5]}, {'CONV': [256, 5]}, {'POOLMAX': [-1, 2]}), ({'CONV': [128, 5]}, {'CONV': [256, 3]}), ({'CONV': [128, 3]}, {'CONV': [256, 3]}, {'POOLMAX': [-1, 2]}), ({'CONV': [32, 3]}, {'CONV': [256, 5]}), ({'CONV': [256, 3]}, {'CONV': [256, 5]}, {'POOLMAX': [-1, 2]}), {'GLOBAL_AVG': None}, {'LAST_DENSE': [100, 'softmax']}]",HHSE,NSGA2,,,,,0.7055830142115526,,,,2588149248,7034788,,,,,,"[18, 58, 62, 31, 46, 39, 7, 55]",0.7139176720815859,0.0013592177727778,0.125,0.875,0.25,0.0,0.2666666666666666,9,0,100,0,0.09,0.0,BEST,False,False,654,True,True,MARKOVHV,UC_NONE, 
BNVWJI[M],0,1,13,8,0.4333333333333333,True,True,"[18, 37, 62, 31, 46, 38, 7, 55]","['011011', '110111', '100001', '010000', '111001', '110101', '000100', '101100']","[{'INP': 32}, {'CONV': [64, 3]}, ({'CONV': [64, 3]}, {'CONV': [64, 3]}), ({'CONV': [128, 3]}, {'CONV': [128, 5]}, {'POOLMAX': [-1, 2]}), ({'CONV': [256, 5]}, {'CONV': [256, 3]}), ({'CONV': [64, 5]}, {'CONV': [256, 5]}, {'POOLMAX': [-1, 2]}), ({'CONV': [128, 5]}, {'CONV': [256, 3]}), ({'CONV': [128, 3]}, {'CONV': [256, 3]}, {'POOLMAX': [-1, 2]}), ({'CONV': [32, 3]}, {'CONV': [256, 5]}), ({'CONV': [256, 3]}, {'CONV': [256, 5]}, {'POOLMAX': [-1, 2]}), {'GLOBAL_AVG': None}, {'LAST_DENSE': [100, 'softmax']}]",HHSE,NSGA2,,,,,0.7055830142115526,,,,2588149248,7034788,,,,,,"[18, 58, 62, 31, 46, 39, 7, 55]",0.7139521693422911,3.449726070525738e-05,0.125,0.875,0.25,0.0,0.2666666666666666,10,39,100,200,0.1,0.195,BEST,False,False,654,True,True,MARKOVHV,TPC_MBFLIP, 
BKSLJL,0,1,14,14,0.4666666666666667,True,False,"[14, 37, 55, 60, 46, 7, 7, 55]","['001001', '110111', '101100', '100010', '111001', '000100', '000100', '101100']","[{'INP': 32}, {'CONV': [64, 3]}, ({'CONV': [32, 5]}, {'CONV': [256, 3]}), ({'CONV': [128, 3]}, {'CONV': [128, 5]}, {'POOLMAX': [-1, 2]}), ({'CONV': [256, 3]}, {'CONV': [256, 5]}), ({'CONV': [256, 5]}, {'CONV': [128, 3]}, {'POOLMAX': [-1, 2]}), ({'CONV': [128, 5]}, {'CONV': [256, 3]}), ({'CONV': [32, 3]}, {'CONV': [256, 5]}, {'POOLMAX': [-1, 2]}), ({'CONV': [32, 3]}, {'CONV': [256, 5]}), ({'CONV': [256, 3]}, {'CONV': [256, 5]}, {'POOLMAX': [-1, 2]}), {'GLOBAL_AVG': None}, {'LAST_DENSE': [100, 'softmax']}]",HHSE,NSGA2,,,,,0.710240043020762,,,,3893317120,8225188,,,,,,,0.7195240866268611,0.0055719172845699,0.25,0.375,0.0,0.5,0.4666666666666667,9,0,100,0,0.09,0.0,BEST,False,False,357,True,True,MARKOVHV,SPC_NONE, 
BKSLJL,0,1,15,14,0.5,True,False,"[14, 37, 55, 60, 46, 7, 7, 55]","['001001', '110111', '101100', '100010', '111001', '000100', '000100', '101100']","[{'INP': 32}, {'CONV': [64, 3]}, ({'CONV': [32, 5]}, {'CONV': [256, 3]}), ({'CONV': [128, 3]}, {'CONV': [128, 5]}, {'POOLMAX': [-1, 2]}), ({'CONV': [256, 3]}, {'CONV': [256, 5]}), ({'CONV': [256, 5]}, {'CONV': [128, 3]}, {'POOLMAX': [-1, 2]}), ({'CONV': [128, 5]}, {'CONV': [256, 3]}), ({'CONV': [32, 3]}, {'CONV': [256, 5]}, {'POOLMAX': [-1, 2]}), ({'CONV': [32, 3]}, {'CONV': [256, 5]}), ({'CONV': [256, 3]}, {'CONV': [256, 5]}, {'POOLMAX': [-1, 2]}), {'GLOBAL_AVG': None}, {'LAST_DENSE': [100, 'softmax']}]",HHSE,NSGA2,,,,,0.710240043020762,,,,3893317120,8225188,,,,,,,0.7214595740009211,0.00193548737406,0.25,0.375,0.0,0.0,0.4666666666666667,8,0,100,0,0.08,0.0,BEST,False,False,357,True,True,MARKOVHV,SPC_NONE, 
BKSLJL,0,1,16,14,0.5333333333333333,True,False,"[14, 37, 55, 60, 46, 7, 7, 55]","['001001', '110111', '101100', '100010', '111001', '000100', '000100', '101100']","[{'INP': 32}, {'CONV': [64, 3]}, ({'CONV': [32, 5]}, {'CONV': [256, 3]}), ({'CONV': [128, 3]}, {'CONV': [128, 5]}, {'POOLMAX': [-1, 2]}), ({'CONV': [256, 3]}, {'CONV': [256, 5]}), ({'CONV': [256, 5]}, {'CONV': [128, 3]}, {'POOLMAX': [-1, 2]}), ({'CONV': [128, 5]}, {'CONV': [256, 3]}), ({'CONV': [32, 3]}, {'CONV': [256, 5]}, {'POOLMAX': [-1, 2]}), ({'CONV': [32, 3]}, {'CONV': [256, 5]}), ({'CONV': [256, 3]}, {'CONV': [256, 5]}, {'POOLMAX': [-1, 2]}), {'GLOBAL_AVG': None}, {'LAST_DENSE': [100, 'softmax']}]",HHSE,NSGA2,,,,,0.710240043020762,,,,3893317120,8225188,,,,,,,0.7214616493428456,2.075341924534513e-06,0.25,0.375,0.0,0.0,0.4666666666666667,0,23,0,100,0.0,0.23,BEST,False,False,357,True,True,MARKOVHV,NONE_MBFLIP, 
BKSLJL,0,1,17,14,0.5666666666666667,True,False,"[14, 37, 55, 60, 46, 7, 7, 55]","['001001', '110111', '101100', '100010', '111001', '000100', '000100', '101100']","[{'INP': 32}, {'CONV': [64, 3]}, ({'CONV': [32, 5]}, {'CONV': [256, 3]}), ({'CONV': [128, 3]}, {'CONV': [128, 5]}, {'POOLMAX': [-1, 2]}), ({'CONV': [256, 3]}, {'CONV': [256, 5]}), ({'CONV': [256, 5]}, {'CONV': [128, 3]}, {'POOLMAX': [-1, 2]}), ({'CONV': [128, 5]}, {'CONV': [256, 3]}), ({'CONV': [32, 3]}, {'CONV': [256, 5]}, {'POOLMAX': [-1, 2]}), ({'CONV': [32, 3]}, {'CONV': [256, 5]}), ({'CONV': [256, 3]}, {'CONV': [256, 5]}, {'POOLMAX': [-1, 2]}), {'GLOBAL_AVG': None}, {'LAST_DENSE': [100, 'softmax']}]",HHSE,NSGA2,,,,,0.710240043020762,,,,3893317120,8225188,,,,,,,0.721466199699481,4.5503566353799485e-06,0.25,0.375,0.0,0.0,0.4666666666666667,0,17,0,100,0.0,0.17,BEST,False,False,357,True,True,MARKOVHV,NONE_MBFLIP, 
BKSLJL,0,1,18,14,0.6,True,False,"[14, 37, 55, 60, 46, 7, 7, 55]","['001001', '110111', '101100', '100010', '111001', '000100', '000100', '101100']","[{'INP': 32}, {'CONV': [64, 3]}, ({'CONV': [32, 5]}, {'CONV': [256, 3]}), ({'CONV': [128, 3]}, {'CONV': [128, 5]}, {'POOLMAX': [-1, 2]}), ({'CONV': [256, 3]}, {'CONV': [256, 5]}), ({'CONV': [256, 5]}, {'CONV': [128, 3]}, {'POOLMAX': [-1, 2]}), ({'CONV': [128, 5]}, {'CONV': [256, 3]}), ({'CONV': [32, 3]}, {'CONV': [256, 5]}, {'POOLMAX': [-1, 2]}), ({'CONV': [32, 3]}, {'CONV': [256, 5]}), ({'CONV': [256, 3]}, {'CONV': [256, 5]}, {'POOLMAX': [-1, 2]}), {'GLOBAL_AVG': None}, {'LAST_DENSE': [100, 'softmax']}]",HHSE,NSGA2,,,,,0.710240043020762,,,,3893317120,8225188,,,,,,,0.7214740583472677,7.858647786740391e-06,0.25,0.375,0.0,0.0,0.4666666666666667,0,23,0,100,0.0,0.23,BEST,False,False,357,True,True,MARKOVHV,NONE_MBFLIP, 
BKSLJL,0,1,19,14,0.6333333333333333,True,False,"[14, 37, 55, 60, 46, 7, 7, 55]","['001001', '110111', '101100', '100010', '111001', '000100', '000100', '101100']","[{'INP': 32}, {'CONV': [64, 3]}, ({'CONV': [32, 5]}, {'CONV': [256, 3]}), ({'CONV': [128, 3]}, {'CONV': [128, 5]}, {'POOLMAX': [-1, 2]}), ({'CONV': [256, 3]}, {'CONV': [256, 5]}), ({'CONV': [256, 5]}, {'CONV': [128, 3]}, {'POOLMAX': [-1, 2]}), ({'CONV': [128, 5]}, {'CONV': [256, 3]}), ({'CONV': [32, 3]}, {'CONV': [256, 5]}, {'POOLMAX': [-1, 2]}), ({'CONV': [32, 3]}, {'CONV': [256, 5]}), ({'CONV': [256, 3]}, {'CONV': [256, 5]}, {'POOLMAX': [-1, 2]}), {'GLOBAL_AVG': None}, {'LAST_DENSE': [100, 'softmax']}]",HHSE,NSGA2,,,,,0.710240043020762,,,,3893317120,8225188,,,,,,,0.7214933449687977,1.928662152994587e-05,0.25,0.375,0.0,0.0,0.4666666666666667,7,44,100,200,0.07,0.22,BEST,False,False,357,True,True,MARKOVHV,SPC_MBFLIP, 
BKSLJL,0,1,20,14,0.6666666666666666,True,False,"[14, 37, 55, 60, 46, 7, 7, 55]","['001001', '110111', '101100', '100010', '111001', '000100', '000100', '101100']","[{'INP': 32}, {'CONV': [64, 3]}, ({'CONV': [32, 5]}, {'CONV': [256, 3]}), ({'CONV': [128, 3]}, {'CONV': [128, 5]}, {'POOLMAX': [-1, 2]}), ({'CONV': [256, 3]}, {'CONV': [256, 5]}), ({'CONV': [256, 5]}, {'CONV': [128, 3]}, {'POOLMAX': [-1, 2]}), ({'CONV': [128, 5]}, {'CONV': [256, 3]}), ({'CONV': [32, 3]}, {'CONV': [256, 5]}, {'POOLMAX': [-1, 2]}), ({'CONV': [32, 3]}, {'CONV': [256, 5]}), ({'CONV': [256, 3]}, {'CONV': [256, 5]}, {'POOLMAX': [-1, 2]}), {'GLOBAL_AVG': None}, {'LAST_DENSE': [100, 'softmax']}]",HHSE,NSGA2,,,,,0.710240043020762,,,,3893317120,8225188,,,,,,,0.7215729925661403,7.964759734258031e-05,0.25,0.375,0.0,0.0,0.4666666666666667,5,36,100,200,0.05,0.18,BEST,False,False,357,True,True,MARKOVHV,SPC_MBFLIP, 
