ID,Seed,Execution,Generation,GenCreation,Progress,isChild,isMutant,Integer_encoding,Binary_encoding,Genotype,Crossover_type,Mutation_type,Search_strategy,Epochs,Accuracy_history,Loss_history,Accuracy,Top1,Top5,Loss,FLOPs,Num_Params,SizeMB,P1_idx,P2_idx,P1,P2,Before_Mut,HV,dHV,HD_P1,HD_P2,HD_BM,HD_PB,NFHT,Succ_Crossover,Succ_Mutation,Total_Crossovers,Total_Mutations,Succ_Crossover_ratio,Succ_Mutation_ratio,arch_status,Trained_Completely,Has_CM,Ranking,NSGA2,HHSE,HHSE_TYPE,Chosen_operator,Selected_by
BAZOOM[M],0,1,11,11,0.3666666666666666,True,True,"[14, 10, 38, 23, 47, 6, 28, 12]","['001001', '001111', '110101', '011100', '111000', '000101', '010010', '001010']","[{'INP': 32}, {'CONV': [64, 3]}, ({'CONV': [32, 5]}, {'CONV': [256, 3]}), ({'CONV': [32, 5]}, {'CONV': [64, 3]}, {'POOLMAX': [-1, 2]}), ({'CONV': [128, 3]}, {'CONV': [256, 3]}), ({'CONV': [64, 3]}, {'CONV': [256, 5]}, {'POOLMAX': [-1, 2]}), ({'CONV': [128, 5]}, {'CONV': [256, 5]}), ({'CONV': [32, 3]}, {'CONV': [256, 3]}, {'POOLMAX': [-1, 2]}), ({'CONV': [64, 5]}, {'CONV': [128, 3]}), ({'CONV': [32, 5]}, {'CONV': [128, 3]}, {'POOLMAX': [-1, 2]}), {'GLOBAL_AVG': None}, {'LAST_DENSE': [100, 'softmax']}]",HHSE,NSGA2,,,,,0.7060705019996193,,,,1443101696,3705636,,,,,,"[14, 10, 38, 8, 19, 6, 28, 15]",0.7113137644609767,0.00206644828249,0.125,0.375,0.375,0.75,0.3666666666666666,16,55,100,200,0.16,0.275,BEST,False,False,624,True,True,MARKOVMUT,TPC_MBFLIP, 
BZLLEA[M][M],0,1,12,12,0.4,True,True,"[8, 60, 52, 23, 46, 4, 28, 55]","['001100', '100010', '101110', '011100', '111001', '000110', '010010', '101100']","[{'INP': 32}, {'CONV': [64, 3]}, ({'CONV': [32, 5]}, {'CONV': [32, 3]}), ({'CONV': [256, 5]}, {'CONV': [128, 3]}, {'POOLMAX': [-1, 2]}), ({'CONV': [256, 3]}, {'CONV': [128, 3]}), ({'CONV': [64, 3]}, {'CONV': [256, 5]}, {'POOLMAX': [-1, 2]}), ({'CONV': [128, 5]}, {'CONV': [256, 3]}), ({'CONV': [32, 3]}, {'CONV': [128, 3]}, {'POOLMAX': [-1, 2]}), ({'CONV': [64, 5]}, {'CONV': [128, 3]}), ({'CONV': [256, 3]}, {'CONV': [256, 5]}, {'POOLMAX': [-1, 2]}), {'GLOBAL_AVG': None}, {'LAST_DENSE': [100, 'softmax']}]",HHSE,NSGA2,,,,,0.7092408101657449,,,,1932316672,5107108,,,,,,"[8, 2, 52, 23, 46, 4, 28, 55]",0.7137063451272395,0.0023925806662628,0.0,0.0,0.125,0.75,0.4,16,65,100,200,0.16,0.325,BEST,False,False,418,True,True,MARKOVMUT,UC_MBFLIP, 
BZLLEA[M][M],0,1,13,12,0.4333333333333333,True,True,"[8, 60, 52, 23, 46, 4, 28, 55]","['001100', '100010', '101110', '011100', '111001', '000110', '010010', '101100']","[{'INP': 32}, {'CONV': [64, 3]}, ({'CONV': [32, 5]}, {'CONV': [32, 3]}), ({'CONV': [256, 5]}, {'CONV': [128, 3]}, {'POOLMAX': [-1, 2]}), ({'CONV': [256, 3]}, {'CONV': [128, 3]}), ({'CONV': [64, 3]}, {'CONV': [256, 5]}, {'POOLMAX': [-1, 2]}), ({'CONV': [128, 5]}, {'CONV': [256, 3]}), ({'CONV': [32, 3]}, {'CONV': [128, 3]}, {'POOLMAX': [-1, 2]}), ({'CONV': [64, 5]}, {'CONV': [128, 3]}), ({'CONV': [256, 3]}, {'CONV': [256, 5]}, {'POOLMAX': [-1, 2]}), {'GLOBAL_AVG': None}, {'LAST_DENSE': [100, 'softmax']}]",HHSE,NSGA2,,,,,0.7092408101657449,,,,1932316672,5107108,,,,,,"[8, 2, 52, 23, 46, 4, 28, 55]",0.7137372307176223,3.088559038277872e-05,0.0,0.0,0.125,0.0,0.4,11,51,100,200,0.11,0.255,BEST,False,False,418,True,True,MARKOVMUT,UC_MBFLIP, 
BZLLEA[M][M],0,1,14,12,0.4666666666666667,True,True,"[8, 60, 52, 23, 46, 4, 28, 55]","['001100', '100010', '101110', '011100', '111001', '000110', '010010', '101100']","[{'INP': 32}, {'CONV': [64, 3]}, ({'CONV': [32, 5]}, {'CONV': [32, 3]}), ({'CONV': [256, 5]}, {'CONV': [128, 3]}, {'POOLMAX': [-1, 2]}), ({'CONV': [256, 3]}, {'CONV': [128, 3]}), ({'CONV': [64, 3]}, {'CONV': [256, 5]}, {'POOLMAX': [-1, 2]}), ({'CONV': [128, 5]}, {'CONV': [256, 3]}), ({'CONV': [32, 3]}, {'CONV': [128, 3]}, {'POOLMAX': [-1, 2]}), ({'CONV': [64, 5]}, {'CONV': [128, 3]}), ({'CONV': [256, 3]}, {'CONV': [256, 5]}, {'POOLMAX': [-1, 2]}), {'GLOBAL_AVG': None}, {'LAST_DENSE': [100, 'softmax']}]",HHSE,NSGA2,,,,,0.7092408101657449,,,,1932316672,5107108,,,,,,"[8, 2, 52, 23, 46, 4, 28, 55]",0.7139518288084922,0.0002145980908698,0.0,0.0,0.125,0.0,0.4,16,46,100,200,0.16,0.23,BEST,False,False,418,True,True,MARKOVMUT,TPC_MBFLIP, 
BZLLEA[M][M],0,1,15,12,0.5,True,True,"[8, 60, 52, 23, 46, 4, 28, 55]","['001100', '100010', '101110', '011100', '111001', '000110', '010010', '101100']","[{'INP': 32}, {'CONV': [64, 3]}, ({'CONV': [32, 5]}, {'CONV': [32, 3]}), ({'CONV': [256, 5]}, {'CONV': [128, 3]}, {'POOLMAX': [-1, 2]}), ({'CONV': [256, 3]}, {'CONV': [128, 3]}), ({'CONV': [64, 3]}, {'CONV': [256, 5]}, {'POOLMAX': [-1, 2]}), ({'CONV': [128, 5]}, {'CONV': [256, 3]}), ({'CONV': [32, 3]}, {'CONV': [128, 3]}, {'POOLMAX': [-1, 2]}), ({'CONV': [64, 5]}, {'CONV': [128, 3]}), ({'CONV': [256, 3]}, {'CONV': [256, 5]}, {'POOLMAX': [-1, 2]}), {'GLOBAL_AVG': None}, {'LAST_DENSE': [100, 'softmax']}]",HHSE,NSGA2,,,,,0.7092408101657449,,,,1932316672,5107108,,,,,,"[8, 2, 52, 23, 46, 4, 28, 55]",0.7139897556088953,3.79268004031541e-05,0.0,0.0,0.125,0.0,0.4,0,17,0,100,0.0,0.17,BEST,False,False,418,True,True,MARKOVMUT,NONE_MBFLIP, 
BZLLEA[M][M],0,1,16,12,0.5333333333333333,True,True,"[8, 60, 52, 23, 46, 4, 28, 55]","['001100', '100010', '101110', '011100', '111001', '000110', '010010', '101100']","[{'INP': 32}, {'CONV': [64, 3]}, ({'CONV': [32, 5]}, {'CONV': [32, 3]}), ({'CONV': [256, 5]}, {'CONV': [128, 3]}, {'POOLMAX': [-1, 2]}), ({'CONV': [256, 3]}, {'CONV': [128, 3]}), ({'CONV': [64, 3]}, {'CONV': [256, 5]}, {'POOLMAX': [-1, 2]}), ({'CONV': [128, 5]}, {'CONV': [256, 3]}), ({'CONV': [32, 3]}, {'CONV': [128, 3]}, {'POOLMAX': [-1, 2]}), ({'CONV': [64, 5]}, {'CONV': [128, 3]}), ({'CONV': [256, 3]}, {'CONV': [256, 5]}, {'POOLMAX': [-1, 2]}), {'GLOBAL_AVG': None}, {'LAST_DENSE': [100, 'softmax']}]",HHSE,NSGA2,,,,,0.7092408101657449,,,,1932316672,5107108,,,,,,"[8, 2, 52, 23, 46, 4, 28, 55]",0.7146223972502138,0.0006326416413184,0.0,0.0,0.125,0.0,0.4,12,36,100,200,0.12,0.18,BEST,False,False,418,True,True,MARKOVMUT,TPC_MBFLIP, 
BZLLEA[M][M],0,1,17,12,0.5666666666666667,True,True,"[8, 60, 52, 23, 46, 4, 28, 55]","['001100', '100010', '101110', '011100', '111001', '000110', '010010', '101100']","[{'INP': 32}, {'CONV': [64, 3]}, ({'CONV': [32, 5]}, {'CONV': [32, 3]}), ({'CONV': [256, 5]}, {'CONV': [128, 3]}, {'POOLMAX': [-1, 2]}), ({'CONV': [256, 3]}, {'CONV': [128, 3]}), ({'CONV': [64, 3]}, {'CONV': [256, 5]}, {'POOLMAX': [-1, 2]}), ({'CONV': [128, 5]}, {'CONV': [256, 3]}), ({'CONV': [32, 3]}, {'CONV': [128, 3]}, {'POOLMAX': [-1, 2]}), ({'CONV': [64, 5]}, {'CONV': [128, 3]}), ({'CONV': [256, 3]}, {'CONV': [256, 5]}, {'POOLMAX': [-1, 2]}), {'GLOBAL_AVG': None}, {'LAST_DENSE': [100, 'softmax']}]",HHSE,NSGA2,,,,,0.7092408101657449,,,,1932316672,5107108,,,,,,"[8, 2, 52, 23, 46, 4, 28, 55]",0.7147870757508883,0.0001646785006744,0.0,0.0,0.125,0.0,0.4,13,53,100,200,0.13,0.265,BEST,False,False,418,True,True,MARKOVMUT,SPC_MBFLIP, 
BZLLEA[M][M],0,1,18,12,0.6,True,True,"[8, 60, 52, 23, 46, 4, 28, 55]","['001100', '100010', '101110', '011100', '111001', '000110', '010010', '101100']","[{'INP': 32}, {'CONV': [64, 3]}, ({'CONV': [32, 5]}, {'CONV': [32, 3]}), ({'CONV': [256, 5]}, {'CONV': [128, 3]}, {'POOLMAX': [-1, 2]}), ({'CONV': [256, 3]}, {'CONV': [128, 3]}), ({'CONV': [64, 3]}, {'CONV': [256, 5]}, {'POOLMAX': [-1, 2]}), ({'CONV': [128, 5]}, {'CONV': [256, 3]}), ({'CONV': [32, 3]}, {'CONV': [128, 3]}, {'POOLMAX': [-1, 2]}), ({'CONV': [64, 5]}, {'CONV': [128, 3]}), ({'CONV': [256, 3]}, {'CONV': [256, 5]}, {'POOLMAX': [-1, 2]}), {'GLOBAL_AVG': None}, {'LAST_DENSE': [100, 'softmax']}]",HHSE,NSGA2,,,,,0.7092408101657449,,,,1932316672,5107108,,,,,,"[8, 2, 52, 23, 46, 4, 28, 55]",0.7171402933044535,0.0023532175535652,0.0,0.0,0.125,0.0,0.4,7,37,100,200,0.07,0.185,BEST,False,False,418,True,True,MARKOVMUT,TPC_MBFLIP, 
BZLLEA[M][M],0,1,19,12,0.6333333333333333,True,True,"[8, 60, 52, 23, 46, 4, 28, 55]","['001100', '100010', '101110', '011100', '111001', '000110', '010010', '101100']","[{'INP': 32}, {'CONV': [64, 3]}, ({'CONV': [32, 5]}, {'CONV': [32, 3]}), ({'CONV': [256, 5]}, {'CONV': [128, 3]}, {'POOLMAX': [-1, 2]}), ({'CONV': [256, 3]}, {'CONV': [128, 3]}), ({'CONV': [64, 3]}, {'CONV': [256, 5]}, {'POOLMAX': [-1, 2]}), ({'CONV': [128, 5]}, {'CONV': [256, 3]}), ({'CONV': [32, 3]}, {'CONV': [128, 3]}, {'POOLMAX': [-1, 2]}), ({'CONV': [64, 5]}, {'CONV': [128, 3]}), ({'CONV': [256, 3]}, {'CONV': [256, 5]}, {'POOLMAX': [-1, 2]}), {'GLOBAL_AVG': None}, {'LAST_DENSE': [100, 'softmax']}]",HHSE,NSGA2,,,,,0.7092408101657449,,,,1932316672,5107108,,,,,,"[8, 2, 52, 23, 46, 4, 28, 55]",0.7173968904579711,0.0002565971535175,0.0,0.0,0.125,0.0,0.4,17,38,100,200,0.17,0.19,BEST,False,False,418,True,True,MARKOVMUT,UC_MBFLIP, 
BNGNIR[M],0,1,20,20,0.6666666666666666,True,True,"[14, 20, 45, 23, 46, 4, 28, 55]","['001001', '011110', '111011', '011100', '111001', '000110', '010010', '101100']","[{'INP': 32}, {'CONV': [64, 3]}, ({'CONV': [32, 5]}, {'CONV': [256, 3]}), ({'CONV': [64, 3]}, {'CONV': [128, 3]}, {'POOLMAX': [-1, 2]}), ({'CONV': [128, 5]}, {'CONV': [128, 5]}), ({'CONV': [64, 3]}, {'CONV': [256, 5]}, {'POOLMAX': [-1, 2]}), ({'CONV': [128, 5]}, {'CONV': [256, 3]}), ({'CONV': [32, 3]}, {'CONV': [128, 3]}, {'POOLMAX': [-1, 2]}), ({'CONV': [64, 5]}, {'CONV': [128, 3]}), ({'CONV': [256, 3]}, {'CONV': [256, 5]}, {'POOLMAX': [-1, 2]}), {'GLOBAL_AVG': None}, {'LAST_DENSE': [100, 'softmax']}]",HHSE,NSGA2,,,,,0.7094837758867263,,,,1611452416,5122084,,,,,,"[14, 20, 44, 23, 46, 4, 28, 55]",0.7177378005518477,0.0003409100938766,0.625,0.25,0.125,0.375,0.6666666666666666,17,35,100,200,0.17,0.175,BEST,False,False,401,True,True,MARKOVMUT,UC_MBFLIP, 
