ID,Seed,Execution,Generation,GenCreation,Progress,isChild,isMutant,Integer_encoding,Binary_encoding,Genotype,Crossover_type,Mutation_type,Search_strategy,Epochs,Accuracy_history,Loss_history,Accuracy,Top1,Top5,Loss,FLOPs,Num_Params,SizeMB,P1_idx,P2_idx,P1,P2,Before_Mut,HV,dHV,HD_P1,HD_P2,HD_BM,HD_PB,NFHT,Succ_Crossover,Succ_Mutation,Total_Crossovers,Total_Mutations,Succ_Crossover_ratio,Succ_Mutation_ratio,arch_status,Trained_Completely,Has_CM,Ranking,NSGA2,HHSE,HHSE_TYPE,Chosen_operator,Selected_by
BYMQTQ,0,1,11,11,0.3666666666666666,True,False,"[16, 18, 33, 36, 46, 6, 55, 15]","['011000', '011011', '110001', '110110', '111001', '000101', '101100', '001000']","[{'INP': 32}, {'CONV': [64, 3]}, ({'CONV': [64, 3]}, {'CONV': [32, 3]}), ({'CONV': [64, 3]}, {'CONV': [64, 3]}, {'POOLMAX': [-1, 2]}), ({'CONV': [128, 3]}, {'CONV': [32, 5]}), ({'CONV': [128, 3]}, {'CONV': [128, 3]}, {'POOLMAX': [-1, 2]}), ({'CONV': [128, 5]}, {'CONV': [256, 3]}), ({'CONV': [32, 3]}, {'CONV': [256, 3]}, {'POOLMAX': [-1, 2]}), ({'CONV': [256, 3]}, {'CONV': [256, 5]}), ({'CONV': [32, 5]}, {'CONV': [256, 5]}, {'POOLMAX': [-1, 2]}), {'GLOBAL_AVG': None}, {'LAST_DENSE': [100, 'softmax']}]",HHSE,NSGA2,,,,,0.7047820287061927,,,,610856448,3996964,,,,,,,0.7098928553143972,0.0029294616609646,0.5,0.375,0.0,0.625,0.3666666666666666,26,0,100,0,0.26,0.0,BEST,False,False,711,True,True,MARKOVCOMBINED,TPC_NONE, 
BCSWFT,0,1,12,12,0.4,True,False,"[18, 4, 19, 23, 22, 30, 55, 55]","['011011', '000110', '011010', '011100', '011101', '010001', '101100', '101100']","[{'INP': 32}, {'CONV': [64, 3]}, ({'CONV': [64, 3]}, {'CONV': [64, 3]}), ({'CONV': [32, 3]}, {'CONV': [128, 3]}, {'POOLMAX': [-1, 2]}), ({'CONV': [64, 3]}, {'CONV': [64, 5]}), ({'CONV': [64, 3]}, {'CONV': [256, 5]}, {'POOLMAX': [-1, 2]}), ({'CONV': [64, 3]}, {'CONV': [256, 3]}), ({'CONV': [64, 5]}, {'CONV': [256, 3]}, {'POOLMAX': [-1, 2]}), ({'CONV': [256, 3]}, {'CONV': [256, 5]}), ({'CONV': [256, 3]}, {'CONV': [256, 5]}, {'POOLMAX': [-1, 2]}), {'GLOBAL_AVG': None}, {'LAST_DENSE': [100, 'softmax']}]",HHSE,NSGA2,,,,,0.7064653596075229,,,,841788416,6097316,,,,,,,0.7147251077704084,0.0048322524560112,0.625,0.375,0.0,0.875,0.4,11,0,100,0,0.11,0.0,BEST,False,False,601,True,True,MARKOVCOMBINED,UC_NONE, 
BCSWFT,0,1,13,12,0.4333333333333333,True,False,"[18, 4, 19, 23, 22, 30, 55, 55]","['011011', '000110', '011010', '011100', '011101', '010001', '101100', '101100']","[{'INP': 32}, {'CONV': [64, 3]}, ({'CONV': [64, 3]}, {'CONV': [64, 3]}), ({'CONV': [32, 3]}, {'CONV': [128, 3]}, {'POOLMAX': [-1, 2]}), ({'CONV': [64, 3]}, {'CONV': [64, 5]}), ({'CONV': [64, 3]}, {'CONV': [256, 5]}, {'POOLMAX': [-1, 2]}), ({'CONV': [64, 3]}, {'CONV': [256, 3]}), ({'CONV': [64, 5]}, {'CONV': [256, 3]}, {'POOLMAX': [-1, 2]}), ({'CONV': [256, 3]}, {'CONV': [256, 5]}), ({'CONV': [256, 3]}, {'CONV': [256, 5]}, {'POOLMAX': [-1, 2]}), {'GLOBAL_AVG': None}, {'LAST_DENSE': [100, 'softmax']}]",HHSE,NSGA2,,,,,0.7064653596075229,,,,841788416,6097316,,,,,,,0.7147385714957109,1.346372530242057e-05,0.625,0.375,0.0,0.0,0.4,0,14,0,100,0.0,0.14,BEST,False,False,601,True,True,MARKOVCOMBINED,NONE_MBFLIP, 
BCSWFT,0,1,14,12,0.4666666666666667,True,False,"[18, 4, 19, 23, 22, 30, 55, 55]","['011011', '000110', '011010', '011100', '011101', '010001', '101100', '101100']","[{'INP': 32}, {'CONV': [64, 3]}, ({'CONV': [64, 3]}, {'CONV': [64, 3]}), ({'CONV': [32, 3]}, {'CONV': [128, 3]}, {'POOLMAX': [-1, 2]}), ({'CONV': [64, 3]}, {'CONV': [64, 5]}), ({'CONV': [64, 3]}, {'CONV': [256, 5]}, {'POOLMAX': [-1, 2]}), ({'CONV': [64, 3]}, {'CONV': [256, 3]}), ({'CONV': [64, 5]}, {'CONV': [256, 3]}, {'POOLMAX': [-1, 2]}), ({'CONV': [256, 3]}, {'CONV': [256, 5]}), ({'CONV': [256, 3]}, {'CONV': [256, 5]}, {'POOLMAX': [-1, 2]}), {'GLOBAL_AVG': None}, {'LAST_DENSE': [100, 'softmax']}]",HHSE,NSGA2,,,,,0.7064653596075229,,,,841788416,6097316,,,,,,,0.7148606792609793,0.0001221077652684,0.625,0.375,0.0,0.0,0.4,0,20,0,100,0.0,0.2,BEST,False,False,601,True,True,MARKOVCOMBINED,NONE_MBFLIP, 
BNFMOZ,0,1,15,15,0.5,True,False,"[18, 26, 6, 23, 46, 6, 55, 15]","['011011', '010111', '000101', '011100', '111001', '000101', '101100', '001000']","[{'INP': 32}, {'CONV': [64, 3]}, ({'CONV': [64, 3]}, {'CONV': [64, 3]}), ({'CONV': [64, 5]}, {'CONV': [64, 3]}, {'POOLMAX': [-1, 2]}), ({'CONV': [32, 3]}, {'CONV': [256, 3]}), ({'CONV': [64, 3]}, {'CONV': [256, 5]}, {'POOLMAX': [-1, 2]}), ({'CONV': [128, 5]}, {'CONV': [256, 3]}), ({'CONV': [32, 3]}, {'CONV': [256, 3]}, {'POOLMAX': [-1, 2]}), ({'CONV': [256, 3]}, {'CONV': [256, 5]}), ({'CONV': [32, 5]}, {'CONV': [256, 5]}, {'POOLMAX': [-1, 2]}), {'GLOBAL_AVG': None}, {'LAST_DENSE': [100, 'softmax']}]",HHSE,NSGA2,,,,,0.7084257393193346,,,,1021390336,4798628,,,,,,,0.7186996160674977,0.0038389368065183,0.625,0.125,0.0,0.625,0.5,23,0,100,0,0.23,0.0,BEST,False,False,468,True,True,MARKOVCOMBINED,UC_NONE, 
BNFMOZ,0,1,16,15,0.5333333333333333,True,False,"[18, 26, 6, 23, 46, 6, 55, 15]","['011011', '010111', '000101', '011100', '111001', '000101', '101100', '001000']","[{'INP': 32}, {'CONV': [64, 3]}, ({'CONV': [64, 3]}, {'CONV': [64, 3]}), ({'CONV': [64, 5]}, {'CONV': [64, 3]}, {'POOLMAX': [-1, 2]}), ({'CONV': [32, 3]}, {'CONV': [256, 3]}), ({'CONV': [64, 3]}, {'CONV': [256, 5]}, {'POOLMAX': [-1, 2]}), ({'CONV': [128, 5]}, {'CONV': [256, 3]}), ({'CONV': [32, 3]}, {'CONV': [256, 3]}, {'POOLMAX': [-1, 2]}), ({'CONV': [256, 3]}, {'CONV': [256, 5]}), ({'CONV': [32, 5]}, {'CONV': [256, 5]}, {'POOLMAX': [-1, 2]}), {'GLOBAL_AVG': None}, {'LAST_DENSE': [100, 'softmax']}]",HHSE,NSGA2,,,,,0.7084257393193346,,,,1021390336,4798628,,,,,,,0.7187003800720447,7.64004547071373e-07,0.625,0.125,0.0,0.0,0.5,12,28,100,200,0.12,0.14,BEST,False,False,468,True,True,MARKOVCOMBINED,UC_MBFLIP, 
BNFMOZ,0,1,17,15,0.5666666666666667,True,False,"[18, 26, 6, 23, 46, 6, 55, 15]","['011011', '010111', '000101', '011100', '111001', '000101', '101100', '001000']","[{'INP': 32}, {'CONV': [64, 3]}, ({'CONV': [64, 3]}, {'CONV': [64, 3]}), ({'CONV': [64, 5]}, {'CONV': [64, 3]}, {'POOLMAX': [-1, 2]}), ({'CONV': [32, 3]}, {'CONV': [256, 3]}), ({'CONV': [64, 3]}, {'CONV': [256, 5]}, {'POOLMAX': [-1, 2]}), ({'CONV': [128, 5]}, {'CONV': [256, 3]}), ({'CONV': [32, 3]}, {'CONV': [256, 3]}, {'POOLMAX': [-1, 2]}), ({'CONV': [256, 3]}, {'CONV': [256, 5]}), ({'CONV': [32, 5]}, {'CONV': [256, 5]}, {'POOLMAX': [-1, 2]}), {'GLOBAL_AVG': None}, {'LAST_DENSE': [100, 'softmax']}]",HHSE,NSGA2,,,,,0.7084257393193346,,,,1021390336,4798628,,,,,,,0.7187801846859061,7.980461386136728e-05,0.625,0.125,0.0,0.0,0.5,11,31,100,200,0.11,0.155,BEST,False,False,468,True,True,MARKOVCOMBINED,TPC_MBFLIP, 
BNFMOZ,0,1,18,15,0.6,True,False,"[18, 26, 6, 23, 46, 6, 55, 15]","['011011', '010111', '000101', '011100', '111001', '000101', '101100', '001000']","[{'INP': 32}, {'CONV': [64, 3]}, ({'CONV': [64, 3]}, {'CONV': [64, 3]}), ({'CONV': [64, 5]}, {'CONV': [64, 3]}, {'POOLMAX': [-1, 2]}), ({'CONV': [32, 3]}, {'CONV': [256, 3]}), ({'CONV': [64, 3]}, {'CONV': [256, 5]}, {'POOLMAX': [-1, 2]}), ({'CONV': [128, 5]}, {'CONV': [256, 3]}), ({'CONV': [32, 3]}, {'CONV': [256, 3]}, {'POOLMAX': [-1, 2]}), ({'CONV': [256, 3]}, {'CONV': [256, 5]}), ({'CONV': [32, 5]}, {'CONV': [256, 5]}, {'POOLMAX': [-1, 2]}), {'GLOBAL_AVG': None}, {'LAST_DENSE': [100, 'softmax']}]",HHSE,NSGA2,,,,,0.7084257393193346,,,,1021390336,4798628,,,,,,,0.7188750383591014,9.485367319528316e-05,0.625,0.125,0.0,0.0,0.5,0,16,0,100,0.0,0.16,BEST,False,False,468,True,True,MARKOVCOMBINED,NONE_MBFLIP, 
BYLWAL[M],0,1,19,19,0.6333333333333333,True,True,"[14, 21, 15, 46, 46, 6, 55, 15]","['001001', '011111', '001000', '111001', '111001', '000101', '101100', '001000']","[{'INP': 32}, {'CONV': [64, 3]}, ({'CONV': [32, 5]}, {'CONV': [256, 3]}), ({'CONV': [64, 3]}, {'CONV': [128, 5]}, {'POOLMAX': [-1, 2]}), ({'CONV': [32, 5]}, {'CONV': [256, 5]}), ({'CONV': [128, 5]}, {'CONV': [256, 3]}, {'POOLMAX': [-1, 2]}), ({'CONV': [128, 5]}, {'CONV': [256, 3]}), ({'CONV': [32, 3]}, {'CONV': [256, 3]}, {'POOLMAX': [-1, 2]}), ({'CONV': [256, 3]}, {'CONV': [256, 5]}), ({'CONV': [32, 5]}, {'CONV': [256, 5]}, {'POOLMAX': [-1, 2]}), {'GLOBAL_AVG': None}, {'LAST_DENSE': [100, 'softmax']}]",HHSE,NSGA2,,,,,0.7101894204859022,,,,1959259648,5836068,,,,,,"[14, 18, 15, 22, 46, 6, 55, 15]",0.7201029689128613,0.0012279305537599,0.375,0.25,0.25,0.5,0.6333333333333333,13,29,100,200,0.13,0.145,BEST,False,False,364,True,True,MARKOVCOMBINED,UC_MBFLIP, 
BYLWAL[M],0,1,20,19,0.6666666666666666,True,True,"[14, 21, 15, 46, 46, 6, 55, 15]","['001001', '011111', '001000', '111001', '111001', '000101', '101100', '001000']","[{'INP': 32}, {'CONV': [64, 3]}, ({'CONV': [32, 5]}, {'CONV': [256, 3]}), ({'CONV': [64, 3]}, {'CONV': [128, 5]}, {'POOLMAX': [-1, 2]}), ({'CONV': [32, 5]}, {'CONV': [256, 5]}), ({'CONV': [128, 5]}, {'CONV': [256, 3]}, {'POOLMAX': [-1, 2]}), ({'CONV': [128, 5]}, {'CONV': [256, 3]}), ({'CONV': [32, 3]}, {'CONV': [256, 3]}, {'POOLMAX': [-1, 2]}), ({'CONV': [256, 3]}, {'CONV': [256, 5]}), ({'CONV': [32, 5]}, {'CONV': [256, 5]}, {'POOLMAX': [-1, 2]}), {'GLOBAL_AVG': None}, {'LAST_DENSE': [100, 'softmax']}]",HHSE,NSGA2,,,,,0.7101894204859022,,,,1959259648,5836068,,,,,,"[14, 18, 15, 22, 46, 6, 55, 15]",0.7203414383468181,0.0002384694339567,0.375,0.25,0.25,0.0,0.6333333333333333,7,0,100,0,0.07,0.0,BEST,False,False,364,True,True,MARKOVCOMBINED,SPC_NONE, 
BYLWAL[M],0,1,21,19,0.7,True,True,"[14, 21, 15, 46, 46, 6, 55, 15]","['001001', '011111', '001000', '111001', '111001', '000101', '101100', '001000']","[{'INP': 32}, {'CONV': [64, 3]}, ({'CONV': [32, 5]}, {'CONV': [256, 3]}), ({'CONV': [64, 3]}, {'CONV': [128, 5]}, {'POOLMAX': [-1, 2]}), ({'CONV': [32, 5]}, {'CONV': [256, 5]}), ({'CONV': [128, 5]}, {'CONV': [256, 3]}, {'POOLMAX': [-1, 2]}), ({'CONV': [128, 5]}, {'CONV': [256, 3]}), ({'CONV': [32, 3]}, {'CONV': [256, 3]}, {'POOLMAX': [-1, 2]}), ({'CONV': [256, 3]}, {'CONV': [256, 5]}), ({'CONV': [32, 5]}, {'CONV': [256, 5]}, {'POOLMAX': [-1, 2]}), {'GLOBAL_AVG': None}, {'LAST_DENSE': [100, 'softmax']}]",HHSE,NSGA2,,,,,0.7101894204859022,,,,1959259648,5836068,,,,,,"[14, 18, 15, 22, 46, 6, 55, 15]",0.7203523814799413,1.094313312322015e-05,0.375,0.25,0.25,0.0,0.6333333333333333,14,27,100,200,0.14,0.135,BEST,False,False,364,True,True,MARKOVCOMBINED,SPC_MBFLIP, 
BYLWAL[M],0,1,22,19,0.7333333333333333,True,True,"[14, 21, 15, 46, 46, 6, 55, 15]","['001001', '011111', '001000', '111001', '111001', '000101', '101100', '001000']","[{'INP': 32}, {'CONV': [64, 3]}, ({'CONV': [32, 5]}, {'CONV': [256, 3]}), ({'CONV': [64, 3]}, {'CONV': [128, 5]}, {'POOLMAX': [-1, 2]}), ({'CONV': [32, 5]}, {'CONV': [256, 5]}), ({'CONV': [128, 5]}, {'CONV': [256, 3]}, {'POOLMAX': [-1, 2]}), ({'CONV': [128, 5]}, {'CONV': [256, 3]}), ({'CONV': [32, 3]}, {'CONV': [256, 3]}, {'POOLMAX': [-1, 2]}), ({'CONV': [256, 3]}, {'CONV': [256, 5]}), ({'CONV': [32, 5]}, {'CONV': [256, 5]}, {'POOLMAX': [-1, 2]}), {'GLOBAL_AVG': None}, {'LAST_DENSE': [100, 'softmax']}]",HHSE,NSGA2,,,,,0.7101894204859022,,,,1959259648,5836068,,,,,,"[14, 18, 15, 22, 46, 6, 55, 15]",0.7208411744757515,0.0004887929958101,0.375,0.25,0.25,0.0,0.6333333333333333,11,0,100,0,0.11,0.0,BEST,False,False,364,True,True,MARKOVCOMBINED,SPC_NONE, 
