ID,Seed,Execution,Generation,GenCreation,Progress,isChild,isMutant,Integer_encoding,Binary_encoding,Genotype,Crossover_type,Mutation_type,Search_strategy,Epochs,Accuracy_history,Loss_history,Accuracy,Top1,Top5,Loss,FLOPs,Num_Params,SizeMB,P1_idx,P2_idx,P1,P2,Before_Mut,HV,dHV,HD_P1,HD_P2,HD_BM,HD_PB,NFHT,Succ_Crossover,Succ_Mutation,Total_Crossovers,Total_Mutations,Succ_Crossover_ratio,Succ_Mutation_ratio,arch_status,Trained_Completely,Has_CM,Ranking,NSGA2,HHSE,HHSE_TYPE,Chosen_operator,Selected_by
BFXMUS,0,1,1,1,0.0333333333333333,False,False,"[61, 24, 18, 47, 61, 62, 7, 55]","['100011', '010100', '011011', '111000', '100011', '100001', '000100', '101100']","[{'INP': 32}, {'CONV': [64, 3]}, ({'CONV': [256, 5]}, {'CONV': [128, 5]}), ({'CONV': [64, 5]}, {'CONV': [32, 3]}, {'POOLMAX': [-1, 2]}), ({'CONV': [64, 3]}, {'CONV': [64, 3]}), ({'CONV': [128, 5]}, {'CONV': [256, 5]}, {'POOLMAX': [-1, 2]}), ({'CONV': [256, 5]}, {'CONV': [128, 5]}), ({'CONV': [256, 5]}, {'CONV': [256, 3]}, {'POOLMAX': [-1, 2]}), ({'CONV': [32, 3]}, {'CONV': [256, 5]}), ({'CONV': [256, 3]}, {'CONV': [256, 5]}, {'POOLMAX': [-1, 2]}), {'GLOBAL_AVG': None}, {'LAST_DENSE': [100, 'softmax']}]",SPC,MBFLIP,,,,,0.696581484854844,,,,4109362688,8943140,,,,,,,0.6856815999338335,0.0,0.0,0.0,0.0,0.0,0.0333333333333333,23,79,100,200,0.23,0.395,BEST,False,False,191,True,False,,SPC_MBFLIP, 
BKEWUJ[M],0,1,2,2,0.0666666666666666,True,True,"[16, 43, 47, 38, 27, 33, 55, 15]","['011000', '111110', '111000', '110101', '010110', '110001', '101100', '001000']","[{'INP': 32}, {'CONV': [64, 3]}, ({'CONV': [64, 3]}, {'CONV': [32, 3]}), ({'CONV': [128, 5]}, {'CONV': [64, 5]}, {'POOLMAX': [-1, 2]}), ({'CONV': [128, 5]}, {'CONV': [256, 5]}), ({'CONV': [128, 3]}, {'CONV': [256, 3]}, {'POOLMAX': [-1, 2]}), ({'CONV': [64, 5]}, {'CONV': [64, 5]}), ({'CONV': [128, 3]}, {'CONV': [32, 5]}, {'POOLMAX': [-1, 2]}), ({'CONV': [256, 3]}, {'CONV': [256, 5]}), ({'CONV': [32, 5]}, {'CONV': [256, 5]}, {'POOLMAX': [-1, 2]}), {'GLOBAL_AVG': None}, {'LAST_DENSE': [100, 'softmax']}]",SPC,MBFLIP,,,,,0.6997549663302892,,,,1731726848,4822436,,,,,,"[16, 46, 19, 33, 24, 30, 55, 15]",0.6910656594153937,0.0053840594815601,0.0,0.0,0.625,1.0,0.0666666666666666,23,67,100,200,0.23,0.335,BEST,False,False,163,True,False,,SPC_MBFLIP, 
BOUCIU[M],0,1,3,3,0.1,True,True,"[22, 62, 27, 39, 46, 6, 50, 55]","['011101', '100001', '010110', '110100', '111001', '000101', '101011', '101100']","[{'INP': 32}, {'CONV': [64, 3]}, ({'CONV': [64, 3]}, {'CONV': [256, 3]}), ({'CONV': [256, 5]}, {'CONV': [256, 3]}, {'POOLMAX': [-1, 2]}), ({'CONV': [64, 5]}, {'CONV': [64, 5]}), ({'CONV': [128, 3]}, {'CONV': [256, 5]}, {'POOLMAX': [-1, 2]}), ({'CONV': [128, 5]}, {'CONV': [256, 3]}), ({'CONV': [32, 3]}, {'CONV': [256, 3]}, {'POOLMAX': [-1, 2]}), ({'CONV': [256, 3]}, {'CONV': [64, 3]}), ({'CONV': [256, 3]}, {'CONV': [256, 5]}, {'POOLMAX': [-1, 2]}), {'GLOBAL_AVG': None}, {'LAST_DENSE': [100, 'softmax']}]",SPC,MBFLIP,,,,,0.7110079995072506,,,,5912942592,7641252,,,,,,"[22, 62, 27, 31, 46, 6, 50, 55]",0.699680450130332,0.0086147907149383,0.625,0.375,0.125,1.0,0.1,15,60,100,200,0.15,0.3,BEST,False,False,34,True,False,,SPC_MBFLIP, 
BOUCIU[M],0,1,4,3,0.1333333333333333,True,True,"[22, 62, 27, 39, 46, 6, 50, 55]","['011101', '100001', '010110', '110100', '111001', '000101', '101011', '101100']","[{'INP': 32}, {'CONV': [64, 3]}, ({'CONV': [64, 3]}, {'CONV': [256, 3]}), ({'CONV': [256, 5]}, {'CONV': [256, 3]}, {'POOLMAX': [-1, 2]}), ({'CONV': [64, 5]}, {'CONV': [64, 5]}), ({'CONV': [128, 3]}, {'CONV': [256, 5]}, {'POOLMAX': [-1, 2]}), ({'CONV': [128, 5]}, {'CONV': [256, 3]}), ({'CONV': [32, 3]}, {'CONV': [256, 3]}, {'POOLMAX': [-1, 2]}), ({'CONV': [256, 3]}, {'CONV': [64, 3]}), ({'CONV': [256, 3]}, {'CONV': [256, 5]}, {'POOLMAX': [-1, 2]}), {'GLOBAL_AVG': None}, {'LAST_DENSE': [100, 'softmax']}]",SPC,MBFLIP,,,,,0.7110079995072506,,,,5912942592,7641252,,,,,,"[22, 62, 27, 31, 46, 6, 50, 55]",0.7020749248275393,0.0023944746972073,0.625,0.375,0.125,0.0,0.1,17,53,100,200,0.17,0.265,BEST,False,False,34,True,False,,SPC_MBFLIP, 
BOUCIU[M],0,1,5,3,0.1666666666666666,True,True,"[22, 62, 27, 39, 46, 6, 50, 55]","['011101', '100001', '010110', '110100', '111001', '000101', '101011', '101100']","[{'INP': 32}, {'CONV': [64, 3]}, ({'CONV': [64, 3]}, {'CONV': [256, 3]}), ({'CONV': [256, 5]}, {'CONV': [256, 3]}, {'POOLMAX': [-1, 2]}), ({'CONV': [64, 5]}, {'CONV': [64, 5]}), ({'CONV': [128, 3]}, {'CONV': [256, 5]}, {'POOLMAX': [-1, 2]}), ({'CONV': [128, 5]}, {'CONV': [256, 3]}), ({'CONV': [32, 3]}, {'CONV': [256, 3]}, {'POOLMAX': [-1, 2]}), ({'CONV': [256, 3]}, {'CONV': [64, 3]}), ({'CONV': [256, 3]}, {'CONV': [256, 5]}, {'POOLMAX': [-1, 2]}), {'GLOBAL_AVG': None}, {'LAST_DENSE': [100, 'softmax']}]",SPC,MBFLIP,,,,,0.7110079995072506,,,,5912942592,7641252,,,,,,"[22, 62, 27, 31, 46, 6, 50, 55]",0.7073565687855647,0.0052816439580254,0.625,0.375,0.125,0.0,0.1,17,70,100,200,0.17,0.35,BEST,False,False,34,True,False,,SPC_MBFLIP, 
BOUCIU[M],0,1,6,3,0.2,True,True,"[22, 62, 27, 39, 46, 6, 50, 55]","['011101', '100001', '010110', '110100', '111001', '000101', '101011', '101100']","[{'INP': 32}, {'CONV': [64, 3]}, ({'CONV': [64, 3]}, {'CONV': [256, 3]}), ({'CONV': [256, 5]}, {'CONV': [256, 3]}, {'POOLMAX': [-1, 2]}), ({'CONV': [64, 5]}, {'CONV': [64, 5]}), ({'CONV': [128, 3]}, {'CONV': [256, 5]}, {'POOLMAX': [-1, 2]}), ({'CONV': [128, 5]}, {'CONV': [256, 3]}), ({'CONV': [32, 3]}, {'CONV': [256, 3]}, {'POOLMAX': [-1, 2]}), ({'CONV': [256, 3]}, {'CONV': [64, 3]}), ({'CONV': [256, 3]}, {'CONV': [256, 5]}, {'POOLMAX': [-1, 2]}), {'GLOBAL_AVG': None}, {'LAST_DENSE': [100, 'softmax']}]",SPC,MBFLIP,,,,,0.7110079995072506,,,,5912942592,7641252,,,,,,"[22, 62, 27, 31, 46, 6, 50, 55]",0.7088465850967166,0.0014900163111518,0.625,0.375,0.125,0.0,0.1,9,45,100,200,0.09,0.225,BEST,False,False,34,True,False,,SPC_MBFLIP, 
BOUCIU[M],0,1,7,3,0.2333333333333333,True,True,"[22, 62, 27, 39, 46, 6, 50, 55]","['011101', '100001', '010110', '110100', '111001', '000101', '101011', '101100']","[{'INP': 32}, {'CONV': [64, 3]}, ({'CONV': [64, 3]}, {'CONV': [256, 3]}), ({'CONV': [256, 5]}, {'CONV': [256, 3]}, {'POOLMAX': [-1, 2]}), ({'CONV': [64, 5]}, {'CONV': [64, 5]}), ({'CONV': [128, 3]}, {'CONV': [256, 5]}, {'POOLMAX': [-1, 2]}), ({'CONV': [128, 5]}, {'CONV': [256, 3]}), ({'CONV': [32, 3]}, {'CONV': [256, 3]}, {'POOLMAX': [-1, 2]}), ({'CONV': [256, 3]}, {'CONV': [64, 3]}), ({'CONV': [256, 3]}, {'CONV': [256, 5]}, {'POOLMAX': [-1, 2]}), {'GLOBAL_AVG': None}, {'LAST_DENSE': [100, 'softmax']}]",SPC,MBFLIP,,,,,0.7110079995072506,,,,5912942592,7641252,,,,,,"[22, 62, 27, 31, 46, 6, 50, 55]",0.7093731529622838,0.0005265678655671,0.625,0.375,0.125,0.0,0.1,11,57,100,200,0.11,0.285,BEST,False,False,34,True,False,,SPC_MBFLIP, 
BOUCIU[M],0,1,8,3,0.2666666666666666,True,True,"[22, 62, 27, 39, 46, 6, 50, 55]","['011101', '100001', '010110', '110100', '111001', '000101', '101011', '101100']","[{'INP': 32}, {'CONV': [64, 3]}, ({'CONV': [64, 3]}, {'CONV': [256, 3]}), ({'CONV': [256, 5]}, {'CONV': [256, 3]}, {'POOLMAX': [-1, 2]}), ({'CONV': [64, 5]}, {'CONV': [64, 5]}), ({'CONV': [128, 3]}, {'CONV': [256, 5]}, {'POOLMAX': [-1, 2]}), ({'CONV': [128, 5]}, {'CONV': [256, 3]}), ({'CONV': [32, 3]}, {'CONV': [256, 3]}, {'POOLMAX': [-1, 2]}), ({'CONV': [256, 3]}, {'CONV': [64, 3]}), ({'CONV': [256, 3]}, {'CONV': [256, 5]}, {'POOLMAX': [-1, 2]}), {'GLOBAL_AVG': None}, {'LAST_DENSE': [100, 'softmax']}]",SPC,MBFLIP,,,,,0.7110079995072506,,,,5912942592,7641252,,,,,,"[22, 62, 27, 31, 46, 6, 50, 55]",0.7104511342422768,0.001077981279993,0.625,0.375,0.125,0.0,0.1,17,71,100,200,0.17,0.355,BEST,False,False,34,True,False,,SPC_MBFLIP, 
BOUCIU[M],0,1,9,3,0.3,True,True,"[22, 62, 27, 39, 46, 6, 50, 55]","['011101', '100001', '010110', '110100', '111001', '000101', '101011', '101100']","[{'INP': 32}, {'CONV': [64, 3]}, ({'CONV': [64, 3]}, {'CONV': [256, 3]}), ({'CONV': [256, 5]}, {'CONV': [256, 3]}, {'POOLMAX': [-1, 2]}), ({'CONV': [64, 5]}, {'CONV': [64, 5]}), ({'CONV': [128, 3]}, {'CONV': [256, 5]}, {'POOLMAX': [-1, 2]}), ({'CONV': [128, 5]}, {'CONV': [256, 3]}), ({'CONV': [32, 3]}, {'CONV': [256, 3]}, {'POOLMAX': [-1, 2]}), ({'CONV': [256, 3]}, {'CONV': [64, 3]}), ({'CONV': [256, 3]}, {'CONV': [256, 5]}, {'POOLMAX': [-1, 2]}), {'GLOBAL_AVG': None}, {'LAST_DENSE': [100, 'softmax']}]",SPC,MBFLIP,,,,,0.7110079995072506,,,,5912942592,7641252,,,,,,"[22, 62, 27, 31, 46, 6, 50, 55]",0.7108777022135556,0.0004265679712788,0.625,0.375,0.125,0.0,0.1,9,67,100,200,0.09,0.335,BEST,False,False,34,True,False,,SPC_MBFLIP, 
BOUCIU[M],0,1,10,3,0.3333333333333333,True,True,"[22, 62, 27, 39, 46, 6, 50, 55]","['011101', '100001', '010110', '110100', '111001', '000101', '101011', '101100']","[{'INP': 32}, {'CONV': [64, 3]}, ({'CONV': [64, 3]}, {'CONV': [256, 3]}), ({'CONV': [256, 5]}, {'CONV': [256, 3]}, {'POOLMAX': [-1, 2]}), ({'CONV': [64, 5]}, {'CONV': [64, 5]}), ({'CONV': [128, 3]}, {'CONV': [256, 5]}, {'POOLMAX': [-1, 2]}), ({'CONV': [128, 5]}, {'CONV': [256, 3]}), ({'CONV': [32, 3]}, {'CONV': [256, 3]}, {'POOLMAX': [-1, 2]}), ({'CONV': [256, 3]}, {'CONV': [64, 3]}), ({'CONV': [256, 3]}, {'CONV': [256, 5]}, {'POOLMAX': [-1, 2]}), {'GLOBAL_AVG': None}, {'LAST_DENSE': [100, 'softmax']}]",SPC,MBFLIP,,,,,0.7110079995072506,,,,5912942592,7641252,,,,,,"[22, 62, 27, 31, 46, 6, 50, 55]",0.713336025250668,0.0024583230371123,0.625,0.375,0.125,0.0,0.1,6,64,100,200,0.06,0.32,BEST,False,False,34,True,False,,SPC_MBFLIP, 
