Execution,Generation,Crossover_type,Mutation_type,mean_accuracy,std_accuracy,mean_flops,std_flops,mean_params,std_params,HV,dHV,succ_cross,succ_mut,GD,search_name,GOs_history,GOs_count
1,1,SBX,MPOLY,0.6563146374127888,0.019424759309817904,1412391969.28,1120794352.9302068,2672352.16,1484846.7249426027,0.6854400187354153,0,0.14,0.205,7.823434343434344,GREEDY_GD,['TPC_MNUF'],{'TPC_MNUF': 1}
1,2,SBX,MPOLY,0.6539848453584122,0.027278945256344264,1187451827.2,881680483.605329,2343147.68,1443223.3657788865,0.6963091727887196,0.010869154053304353,0.05,0.11,7.739393939393939,GREEDY_GD,"['TPC_MNUF', 'UC_MNUF']","{'TPC_MNUF': 1, 'UC_MNUF': 1}"
1,3,SBX,MPOLY,0.651919259680838,0.03374428460932599,997793739.52,837780873.9108391,2165574.56,1415178.7608106073,0.7102646065190177,0.013955433730298061,0.04,0.13,7.676363636363637,GREEDY_GD,"['TPC_MNUF', 'UC_MNUF', 'UC_MNUF']","{'TPC_MNUF': 1, 'UC_MNUF': 2}"
1,4,SBX,MPOLY,0.6438585264554654,0.03768837593905224,687327660.8,461131547.8233065,1633157.28,1118179.0822810277,0.713737378197241,0.003472771678223352,0.03,0.125,7.499393939393939,GREEDY_GD,"['TPC_MNUF', 'UC_MNUF', 'UC_MNUF', 'NONE_MNUF']","{'TPC_MNUF': 1, 'UC_MNUF': 2, 'NONE_MNUF': 1}"
1,5,SBX,MPOLY,0.6530329799128579,0.034510324922806375,653320545.28,434768241.75467134,1694781.6,1122373.1602048224,0.7144391926984649,0.000701814501223863,0.0,0.105,7.453939393939394,GREEDY_GD,"['TPC_MNUF', 'UC_MNUF', 'UC_MNUF', 'NONE_MNUF', 'SBX_MNUF']","{'TPC_MNUF': 1, 'UC_MNUF': 2, 'NONE_MNUF': 1, 'SBX_MNUF': 1}"
1,6,SBX,MPOLY,0.6532589720664581,0.038077769376380896,638170517.76,389254984.7555032,1678148.0,1136059.6241344376,0.7163672731052071,0.0019280804067421942,0.01,0.11,7.353737373737374,GREEDY_GD,"['TPC_MNUF', 'UC_MNUF', 'UC_MNUF', 'NONE_MNUF', 'SBX_MNUF', 'SBX_MNUF']","{'TPC_MNUF': 1, 'UC_MNUF': 2, 'NONE_MNUF': 1, 'SBX_MNUF': 2}"
1,7,SBX,MPOLY,0.6520571950242846,0.03933859864459498,577095979.52,392300456.29112035,1595744.16,1220265.376403532,0.7174452460476981,0.0010779729424910123,0.02,0.105,7.237979797979798,GREEDY_GD,"['TPC_MNUF', 'UC_MNUF', 'UC_MNUF', 'NONE_MNUF', 'SBX_MNUF', 'SBX_MNUF', 'UC_MNUF']","{'TPC_MNUF': 1, 'UC_MNUF': 3, 'NONE_MNUF': 1, 'SBX_MNUF': 2}"
1,8,SBX,MPOLY,0.6605628464119461,0.03360751949001348,592511516.16,393383158.180164,1655563.68,1241950.358312754,0.7197848808230632,0.0023396347753651403,0.0,0.15,7.276767676767677,GREEDY_GD,"['TPC_MNUF', 'UC_MNUF', 'UC_MNUF', 'NONE_MNUF', 'SBX_MNUF', 'SBX_MNUF', 'UC_MNUF', 'TPC_MNUF']","{'TPC_MNUF': 2, 'UC_MNUF': 3, 'NONE_MNUF': 1, 'SBX_MNUF': 2}"
1,9,SBX,MPOLY,0.6599145076771422,0.03455143633177508,565231379.2,376812794.97455627,1597785.76,1220966.2054503975,0.7200381046490897,0.00025322382602643856,0.01,0.105,7.205050505050505,GREEDY_GD,"['TPC_MNUF', 'UC_MNUF', 'UC_MNUF', 'NONE_MNUF', 'SBX_MNUF', 'SBX_MNUF', 'UC_MNUF', 'TPC_MNUF', 'NONE_MPOLY']","{'TPC_MNUF': 2, 'UC_MNUF': 3, 'NONE_MNUF': 1, 'SBX_MNUF': 2, 'NONE_MPOLY': 1}"
1,10,SBX,MPOLY,0.664025467439075,0.0319216234628632,556242131.2,362883550.1870688,1598091.68,1129014.6063085885,0.7202769031709301,0.00023879852184038874,0.0,0.095,7.136565656565657,GREEDY_GD,"['TPC_MNUF', 'UC_MNUF', 'UC_MNUF', 'NONE_MNUF', 'SBX_MNUF', 'SBX_MNUF', 'UC_MNUF', 'TPC_MNUF', 'NONE_MPOLY', 'NONE_MNUF']","{'TPC_MNUF': 2, 'UC_MNUF': 3, 'NONE_MNUF': 2, 'SBX_MNUF': 2, 'NONE_MPOLY': 1}"
1,11,SBX,MPOLY,0.6688133648331132,0.03178195400945959,596147838.72,374319844.3087397,1706144.16,1187436.6795908462,0.7206786107710323,0.0004017076001022746,0.01,0.08,7.096161616161616,GREEDY_GD,"['TPC_MNUF', 'UC_MNUF', 'UC_MNUF', 'NONE_MNUF', 'SBX_MNUF', 'SBX_MNUF', 'UC_MNUF', 'TPC_MNUF', 'NONE_MPOLY', 'NONE_MNUF', 'TPC_MNUF']","{'TPC_MNUF': 3, 'UC_MNUF': 3, 'NONE_MNUF': 2, 'SBX_MNUF': 2, 'NONE_MPOLY': 1}"
