Operator,Count
NONE_MNUF,2
SBX_MNUF,7
UC_MNUF,5
SPC_MPOLY,13
TPC_MPOLY,9
UC_MPOLY,16
SBX_MPOLY,34
NONE_MPOLY,7
SPC_MNUF,4
TPC_MNUF,3
