Operator,Count
NONE_MNUF,1
TPC_MNUF,2
UC_MNUF,5
SBX_MPOLY,41
TPC_MPOLY,14
SPC_MPOLY,19
SBX_MNUF,6
UC_MPOLY,6
NONE_MPOLY,3
SPC_MNUF,3
