Operator,Count
NONE_MNUF,2
SBX_MNUF,8
UC_MNUF,13
SPC_MPOLY,19
SBX_MPOLY,17
SBX_NONE,1
TPC_MPOLY,16
UC_MPOLY,14
SPC_MNUF,2
TPC_MNUF,4
NONE_MPOLY,4
