Operator,Count
NONE_MNUF,4
SBX_MNUF,3
SBX_MPOLY,31
TPC_MNUF,5
SPC_NONE,1
SBX_NONE,3
SPC_MPOLY,14
UC_MNUF,3
TPC_MPOLY,20
NONE_MPOLY,6
UC_MPOLY,8
SPC_MNUF,2
