State,Stationary_Probability
TPC_MPOLY,0.212121
TPC_MNUF,0.161616
SPC_MPOLY,0.131313
UC_MNUF,0.111111
TPC_NONE,0.101010
SPC_MNUF,0.080808
UC_NONE,0.080808
UC_MPOLY,0.080808
SPC_NONE,0.040404
SBX_MNUF,0.000000
SBX_MPOLY,0.000000
SBX_NONE,0.000000
