Operator,Count
SBX_MPOLY,1040
SPC_MPOLY,387
TPC_MPOLY,282
UC_MPOLY,263
SBX_MNUF,238
NONE_MPOLY,177
SBX_NONE,138
TPC_MNUF,107
SPC_MNUF,106
UC_MNUF,95
NONE_MNUF,53
UC_NONE,43
TPC_NONE,37
SPC_NONE,34
