Execution,Accuracy,Loss,FLOPs,CPU_Sec,Num_Params
1,0.7809967741455351,-99999.0,1068554158.0,-359996400.0,5108138.0
2,0.7770081665449672,-99999.0,201726382.0,-359996400.0,1236778.0
3,0.7829969960451126,-99999.0,976052478.0,-359996400.0,9607978.0
4,0.7815373029708863,-99999.0,993535038.0,-359996400.0,17851562.0
5,0.774318445622921,-99999.0,1187241502.0,-359996400.0,9348618.0
Mean,0.7793715370658844,-99999.0,885421911.6,-359996400.0,8630614.8
Std,0.003212324506661739,0.0,349849799.1086249,0.0,5542080.838758756
