Execution,Accuracy,Loss,FLOPs,CPU_Sec,Num_Params
1,0.7832737006545066,-99999.0,2117327150.0,-359996400.0,6132778.0
2,0.7672830012440681,-99999.0,725149774.0,-359996400.0,2698474.0
3,0.7874710062146186,-99999.0,1235315998.0,-359996400.0,21398026.0
4,0.7886462104681766,-99999.0,849061214.0,-359996400.0,67882634.0
5,0.7813809522291024,-99999.0,808110078.0,-359996400.0,17738154.0
Mean,0.7816109741620945,-99999.0,1146992842.8,-359996400.0,23170013.2
Std,0.007641242084333543,0.0,515927515.4295033,0.0,23414588.581853993
