Execution,Generation,Crossover_type,Mutation_type,mean_accuracy,std_accuracy,mean_flops,std_flops,mean_params,std_params,HV,dHV,succ_cross,succ_mut,GD,search_name,GOs_history,GOs_count
1,1,SPC,MNUF,0.6577521426827072,0.019202332960543456,1651628092.16,1275661291.3851986,3012288.16,1545365.4654901458,0.6805801336677766,0,0.26,0.09,7.851313131313131,GREEDY_CROSS,['UC_NONE'],{'UC_NONE': 1}
1,2,UC,NONE,0.6566505728789509,0.023344920281403423,1103692332.8,768997207.0906092,2310507.68,1395855.3759161937,0.6859662209175991,0.00538608724982248,0.16,0,7.6595959595959595,GREEDY_CROSS,"['UC_NONE', 'TPC_NONE']","{'UC_NONE': 1, 'TPC_NONE': 1}"
1,3,SBX,MPOLY,0.6569843394361701,0.0263887952897488,891335255.04,723559526.8745773,2131977.12,1361805.8614782447,0.6923888926102759,0.006422671692676851,0.06,0.115,7.6337373737373735,GREEDY_CROSS,"['UC_NONE', 'TPC_NONE', 'TPC_MPOLY']","{'UC_NONE': 1, 'TPC_NONE': 1, 'TPC_MPOLY': 1}"
1,4,TPC,NONE,0.6597275588068277,0.023964986953216815,621433040.64,405727994.92955303,1638455.2,953621.2964494454,0.6990374931735175,0.006648600563241569,0.18,0,7.345050505050505,GREEDY_CROSS,"['UC_NONE', 'TPC_NONE', 'TPC_MPOLY', 'UC_NONE']","{'UC_NONE': 2, 'TPC_NONE': 1, 'TPC_MPOLY': 1}"
1,5,UC,NONE,0.6655337795925657,0.022667250944882037,582032384.0,459594945.79777575,1569975.2,1027992.3355505726,0.7041062435165258,0.005068750343008355,0.15,0,7.137171717171717,GREEDY_CROSS,"['UC_NONE', 'TPC_NONE', 'TPC_MPOLY', 'UC_NONE', 'TPC_NONE']","{'UC_NONE': 2, 'TPC_NONE': 2, 'TPC_MPOLY': 1}"
1,6,SPC,MPOLY,0.6647102979610048,0.024337429057532094,480691970.56,333234843.3327361,1373806.24,803436.1827332042,0.7100866913731295,0.005980447856603677,0.2,0.07,7.071111111111111,GREEDY_CROSS,"['UC_NONE', 'TPC_NONE', 'TPC_MPOLY', 'UC_NONE', 'TPC_NONE', 'SPC_MPOLY']","{'UC_NONE': 2, 'TPC_NONE': 2, 'TPC_MPOLY': 1, 'SPC_MPOLY': 1}"
1,7,UC,NONE,0.6697091639061306,0.023968970972913152,438465155.84,203168766.48784477,1241081.76,650478.1059621471,0.7124871141471141,0.0024004227739845563,0.08,0,6.501212121212121,GREEDY_CROSS,"['UC_NONE', 'TPC_NONE', 'TPC_MPOLY', 'UC_NONE', 'TPC_NONE', 'SPC_MPOLY', 'TPC_MNUF']","{'UC_NONE': 2, 'TPC_NONE': 2, 'TPC_MPOLY': 1, 'SPC_MPOLY': 1, 'TPC_MNUF': 1}"
1,8,TPC,NONE,0.6732882626160128,0.02464805896156375,422212986.88,227194752.91131318,1244549.28,684650.3131494515,0.7135890742161017,0.0011019600689876619,0.1,0,6.003232323232323,GREEDY_CROSS,"['UC_NONE', 'TPC_NONE', 'TPC_MPOLY', 'UC_NONE', 'TPC_NONE', 'SPC_MPOLY', 'TPC_MNUF', 'UC_MPOLY']","{'UC_NONE': 2, 'TPC_NONE': 2, 'TPC_MPOLY': 1, 'SPC_MPOLY': 1, 'TPC_MNUF': 1, 'UC_MPOLY': 1}"
1,9,UC,NONE,0.6738403268315182,0.01746904693195664,326961597.44,149518643.71870697,1014169.76,404995.30868130113,0.7142535082446668,0.0006644340285650863,0.05,0,5.082424242424242,GREEDY_CROSS,"['UC_NONE', 'TPC_NONE', 'TPC_MPOLY', 'UC_NONE', 'TPC_NONE', 'SPC_MPOLY', 'TPC_MNUF', 'UC_MPOLY', 'TPC_NONE']","{'UC_NONE': 2, 'TPC_NONE': 3, 'TPC_MPOLY': 1, 'SPC_MPOLY': 1, 'TPC_MNUF': 1, 'UC_MPOLY': 1}"
1,10,SPC,MNUF,0.6731492999729474,0.018512376468491562,336669763.84,155599843.7913302,1032345.76,443131.1867301854,0.7142635725969547,1.0064352287897371e-05,0.06,0.0,5.334747474747474,GREEDY_CROSS,"['UC_NONE', 'TPC_NONE', 'TPC_MPOLY', 'UC_NONE', 'TPC_NONE', 'SPC_MPOLY', 'TPC_MNUF', 'UC_MPOLY', 'TPC_NONE', 'UC_NONE']","{'UC_NONE': 3, 'TPC_NONE': 3, 'TPC_MPOLY': 1, 'SPC_MPOLY': 1, 'TPC_MNUF': 1, 'UC_MPOLY': 1}"
1,11,SPC,MPOLY,0.6777547358464023,0.017818168111236023,342073255.68,153539643.4587513,1137624.48,474535.8962352265,0.7150420897261863,0.000778517129231604,0.07,0.03,5.291111111111111,GREEDY_CROSS,"['UC_NONE', 'TPC_NONE', 'TPC_MPOLY', 'UC_NONE', 'TPC_NONE', 'SPC_MPOLY', 'TPC_MNUF', 'UC_MPOLY', 'TPC_NONE', 'UC_NONE', 'TPC_MNUF']","{'UC_NONE': 3, 'TPC_NONE': 3, 'TPC_MPOLY': 1, 'SPC_MPOLY': 1, 'TPC_MNUF': 2, 'UC_MPOLY': 1}"
1,12,SPC,NONE,0.6799910905385953,0.014455028107678446,291782592.0,126633165.31914815,1081371.04,417445.0788089356,0.7153527434627064,0.00031065373652006123,0.07,0,4.488686868686869,GREEDY_CROSS,"['UC_NONE', 'TPC_NONE', 'TPC_MPOLY', 'UC_NONE', 'TPC_NONE', 'SPC_MPOLY', 'TPC_MNUF', 'UC_MPOLY', 'TPC_NONE', 'UC_NONE', 'TPC_MNUF', 'TPC_MNUF']","{'UC_NONE': 3, 'TPC_NONE': 3, 'TPC_MPOLY': 1, 'SPC_MPOLY': 1, 'TPC_MNUF': 3, 'UC_MPOLY': 1}"
