ID,Seed,Execution,Generation,GenCreation,isChild,isMutant,Integer_encoding,Genotype,Crossover_type,Mutation_type,Search_strategy,Epochs,Accuracy_history,Loss_history,Accuracy,Loss,FLOPs,CPU_Sec,Num_Params,P1_idx,P2_idx,P1,P2,Before_Mut,HD_P1,HD_P2,HD_BM,Succ_Crossover,Succ_Mutation,Total_Crossovers,Total_Mutations,Succ_Crossover_ratio,Succ_Mutation_ratio,Was_invalid,arch_status,Penalization,Trained_Completely
TXDBO[M],,1,11,4,FALSE,FALSE,"[1, 2, 0, 2, -1, 0, 2, -1, 1, 1, 0, 0, 1, 0, 1, 2, -1, 0, 5, 1, 0]","[{'INP': 32}, {'CONV': [128, 3]}, {'POOLMAX': [-1, 2]}, {'POOLMAX': [-1, 3]}, {'CONV': [32, 3]}, {'CONV': [32, 5]}, {'POOLMAX': [-1, 2]}, {'FLATTEN': None}, {'DENSE': [128, 'relu']}, {'DENSE': [10, 'softmax']}]",TPC,MTYP,GA,20,"[0.413100004196167, 0.5109000205993652, 0.4690999984741211, 0.5148000121116638, 0.5654000043869019, 0.49000000953674316, 0.5275999903678894, 0.5939000248908997, 0.5920000076293945, 0.6406999826431274, 0.5683000087738037, 0.6559000015258789, 0.6453999876976013, 0.6413999795913696, 0.695900022983551, 0.6559000015258789, 0.7081999778747559, 0.6682999730110168, 0.6205000281333923, 0.6068999767303467]","[1.630326747894287, 1.3463072776794434, 1.5077831745147705, 1.3505358695983887, 1.183745265007019, 1.556654930114746, 1.3304564952850342, 1.1091939210891724, 1.1334457397460938, 1.0128220319747925, 1.231731653213501, 0.9717422723770142, 0.9989417791366577, 0.999813973903656, 0.8769115209579468, 0.9772888422012329, 0.8434179425239563, 0.9539193511009216, 1.0715010166168213, 1.1221905946731567]",0.606899977,,,,,,,,,,-1,-1,-1,267,53,330,330,0.809090909,0.160606061,FALSE,MEDIAN,0,TRUE
QJNDY[M],,1,12,7,FALSE,FALSE,"[1, 3, 1, 2, -1, 1, 2, -1, 0, 1, 1, 0, 1, 0, 1, 2, -1, 1, 5, 3, 0]","[{'INP': 32}, {'CONV': [256, 5]}, {'POOLMAX': [-1, 3]}, {'POOLMAX': [-1, 2]}, {'CONV': [64, 3]}, {'CONV': [32, 5]}, {'POOLMAX': [-1, 3]}, {'FLATTEN': None}, {'DENSE': [512, 'relu']}, {'DENSE': [10, 'softmax']}]",TPC,MTYP,GA,20,"[0.4392000138759613, 0.4699999988079071, 0.5590999722480774, 0.6176000237464905, 0.6193000078201294, 0.617900013923645, 0.6520000100135803, 0.6485999822616577, 0.6527000069618225, 0.6037999987602234, 0.6927000284194946, 0.7031999826431274, 0.6503999829292297, 0.6866999864578247, 0.7174000144004822, 0.696399986743927, 0.6751999855041504, 0.724399983882904, 0.711899995803833, 0.7354999780654907]","[1.5481759309768677, 1.5285871028900146, 1.2215577363967896, 1.047071099281311, 1.063279390335083, 1.0706675052642822, 0.9832693338394165, 0.9933534264564514, 0.9735977649688721, 1.1356873512268066, 0.8721160888671875, 0.8507440686225891, 1.0066239833831787, 0.9083461165428162, 0.8057424426078796, 0.8614673614501953, 0.9488723874092102, 0.7937992811203003, 0.8219365477561951, 0.7590685486793518]",0.735499978,,,,,,,,,,-1,-1,-1,297,56,360,360,0.825,0.155555556,FALSE,MEDIAN,0,TRUE
BBUYW[M],,1,13,8,FALSE,FALSE,"[1, 2, 0, 2, -1, 1, 2, -1, 1, 1, 0, 1, 1, 0, 1, 1, 1, 1, 5, 1, 0]","[{'INP': 32}, {'CONV': [128, 3]}, {'POOLMAX': [-1, 3]}, {'POOLMAX': [-1, 3]}, {'CONV': [32, 5]}, {'CONV': [32, 5]}, {'CONV': [64, 5]}, {'FLATTEN': None}, {'DENSE': [128, 'relu']}, {'DENSE': [10, 'softmax']}]",TPC,MTYP,GA,20,"[0.4553999900817871, 0.5131999850273132, 0.4546000063419342, 0.6025999784469604, 0.501800000667572, 0.6096000075340271, 0.6532999873161316, 0.617900013923645, 0.6255999803543091, 0.6398000121116638, 0.5936999917030334, 0.6118999719619751, 0.6079000234603882, 0.5677000284194946, 0.6575999855995178, 0.6629999876022339, 0.6610000133514404, 0.67330002784729, 0.6315000057220459, 0.6543999910354614]","[1.488669991493225, 1.3873963356018066, 1.539773941040039, 1.130699872970581, 1.4455028772354126, 1.1076388359069824, 0.9763859510421753, 1.0676051378250122, 1.069442629814148, 1.019406795501709, 1.1139057874679565, 1.1150151491165161, 1.1096956729888916, 1.2510075569152832, 0.9627983570098877, 0.9698552489280701, 0.9740054607391357, 0.9208289980888367, 1.0549899339675903, 0.9708201289176941]",0.654399991,,,,,,,,,,-1,-1,-1,327,64,390,390,0.838461538,0.164102564,FALSE,MEDIAN,0,TRUE
PGTGI[M],,1,14,4,FALSE,FALSE,"[1, 3, 0, 2, -1, 1, 1, 3, 0, 2, -1, 1, 2, -1, 0, 2, -1, 0, 5, 3, 0]","[{'INP': 32}, {'CONV': [256, 3]}, {'POOLMAX': [-1, 3]}, {'CONV': [256, 3]}, {'POOLMAX': [-1, 3]}, {'POOLMAX': [-1, 2]}, {'POOLMAX': [-1, 2]}, {'FLATTEN': None}, {'DENSE': [512, 'relu']}, {'DENSE': [10, 'softmax']}]",TPC,MTYP,GA,20,"[0.18379999697208405, 0.17190000414848328, 0.19169999659061432, 0.35760000348091125, 0.3452000021934509, 0.38119998574256897, 0.3797999918460846, 0.3944999873638153, 0.4607999920845032, 0.45719999074935913, 0.5939000248908997, 0.576200008392334, 0.4375, 0.5752000212669373, 0.5383999943733215, 0.602400004863739, 0.4129999876022339, 0.5436000227928162, 0.640500009059906, 0.5978999733924866]","[2.5416386127471924, 2.6406712532043457, 2.4932496547698975, 1.7339341640472412, 2.075615406036377, 1.6385571956634521, 1.728907585144043, 1.6713340282440186, 1.485339879989624, 1.4487897157669067, 1.165008544921875, 1.205588936805725, 1.613889217376709, 1.1911345720291138, 1.2964059114456177, 1.1174324750900269, 1.6947033405303955, 1.2220127582550049, 1.0292330980300903, 1.1442924737930298]",0.597899973,,,,,,,,,,-1,-1,-1,357,68,420,420,0.85,0.161904762,FALSE,MEDIAN,0,TRUE
GDCUR[M],,1,15,13,FALSE,FALSE,"[1, 2, 0, 2, -1, 1, 2, -1, 1, 1, 1, 1, 1, 0, 1, 2, -1, 1, 5, 2, 0]","[{'INP': 32}, {'CONV': [128, 3]}, {'POOLMAX': [-1, 3]}, {'POOLMAX': [-1, 3]}, {'CONV': [64, 5]}, {'CONV': [32, 5]}, {'POOLMAX': [-1, 3]}, {'FLATTEN': None}, {'DENSE': [256, 'relu']}, {'DENSE': [10, 'softmax']}]",TPC,MTYP,GA,20,"[0.40139999985694885, 0.48260000348091125, 0.4893999993801117, 0.5110999941825867, 0.5964000225067139, 0.5620999932289124, 0.5527999997138977, 0.6029999852180481, 0.6165000200271606, 0.6248999834060669, 0.6575999855995178, 0.6620000004768372, 0.6608999967575073, 0.5782999992370605, 0.614799976348877, 0.646399974822998, 0.5953999757766724, 0.590399980545044, 0.6292999982833862, 0.6477000117301941]","[1.6452980041503906, 1.4233661890029907, 1.4780659675598145, 1.359925389289856, 1.160504698753357, 1.2421034574508667, 1.2328511476516724, 1.075202465057373, 1.0958666801452637, 1.0587947368621826, 0.9720183610916138, 0.9458178877830505, 0.9547789096832275, 1.2190574407577515, 1.0789002180099487, 0.9983201026916504, 1.1372926235198975, 1.1164555549621582, 1.0376163721084595, 0.9832701086997986]",0.647700012,,,,,,,,,,-1,-1,-1,387,75,450,450,0.86,0.166666667,FALSE,MEDIAN,0,TRUE
VWHZP[M],,1,16,2,FALSE,FALSE,"[1, 1, 1, 2, -1, 1, 2, -1, 0, 1, 1, 1, 2, -1, 0, 1, 2, 0, 5, 2, 0]","[{'INP': 32}, {'CONV': [64, 5]}, {'POOLMAX': [-1, 3]}, {'POOLMAX': [-1, 2]}, {'CONV': [64, 5]}, {'POOLMAX': [-1, 2]}, {'CONV': [128, 3]}, {'FLATTEN': None}, {'DENSE': [256, 'relu']}, {'DENSE': [10, 'softmax']}]",TPC,MTYP,GA,20,"[0.4271000027656555, 0.4900999963283539, 0.4941999912261963, 0.5551000237464905, 0.565500020980835, 0.6552000045776367, 0.6011999845504761, 0.6539000272750854, 0.5217000246047974, 0.6216999888420105, 0.5590999722480774, 0.6025999784469604, 0.6279000043869019, 0.6182000041007996, 0.6523000001907349, 0.6589000225067139, 0.6166999936103821, 0.6575000286102295, 0.679099977016449, 0.6897000074386597]","[1.575210452079773, 1.3478741645812988, 1.4130473136901855, 1.2543349266052246, 1.2082345485687256, 0.9763544797897339, 1.152977705001831, 0.9680149555206299, 1.3769805431365967, 1.0974160432815552, 1.2450907230377197, 1.1911629438400269, 1.0531295537948608, 1.0737574100494385, 0.9725003838539124, 0.9659035205841064, 1.0871888399124146, 0.96807461977005, 0.9075971841812134, 0.8882007598876953]",0.689700007,,,,,,,,,,-1,-1,-1,417,78,480,480,0.86875,0.1625,FALSE,MEDIAN,0,TRUE
HRZPZ[M],,1,17,17,TRUE,TRUE,"[1, 1, 1, 2, -1, 1, 2, -1, 1, 1, 1, 0, 2, -1, 0, 1, 2, 0, 5, 2, 0]","[{'INP': 32}, {'CONV': [64, 5]}, {'POOLMAX': [-1, 3]}, {'POOLMAX': [-1, 3]}, {'CONV': [64, 3]}, {'POOLMAX': [-1, 2]}, {'CONV': [128, 3]}, {'FLATTEN': None}, {'DENSE': [256, 'relu']}, {'DENSE': [10, 'softmax']}]",TPC,MTYP,GA,20,"[0.4023999869823456, 0.5184000134468079, 0.4993000030517578, 0.4729999899864197, 0.5651999711990356, 0.5770000219345093, 0.5418999791145325, 0.5457000136375427, 0.6064000129699707, 0.6320000290870667, 0.5400999784469604, 0.5918999910354614, 0.614300012588501, 0.6137999892234802, 0.5199000239372253, 0.5692999958992004, 0.6158000230789185, 0.6035000085830688, 0.588699996471405, 0.642799973487854]","[1.6477928161621094, 1.3387856483459473, 1.367709994316101, 1.4989676475524902, 1.2118278741836548, 1.202141284942627, 1.2772324085235596, 1.2990418672561646, 1.0975016355514526, 1.0578383207321167, 1.3142285346984863, 1.123587965965271, 1.0887348651885986, 1.0872386693954468, 1.3962292671203613, 1.2056076526641846, 1.0784695148468018, 1.092319369316101, 1.1696678400039673, 1.0108898878097534]",0.642799973,,,,,,,,,"[1, 1, 1, 2, -1, 1, 1, 3, 0, 1, 1, 0, 2, -1, 0, 1, 2, 0, 5, 2, 0]",6,8,3,447,84,510,510,0.876470588,0.164705882,FALSE,MEDIAN,0,TRUE
WZFGZ[M],,1,18,12,FALSE,FALSE,"[1, 2, 0, 2, -1, 1, 2, -1, 1, 1, 0, 0, 2, -1, 1, 1, 1, 1, 5, 1, 0]","[{'INP': 32}, {'CONV': [128, 3]}, {'POOLMAX': [-1, 3]}, {'POOLMAX': [-1, 3]}, {'CONV': [32, 3]}, {'POOLMAX': [-1, 3]}, {'CONV': [64, 5]}, {'FLATTEN': None}, {'DENSE': [128, 'relu']}, {'DENSE': [10, 'softmax']}]",TPC,MTYP,GA,20,"[0.41929998993873596, 0.4494999945163727, 0.4544000029563904, 0.5418999791145325, 0.49470001459121704, 0.5310999751091003, 0.5388000011444092, 0.5677000284194946, 0.5117999911308289, 0.5685999989509583, 0.5370000004768372, 0.5236999988555908, 0.5703999996185303, 0.5978999733924866, 0.5950000286102295, 0.5893999934196472, 0.5720999836921692, 0.5792999863624573, 0.4722000062465668, 0.599399983882904]","[1.5618903636932373, 1.494256854057312, 1.5105950832366943, 1.282868504524231, 1.405889630317688, 1.2896530628204346, 1.2980668544769287, 1.2046760320663452, 1.4091602563858032, 1.2222219705581665, 1.2972770929336548, 1.3592288494110107, 1.1925694942474365, 1.1448496580123901, 1.1266212463378906, 1.1579910516738892, 1.220509648323059, 1.1934179067611694, 1.5919095277786255, 1.1179434061050415]",0.599399984,,,,,,,,,,-1,-1,-1,477,88,540,540,0.883333333,0.162962963,FALSE,MEDIAN,0,TRUE
KPNZX[M],,1,19,2,FALSE,FALSE,"[1, 1, 0, 2, -1, 1, 1, 3, 0, 2, -1, 1, 2, -1, 1, 2, -1, 1, 5, 3, 0]","[{'INP': 32}, {'CONV': [64, 3]}, {'POOLMAX': [-1, 3]}, {'CONV': [256, 3]}, {'POOLMAX': [-1, 3]}, {'POOLMAX': [-1, 3]}, {'POOLMAX': [-1, 3]}, {'FLATTEN': None}, {'DENSE': [512, 'relu']}, {'DENSE': [10, 'softmax']}]",TPC,MTYP,GA,20,"[0.1395999938249588, 0.17219999432563782, 0.2451999932527542, 0.24369999766349792, 0.21930000185966492, 0.44749999046325684, 0.3547999858856201, 0.4081000089645386, 0.510200023651123, 0.5370000004768372, 0.5174000263214111, 0.48249998688697815, 0.49549999833106995, 0.5508999824523926, 0.47269999980926514, 0.5198000073432922, 0.6060000061988831, 0.5458999872207642, 0.5575000047683716, 0.5990999937057495]","[2.9085488319396973, 2.8017444610595703, 2.4195282459259033, 2.2628843784332275, 2.5044167041778564, 1.48296320438385, 1.8574579954147339, 1.6103357076644897, 1.3740265369415283, 1.3084146976470947, 1.3424811363220215, 1.4165555238723755, 1.4491127729415894, 1.275643229484558, 1.4848310947418213, 1.3618388175964355, 1.1270955801010132, 1.2476989030838013, 1.2645882368087769, 1.1487563848495483]",0.599099994,,,,,,,,,,-1,-1,-1,507,91,570,570,0.889473684,0.159649123,FALSE,MEDIAN,0,TRUE
DGRQX[M],,1,20,20,TRUE,TRUE,"[1, 1, 1, 1, 0, 0, 1, 2, 0, 2, -1, 1, 2, -1, 1, 2, -1, 0, 5, 3, 0]","[{'INP': 32}, {'CONV': [64, 5]}, {'CONV': [32, 3]}, {'CONV': [128, 3]}, {'POOLMAX': [-1, 3]}, {'POOLMAX': [-1, 3]}, {'POOLMAX': [-1, 2]}, {'FLATTEN': None}, {'DENSE': [512, 'relu']}, {'DENSE': [10, 'softmax']}]",TPC,MTYP,GA,20,"[0.17739999294281006, 0.2955000102519989, 0.24379999935626984, 0.23499999940395355, 0.4742000102996826, 0.3221000134944916, 0.49480000138282776, 0.4059999883174896, 0.4828000068664551, 0.5407000184059143, 0.6018999814987183, 0.5679000020027161, 0.49459999799728394, 0.6626999974250793, 0.5494999885559082, 0.6425999999046326, 0.6485000252723694, 0.6359999775886536, 0.6428999900817871, 0.6779000163078308]","[2.3901267051696777, 2.0031704902648926, 2.1423885822296143, 2.18436861038208, 1.4538456201553345, 1.7768665552139282, 1.4164960384368896, 1.5898741483688354, 1.403262734413147, 1.2604924440383911, 1.1191344261169434, 1.222711443901062, 1.3874995708465576, 1.0479493141174316, 1.2636572122573853, 1.0365474224090576, 1.030806303024292, 1.0542103052139282, 1.0114370584487915, 0.9641241431236267]",0.677900016,,,,,,,,,"[1, 1, 1, 1, 0, 0, 1, 2, 0, 2, -1, 1, 1, 1, 0, 2, -1, 0, 5, 3, 0]",8,6,3,537,96,600,600,0.895,0.16,FALSE,MEDIAN,0,TRUE
WFDGF,,2,1,1,FALSE,FALSE,"[1, 0, 1, 1, 2, 0, 1, 2, 1, 1, 2, 0, 2, -1, 0, 1, 1, 0, 5, 1, 0]","[{'INP': 32}, {'CONV': [32, 5]}, {'CONV': [128, 3]}, {'CONV': [128, 5]}, {'CONV': [128, 3]}, {'POOLMAX': [-1, 2]}, {'CONV': [64, 3]}, {'FLATTEN': None}, {'DENSE': [128, 'relu']}, {'DENSE': [10, 'softmax']}]",TPC,MTYP,GA,20,"[0.4375999867916107, 0.6438999772071838, 0.5461999773979187, 0.7124999761581421, 0.7339000105857849, 0.7261999845504761, 0.7204999923706055, 0.7138000130653381, 0.7576000094413757, 0.71670001745224, 0.7660999894142151, 0.7720000147819519, 0.7903000116348267, 0.8027999997138977, 0.7386999726295471, 0.8159000277519226, 0.7623000144958496, 0.8147000074386597, 0.8034999966621399, 0.7894999980926514]","[1.6170709133148193, 0.9930459260940552, 1.4323798418045044, 0.8212534189224243, 0.7451031804084778, 0.8035433888435364, 0.8002669215202332, 0.8247376680374146, 0.710837721824646, 0.8596585988998413, 0.6829630732536316, 0.6729850172996521, 0.5991614460945129, 0.5901410579681396, 0.8395591974258423, 0.5455002784729004, 0.7899449467658997, 0.5527755618095398, 0.5830830335617065, 0.639595627784729]",0.789499998,,,,,,,,,,-1,-1,-1,7,3,30,30,0.233333333,0.1,FALSE,MEDIAN,0,TRUE
DQMHK[M],,2,2,2,TRUE,TRUE,"[1, 0, 1, 1, 0, 1, 1, 1, 0, 1, 2, 0, 1, 0, 0, 1, 0, 0, 5, 2, 0]","[{'INP': 32}, {'CONV': [32, 5]}, {'CONV': [32, 5]}, {'CONV': [64, 3]}, {'CONV': [128, 3]}, {'CONV': [32, 3]}, {'CONV': [32, 3]}, {'FLATTEN': None}, {'DENSE': [256, 'relu']}, {'DENSE': [10, 'softmax']}]",TPC,MTYP,GA,20,"[0.5598000288009644, 0.5995000004768372, 0.5845000147819519, 0.6830000281333923, 0.6819999814033508, 0.7139000296592712, 0.6866000294685364, 0.6517999768257141, 0.7662000060081482, 0.7520999908447266, 0.7383000254631042, 0.7888000011444092, 0.705299973487854, 0.7203999757766724, 0.7804999947547913, 0.7419000267982483, 0.8023999929428101, 0.7954000234603882, 0.7846999764442444, 0.8066999912261963]","[1.2473686933517456, 1.177878737449646, 1.1963168382644653, 0.8969114422798157, 0.9031131863594055, 0.8203758597373962, 0.9344455003738403, 1.0482163429260254, 0.6689113974571228, 0.7313051819801331, 0.7609390020370483, 0.6105448007583618, 0.9215941429138184, 0.8735770583152771, 0.6437820792198181, 0.8159196972846985, 0.5723216533660889, 0.6052424907684326, 0.6652930378913879, 0.5823726654052734]",0.806699991,,,,,,,,,"[1, 0, 1, 1, 0, 1, 1, 1, 0, 2, -1, 0, 1, 0, 0, 1, 0, 0, 5, 2, 0]",0,13,2,17,11,60,60,0.283333333,0.183333333,FALSE,MEDIAN,0,TRUE
QQJPZ[M],,2,3,3,TRUE,TRUE,"[1, 1, 0, 2, -1, 0, 1, 1, 0, 1, 2, 1, 2, -1, 0, 1, 2, 0, 5, 1, 0]","[{'INP': 32}, {'CONV': [64, 3]}, {'POOLMAX': [-1, 2]}, {'CONV': [64, 3]}, {'CONV': [128, 5]}, {'POOLMAX': [-1, 2]}, {'CONV': [128, 3]}, {'FLATTEN': None}, {'DENSE': [128, 'relu']}, {'DENSE': [10, 'softmax']}]",TPC,MTYP,GA,20,"[0.4661000072956085, 0.6154999732971191, 0.6388999819755554, 0.5827000141143799, 0.6317999958992004, 0.741599977016449, 0.5070000290870667, 0.7304999828338623, 0.7936000227928162, 0.7993000149726868, 0.7397000193595886, 0.5619999766349792, 0.704800009727478, 0.7648000121116638, 0.6730999946594238, 0.777400016784668, 0.6894000172615051, 0.765500009059906, 0.8238999843597412, 0.7993000149726868]","[1.6317343711853027, 1.123212456703186, 1.0447044372558594, 1.3469401597976685, 1.0456178188323975, 0.7477236986160278, 1.75981605052948, 0.7913706302642822, 0.6127161383628845, 0.5899297595024109, 0.7977480888366699, 1.6522525548934937, 0.9421594738960266, 0.7186275124549866, 1.086760401725769, 0.6775784492492676, 1.0411193370819092, 0.7409366369247437, 0.5312044024467468, 0.6201137900352478]",0.799300015,,,,,,,,,"[1, 1, 0, 2, -1, 0, 1, 1, 0, 1, 2, 1, 2, -1, 0, 1, 2, 0, 5, 1, 0]",3,1,0,36,17,90,90,0.4,0.188888889,FALSE,MEDIAN,0,TRUE
LPKOT[M],,2,4,4,TRUE,TRUE,"[1, 2, 0, 2, -1, 1, 1, 1, 1, 2, -1, 1, 2, -1, 0, 1, 1, 1, 5, 1, 0]","[{'INP': 32}, {'CONV': [128, 3]}, {'POOLMAX': [-1, 3]}, {'CONV': [64, 5]}, {'POOLMAX': [-1, 3]}, {'POOLMAX': [-1, 2]}, {'CONV': [64, 5]}, {'FLATTEN': None}, {'DENSE': [128, 'relu']}, {'DENSE': [10, 'softmax']}]",TPC,MTYP,GA,20,"[0.45100000500679016, 0.4438999891281128, 0.48649999499320984, 0.5004000067710876, 0.5511000156402588, 0.49619999527931213, 0.590499997138977, 0.5332000255584717, 0.5708000063896179, 0.6570000052452087, 0.6984000205993652, 0.6524999737739563, 0.5806999802589417, 0.6183000206947327, 0.6611999869346619, 0.623199999332428, 0.5842999815940857, 0.6111999750137329, 0.6717000007629395, 0.6671000123023987]","[1.5371592044830322, 1.5552310943603516, 1.4095971584320068, 1.3744763135910034, 1.250509262084961, 1.5045175552368164, 1.141615867614746, 1.3224499225616455, 1.230554223060608, 0.9773293137550354, 0.866011917591095, 0.9732275605201721, 1.1892865896224976, 1.0769320726394653, 0.9516052007675171, 1.0840795040130615, 1.2001540660858154, 1.1175355911254883, 0.9250815510749817, 0.9410227537155151]",0.667100012,,,,,,,,,"[1, 2, 0, 2, -1, 1, 1, 1, 1, 1, 0, 0, 2, -1, 0, 1, 1, 1, 5, 1, 0]",0,3,3,53,25,120,120,0.441666667,0.208333333,FALSE,MEDIAN,0,TRUE
XQJPT[M],,2,5,5,TRUE,TRUE,"[1, 0, 0, 2, -1, 0, 1, 0, 0, 1, 0, 0, 1, 0, 0, 1, 1, 1, 5, 1, 0]","[{'INP': 32}, {'CONV': [32, 3]}, {'POOLMAX': [-1, 2]}, {'CONV': [32, 3]}, {'CONV': [32, 3]}, {'CONV': [32, 3]}, {'CONV': [64, 5]}, {'FLATTEN': None}, {'DENSE': [128, 'relu']}, {'DENSE': [10, 'softmax']}]",TPC,MTYP,GA,20,"[0.4650000035762787, 0.5986999869346619, 0.6557999849319458, 0.4821999967098236, 0.498199999332428, 0.730400025844574, 0.6366999745368958, 0.6818000078201294, 0.7455000281333923, 0.7447999715805054, 0.7591000199317932, 0.733299970626831, 0.7300999760627747, 0.7886000275611877, 0.723800003528595, 0.5504999756813049, 0.6833999752998352, 0.6607999801635742, 0.7652999758720398, 0.7246000170707703]","[1.569305181503296, 1.1671417951583862, 0.9951788187026978, 1.7706623077392578, 1.8053361177444458, 0.7665306925773621, 1.132798671722412, 0.9444240927696228, 0.7309139370918274, 0.7266818284988403, 0.7002373933792114, 0.7998068332672119, 0.817331850528717, 0.6153146028518677, 0.8415446281433105, 1.806414246559143, 1.0316524505615234, 1.1255310773849487, 0.7068896293640137, 0.8829942345619202]",0.724600017,,,,,,,,,"[1, 0, 0, 2, -1, 0, 1, 0, 0, 1, 0, 0, 1, 0, 0, 1, 1, 1, 5, 1, 0]",7,2,0,78,30,150,150,0.52,0.2,FALSE,MEDIAN,0,TRUE
JRQWX[M],,2,6,5,FALSE,FALSE,"[1, 1, 0, 2, -1, 1, 1, 1, 0, 2, -1, 1, 2, -1, 0, 1, 2, 0, 5, 1, 0]","[{'INP': 32}, {'CONV': [64, 3]}, {'POOLMAX': [-1, 3]}, {'CONV': [64, 3]}, {'POOLMAX': [-1, 3]}, {'POOLMAX': [-1, 2]}, {'CONV': [128, 3]}, {'FLATTEN': None}, {'DENSE': [128, 'relu']}, {'DENSE': [10, 'softmax']}]",TPC,MTYP,GA,20,"[0.39739999175071716, 0.4169999957084656, 0.46639999747276306, 0.44600000977516174, 0.4708999991416931, 0.5138000249862671, 0.5791000127792358, 0.5235999822616577, 0.5468000173568726, 0.5583000183105469, 0.5918999910354614, 0.5444999933242798, 0.6108999848365784, 0.5616000294685364, 0.5515000224113464, 0.6021000146865845, 0.6111999750137329, 0.6029999852180481, 0.6165000200271606, 0.6560999751091003]","[1.6102514266967773, 1.613413691520691, 1.4538617134094238, 1.5445327758789062, 1.509568214416504, 1.4113528728485107, 1.1475986242294312, 1.3128031492233276, 1.2581580877304077, 1.2416703701019287, 1.129269003868103, 1.3340526819229126, 1.0644614696502686, 1.2437671422958374, 1.3015035390853882, 1.1111756563186646, 1.0825178623199463, 1.110872507095337, 1.0736019611358643, 0.9547337889671326]",0.656099975,,,,,,,,,,-1,-1,-1,108,37,180,180,0.6,0.205555556,FALSE,MEDIAN,0,TRUE
YSIPD[M],,2,7,5,FALSE,FALSE,"[1, 1, 0, 2, -1, 0, 1, 1, 0, 2, -1, 1, 1, 0, 1, 2, -1, 1, 5, 1, 0]","[{'INP': 32}, {'CONV': [64, 3]}, {'POOLMAX': [-1, 2]}, {'CONV': [64, 3]}, {'POOLMAX': [-1, 3]}, {'CONV': [32, 5]}, {'POOLMAX': [-1, 3]}, {'FLATTEN': None}, {'DENSE': [128, 'relu']}, {'DENSE': [10, 'softmax']}]",TPC,MTYP,GA,20,"[0.42089998722076416, 0.388700008392334, 0.48840001225471497, 0.5630000233650208, 0.5414000153541565, 0.5785999894142151, 0.6015999913215637, 0.5652999877929688, 0.6362000107765198, 0.5392000079154968, 0.6955999732017517, 0.6103000044822693, 0.5368000268936157, 0.6804999709129333, 0.7044000029563904, 0.6868000030517578, 0.6103000044822693, 0.5990999937057495, 0.6456000208854675, 0.6029000282287598]","[1.6201541423797607, 1.724326729774475, 1.4146119356155396, 1.2195221185684204, 1.3141419887542725, 1.1781283617019653, 1.0789257287979126, 1.283179759979248, 1.0558065176010132, 1.3270792961120605, 0.8654330968856812, 1.1280397176742554, 1.3042526245117188, 0.9215051531791687, 0.845291793346405, 0.8937801718711853, 1.1574301719665527, 1.164252519607544, 1.0316766500473022, 1.1662464141845703]",0.602900028,,,,,,,,,,-1,-1,-1,138,42,210,210,0.657142857,0.2,FALSE,MEDIAN,0,TRUE
SYUYN[M],,2,8,5,FALSE,FALSE,"[1, 3, 0, 1, 2, 0, 2, -1, 0, 2, -1, 0, 2, -1, 0, 1, 3, 1, 5, 1, 0]","[{'INP': 32}, {'CONV': [256, 3]}, {'CONV': [128, 3]}, {'POOLMAX': [-1, 2]}, {'POOLMAX': [-1, 2]}, {'POOLMAX': [-1, 2]}, {'CONV': [256, 5]}, {'FLATTEN': None}, {'DENSE': [128, 'relu']}, {'DENSE': [10, 'softmax']}]",TPC,MTYP,GA,20,"[0.38679999113082886, 0.39160001277923584, 0.482699990272522, 0.5960999727249146, 0.656000018119812, 0.685699999332428, 0.6955999732017517, 0.6473000049591064, 0.6773999929428101, 0.6917999982833862, 0.7070000171661377, 0.7093999981880188, 0.666700005531311, 0.7376000285148621, 0.7067000269889832, 0.7178000211715698, 0.7613000273704529, 0.7271999716758728, 0.7554000020027161, 0.7468000054359436]","[1.8592039346694946, 1.8801804780960083, 1.481584906578064, 1.1003072261810303, 0.9813578128814697, 0.8874855637550354, 0.8806574940681458, 0.9689965844154358, 0.899411141872406, 0.8635873794555664, 0.8172259330749512, 0.8102836012840271, 0.9296238422393799, 0.743743896484375, 0.827415406703949, 0.7784517407417297, 0.6833174228668213, 0.7645704746246338, 0.6910385489463806, 0.703304648399353]",0.746800005,,,,,,,,,,-1,-1,-1,168,48,240,240,0.7,0.2,FALSE,MEDIAN,0,TRUE
