ID,Seed,Execution,Generation,GenCreation,isChild,isMutant,Integer_encoding,Genotype,Crossover_type,Mutation_type,Search_strategy,Epochs,Accuracy_history,Loss_history,Accuracy,Loss,FLOPs,CPU_Sec,Num_Params,P1_idx,P2_idx,P1,P2,Before_Mut,HD_P1,HD_P2,HD_BM,Succ_Crossover,Succ_Mutation,Total_Crossovers,Total_Mutations,Succ_Crossover_ratio,Succ_Mutation_ratio,Was_invalid,arch_status,Penalization,Trained_Completely
MUWRM[M],,4,1,1,TRUE,TRUE,"[1, 0, 0, 1, 3, 0, 1, 2, 1, 1, 3, 0, 1, 3, 1, 1, 1, 1, 5, 2, 0]","[{'INP': 32}, {'CONV': [32, 3]}, {'CONV': [256, 3]}, {'CONV': [128, 5]}, {'CONV': [256, 3]}, {'CONV': [256, 5]}, {'CONV': [64, 5]}, {'FLATTEN': None}, {'DENSE': [256, 'relu']}, {'DENSE': [10, 'softmax']}]",UC,MPAR,GA,20,"[0.5335999727249146, 0.5920000076293945, 0.6829000115394592, 0.630299985408783, 0.7218000292778015, 0.6759999990463257, 0.7239999771118164, 0.7556999921798706, 0.7712000012397766, 0.8080000281333923, 0.819599986076355, 0.8003000020980835, 0.7781999707221985, 0.8323000073432922, 0.8023999929428101, 0.829800009727478, 0.8476999998092651, 0.8460999727249146, 0.8083999752998352, 0.8705000281333923]","[1.336654543876648, 1.1691710948944092, 0.9292944073677063, 1.1720386743545532, 0.8478323221206665, 0.9968397617340088, 0.8252179622650146, 0.7247201800346375, 0.7227722406387329, 0.5866906046867371, 0.514016330242157, 0.6119005084037781, 0.6966121196746826, 0.5043405890464783, 0.6259150505065918, 0.5143777132034302, 0.45660483837127686, 0.4752480983734131, 0.6401892304420471, 0.4030837416648865]",0.870500028,,,,,,,,,"[1, 0, 1, 1, 2, 0, 1, 2, 1, 1, 3, 0, 1, 3, 1, 1, 1, 1, 5, 2, 0]",8,2,2,3,6,10,10,0.3,0.6,FALSE,BEST,0,TRUE
WSUW[M],,4,3,3,TRUE,TRUE,"[1, 0, 0, 1, 3, 1, 1, 2, 0, 2, -1, 0, 1, 3, 1, 1, 3, 1, 5, 2, 0]","[{'INP': 32}, {'CONV': [32, 3]}, {'CONV': [256, 5]}, {'CONV': [128, 3]}, {'POOLMAX': [-1, 2]}, {'CONV': [256, 5]}, {'CONV': [256, 5]}, {'FLATTEN': None}, {'DENSE': [256, 'relu']}, {'DENSE': [10, 'softmax']}]",UC,MPAR,GA,20,"[0.5619999766349792, 0.6220999956130981, 0.6844000220298767, 0.6248000264167786, 0.7408999800682068, 0.7129999995231628, 0.7315999865531921, 0.8033999800682068, 0.7771999835968018, 0.7865999937057495, 0.8032000064849854, 0.8586999773979187, 0.8442999720573425, 0.8328999876976013, 0.8201000094413757, 0.7491999864578247, 0.8307999968528748, 0.8554999828338623, 0.861299991607666, 0.8759999871253967]","[1.3341630697250366, 1.118913173675537, 0.9288173913955688, 1.153152585029602, 0.7873642444610596, 0.8547607660293579, 0.8200430870056152, 0.5800734162330627, 0.6621865034103394, 0.6818991899490356, 0.5680753588676453, 0.4090830981731415, 0.48224321007728577, 0.5054893493652344, 0.5663434863090515, 0.899864673614502, 0.5607183575630188, 0.46739277243614197, 0.4435933232307434, 0.3958471715450287]",0.875999987,,,,,,,,,"[1, 0, 0, 1, 3, 1, 1, 2, 0, 2, -1, 0, 1, 3, 1, 1, 3, 1, 5, 2, 0]",7,3,0,7,10,30,30,0.233333333,0.333333333,FALSE,BEST,0,TRUE
MUEZE[M],,4,4,4,TRUE,TRUE,"[1, 0, 0, 1, 3, 1, 1, 3, 1, 2, -1, 0, 1, 3, 0, 1, 3, 1, 5, 2, 0]","[{'INP': 32}, {'CONV': [32, 3]}, {'CONV': [256, 5]}, {'CONV': [256, 5]}, {'POOLMAX': [-1, 2]}, {'CONV': [256, 3]}, {'CONV': [256, 5]}, {'FLATTEN': None}, {'DENSE': [256, 'relu']}, {'DENSE': [10, 'softmax']}]",UC,MPAR,GA,20,"[0.3734000027179718, 0.5989999771118164, 0.6216999888420105, 0.6862999796867371, 0.7709000110626221, 0.7807000279426575, 0.734499990940094, 0.8026000261306763, 0.7303000092506409, 0.8248000144958496, 0.8025000095367432, 0.8233000040054321, 0.805899977684021, 0.7477999925613403, 0.8342999815940857, 0.8596000075340271, 0.857699990272522, 0.8514000177383423, 0.8693000078201294, 0.8702999949455261]","[2.2183117866516113, 1.1886085271835327, 1.2847905158996582, 0.9030889868736267, 0.6567589044570923, 0.6390302777290344, 0.7728570103645325, 0.5694097876548767, 0.8226932883262634, 0.5285165905952454, 0.5937095284461975, 0.5329692959785461, 0.598480224609375, 0.8332402110099792, 0.5216841101646423, 0.422561377286911, 0.43004730343818665, 0.4750204086303711, 0.39927005767822266, 0.4155348539352417]",0.870299995,,,,,,,,,"[1, 0, 0, 1, 3, 1, 1, 3, 1, 2, -1, 0, 1, 3, 0, 1, 3, 1, 5, 2, 0]",3,1,0,9,12,40,40,0.225,0.3,FALSE,BEST,0,TRUE
YFIXS[M],,4,5,5,TRUE,TRUE,"[1, 0, 0, 1, 3, 1, 1, 2, 1, 2, -1, 0, 1, 3, 1, 1, 3, 1, 5, 3, 0]","[{'INP': 32}, {'CONV': [32, 3]}, {'CONV': [256, 5]}, {'CONV': [128, 5]}, {'POOLMAX': [-1, 2]}, {'CONV': [256, 5]}, {'CONV': [256, 5]}, {'FLATTEN': None}, {'DENSE': [512, 'relu']}, {'DENSE': [10, 'softmax']}]",UC,MPAR,GA,20,"[0.5722000002861023, 0.6129999756813049, 0.7226999998092651, 0.6610000133514404, 0.6776000261306763, 0.6791999936103821, 0.8158000111579895, 0.6851999759674072, 0.7534000277519226, 0.8213000297546387, 0.7519000172615051, 0.8271999955177307, 0.8519999980926514, 0.817300021648407, 0.8342999815940857, 0.843500018119812, 0.8659999966621399, 0.8528000116348267, 0.8572999835014343, 0.8551999926567078]","[1.209951400756836, 1.1368414163589478, 0.792182207107544, 1.046807885169983, 1.1230000257492065, 1.0434463024139404, 0.5347886085510254, 1.0232658386230469, 0.8368477821350098, 0.5150163173675537, 0.8126062154769897, 0.499572217464447, 0.446956604719162, 0.6061899662017822, 0.5054746866226196, 0.5396412014961243, 0.41669800877571106, 0.49435967206954956, 0.48542872071266174, 0.4949096143245697]",0.855199993,,,,,,,,,"[1, 0, 0, 1, 3, 1, 1, 2, 1, 2, -1, 0, 1, 3, 1, 1, 3, 1, 5, 2, 0]",4,2,1,12,15,50,50,0.24,0.3,FALSE,BEST,0,TRUE
MQUTP,,5,1,1,FALSE,FALSE,"[1, 0, 0, 1, 2, 1, 1, 3, 1, 1, 0, 0, 1, 2, 0, 1, 3, 0, 5, 2, 0]","[{'INP': 32}, {'CONV': [32, 3]}, {'CONV': [128, 5]}, {'CONV': [256, 5]}, {'CONV': [32, 3]}, {'CONV': [128, 3]}, {'CONV': [256, 3]}, {'FLATTEN': None}, {'DENSE': [256, 'relu']}, {'DENSE': [10, 'softmax']}]",UC,MPAR,GA,20,"[0.5658000111579895, 0.5756999850273132, 0.5698000192642212, 0.6753000020980835, 0.6320000290870667, 0.6741999983787537, 0.7882999777793884, 0.7580999732017517, 0.765500009059906, 0.7918999791145325, 0.7554000020027161, 0.7318000197410583, 0.8240000009536743, 0.8065999746322632, 0.8212000131607056, 0.8133000135421753, 0.8183000087738037, 0.8116999864578247, 0.8123000264167786, 0.807699978351593]","[1.2414848804473877, 1.2276314496994019, 1.3754825592041016, 0.9439444541931152, 1.0965075492858887, 0.9720141887664795, 0.6314069032669067, 0.7068291306495667, 0.6869624257087708, 0.6209052801132202, 0.7684904932975769, 0.8362568616867065, 0.5368227958679199, 0.5937485694885254, 0.5441413521766663, 0.5660161375999451, 0.5545269250869751, 0.6017138957977295, 0.5975193381309509, 0.6003180146217346]",0.807699978,,,,,,,,,,-1,-1,-1,4,3,10,10,0.4,0.3,FALSE,BEST,0,TRUE
YMSHJ[M],,5,4,4,TRUE,TRUE,"[1, 0, 0, 1, 3, 1, 1, 3, 0, 2, -1, 1, 1, 3, 0, 1, 2, 1, 5, 2, 0]","[{'INP': 32}, {'CONV': [32, 3]}, {'CONV': [256, 5]}, {'CONV': [256, 3]}, {'POOLMAX': [-1, 3]}, {'CONV': [256, 3]}, {'CONV': [128, 5]}, {'FLATTEN': None}, {'DENSE': [256, 'relu']}, {'DENSE': [10, 'softmax']}]",UC,MPAR,GA,20,"[0.45559999346733093, 0.6134999990463257, 0.6912999749183655, 0.746999979019165, 0.7366999983787537, 0.7896000146865845, 0.7613999843597412, 0.785099983215332, 0.8325999975204468, 0.7678999900817871, 0.8180000185966492, 0.8327000141143799, 0.8363000154495239, 0.8352000117301941, 0.8428999781608582, 0.8276000022888184, 0.8267999887466431, 0.8712000250816345, 0.8737999796867371, 0.8237000107765198]","[1.718303918838501, 1.1989035606384277, 0.8924767374992371, 0.7369266748428345, 0.80084627866745, 0.647513210773468, 0.6927788257598877, 0.6540291905403137, 0.48296841979026794, 0.7462736964225769, 0.5533953905105591, 0.5100347399711609, 0.49097687005996704, 0.5092893242835999, 0.48797884583473206, 0.5695512890815735, 0.5787929892539978, 0.3966124653816223, 0.3954172730445862, 0.6125476360321045]",0.823700011,,,,,,,,,"[1, 0, 0, 1, 3, 1, 1, 3, 0, 2, -1, 0, 1, 2, 0, 1, 1, 1, 5, 2, 0]",3,5,3,9,13,40,40,0.225,0.325,FALSE,BEST,0,TRUE
OBRCG,,1,1,1,FALSE,FALSE,"[1, 0, 0, 1, 2, 1, 2, -1, 1, 1, 2, 0, 1, 1, 0, 2, -1, 0, 5, 3, 0]","[{'INP': 32}, {'CONV': [32, 3]}, {'CONV': [128, 5]}, {'POOLMAX': [-1, 3]}, {'CONV': [128, 3]}, {'CONV': [64, 3]}, {'POOLMAX': [-1, 2]}, {'FLATTEN': None}, {'DENSE': [512, 'relu']}, {'DENSE': [10, 'softmax']}]",UC,MPAR,GA,20,"[0.517300009727478, 0.6273999810218811, 0.6628000140190125, 0.6586999893188477, 0.7138000130653381, 0.7343000173568726, 0.715399980545044, 0.8034999966621399, 0.7401999831199646, 0.7833999991416931, 0.7778000235557556, 0.7868000268936157, 0.7620999813079834, 0.819599986076355, 0.8062000274658203, 0.7878999710083008, 0.7894999980926514, 0.7644000053405762, 0.8263000249862671, 0.8069000244140625]","[1.4545222520828247, 1.0840675830841064, 0.9798145294189453, 1.0308305025100708, 0.8494660258293152, 0.7752922177314758, 0.8646724820137024, 0.563533365726471, 0.775658905506134, 0.6166363954544067, 0.659390389919281, 0.6218704581260681, 0.718959629535675, 0.5296525359153748, 0.5699284076690674, 0.640880823135376, 0.634719967842102, 0.725652813911438, 0.4905558228492737, 0.570353627204895]",0.806900024,,,,,,,,,,-1,-1,-1,2,6,10,10,0.2,0.6,FALSE,MEDIAN,0,TRUE
KWPEU,,1,2,1,FALSE,FALSE,"[1, 3, 0, 1, 3, 0, 1, 3, 1, 1, 3, 0, 1, 1, 1, 1, 0, 0, 5, 1, 0]","[{'INP': 32}, {'CONV': [256, 3]}, {'CONV': [256, 3]}, {'CONV': [256, 5]}, {'CONV': [256, 3]}, {'CONV': [64, 5]}, {'CONV': [32, 3]}, {'FLATTEN': None}, {'DENSE': [128, 'relu']}, {'DENSE': [10, 'softmax']}]",UC,MPAR,GA,20,"[0.5232999920845032, 0.4214000105857849, 0.6304000020027161, 0.6230999827384949, 0.715399980545044, 0.6621999740600586, 0.6384000182151794, 0.7871000170707703, 0.7609999775886536, 0.7870000004768372, 0.7799999713897705, 0.7312999963760376, 0.7710000276565552, 0.8104000091552734, 0.7605999708175659, 0.8242999911308289, 0.7556999921798706, 0.7426000237464905, 0.822700023651123, 0.8515999913215637]","[1.3260895013809204, 1.9488328695297241, 1.0536729097366333, 1.1545084714889526, 0.8343124985694885, 1.0293926000595093, 1.2268400192260742, 0.630368709564209, 0.7178232669830322, 0.6126767992973328, 0.7007807493209839, 0.8266109228134155, 0.6631147265434265, 0.5666682124137878, 0.7387421131134033, 0.525655210018158, 0.9024151563644409, 0.8793022632598877, 0.5380820035934448, 0.45226654410362244]",0.851599991,,,,,,,,,,-1,-1,-1,6,11,20,20,0.3,0.55,FALSE,MEDIAN,0,TRUE
BFHNO[M],,1,3,3,TRUE,TRUE,"[1, 2, 0, 1, 1, 0, 1, 3, 1, 1, 2, 1, 2, -1, 0, 1, 1, 1, 5, 2, 0]","[{'INP': 32}, {'CONV': [128, 3]}, {'CONV': [64, 3]}, {'CONV': [256, 5]}, {'CONV': [128, 5]}, {'POOLMAX': [-1, 2]}, {'CONV': [64, 5]}, {'FLATTEN': None}, {'DENSE': [256, 'relu']}, {'DENSE': [10, 'softmax']}]",UC,MPAR,GA,20,"[0.47130000591278076, 0.5608000159263611, 0.6654000282287598, 0.7501999735832214, 0.7014999985694885, 0.7767000198364258, 0.7601000070571899, 0.7802000045776367, 0.7206000089645386, 0.8090999722480774, 0.8184000253677368, 0.7777000069618225, 0.8077999949455261, 0.8188999891281128, 0.8183000087738037, 0.8434000015258789, 0.8264999985694885, 0.8327000141143799, 0.8406000137329102, 0.8234000205993652]","[1.6343437433242798, 1.3801852464675903, 1.0215388536453247, 0.752493143081665, 0.8970831036567688, 0.6722405552864075, 0.7085161209106445, 0.64534991979599, 0.8514407277107239, 0.5536370277404785, 0.5378857851028442, 0.6920362114906311, 0.600100040435791, 0.5481151342391968, 0.5734108686447144, 0.4931274950504303, 0.5445507764816284, 0.5265153646469116, 0.47189125418663025, 0.5937262177467346]",0.823400021,,,,,,,,,"[1, 2, 0, 1, 1, 1, 1, 3, 1, 1, 2, 1, 2, -1, 0, 1, 1, 1, 5, 1, 0]",10,0,2,9,16,30,30,0.3,0.533333333,FALSE,MEDIAN,0,TRUE
LUACF[M],,1,4,4,TRUE,TRUE,"[1, 1, 0, 1, 2, 0, 2, -1, 1, 1, 3, 0, 1, 1, 1, 1, 1, 1, 5, 3, 0]","[{'INP': 32}, {'CONV': [64, 3]}, {'CONV': [128, 3]}, {'POOLMAX': [-1, 3]}, {'CONV': [256, 3]}, {'CONV': [64, 5]}, {'CONV': [64, 5]}, {'FLATTEN': None}, {'DENSE': [512, 'relu']}, {'DENSE': [10, 'softmax']}]",UC,MPAR,GA,20,"[0.5184999704360962, 0.6909999847412109, 0.7282999753952026, 0.7397000193595886, 0.7483000159263611, 0.7523999810218811, 0.8119999766349792, 0.8130999803543091, 0.7835000157356262, 0.8147000074386597, 0.8364999890327454, 0.8274999856948853, 0.8115000128746033, 0.8456000089645386, 0.8496999740600586, 0.8525000214576721, 0.8389999866485596, 0.8206999897956848, 0.8385999798774719, 0.8411999940872192]","[1.4588130712509155, 0.8992980718612671, 0.7861121296882629, 0.8088618516921997, 0.7522401213645935, 0.7523961663246155, 0.560520350933075, 0.555652916431427, 0.6754820346832275, 0.5591422319412231, 0.5003212690353394, 0.5090600848197937, 0.574123740196228, 0.47068119049072266, 0.4487837851047516, 0.4358534812927246, 0.4953642189502716, 0.5743072628974915, 0.4967121481895447, 0.5004059672355652]",0.841199994,,,,,,,,,"[1, 1, 0, 1, 2, 0, 2, -1, 1, 1, 3, 0, 1, 1, 1, 1, 1, 1, 5, 3, 0]",3,7,0,10,20,40,40,0.25,0.5,FALSE,MEDIAN,1,TRUE
JPKHS[M],,1,5,3,FALSE,FALSE,"[1, 3, 0, 1, 3, 0, 2, -1, 0, 1, 3, 0, 1, 1, 1, 1, 1, 0, 5, 1, 0]","[{'INP': 32}, {'CONV': [256, 3]}, {'CONV': [256, 3]}, {'POOLMAX': [-1, 2]}, {'CONV': [256, 3]}, {'CONV': [64, 5]}, {'CONV': [64, 3]}, {'FLATTEN': None}, {'DENSE': [128, 'relu']}, {'DENSE': [10, 'softmax']}]",UC,MPAR,GA,20,"[0.45739999413490295, 0.5997999906539917, 0.6541000008583069, 0.738099992275238, 0.7585999965667725, 0.6991999745368958, 0.7361000180244446, 0.7732999920845032, 0.7853999733924866, 0.7893999814987183, 0.7847999930381775, 0.8069000244140625, 0.8039000034332275, 0.8273000121116638, 0.8046000003814697, 0.8289999961853027, 0.8044000267982483, 0.8616999983787537, 0.849399983882904, 0.8503999710083008]","[1.731881856918335, 1.1557697057724, 1.0152714252471924, 0.7478973865509033, 0.7028408646583557, 0.9643504619598389, 0.7983430624008179, 0.6800018548965454, 0.6216632127761841, 0.6267598271369934, 0.6477028727531433, 0.570892333984375, 0.5849276185035706, 0.5021155476570129, 0.5989600419998169, 0.5294707417488098, 0.6162794828414917, 0.4101153314113617, 0.4620553255081177, 0.44907450675964355]",0.850399971,,,,,,,,,,-1,-1,-1,14,21,50,50,0.28,0.42,FALSE,MEDIAN,1,TRUE
TQYC,,2,1,1,FALSE,FALSE,"[1, 2, 1, 1, 0, 0, 1, 1, 0, 2, -1, 1, 1, 1, 1, 1, 3, 0, 5, 1, 0]","[{'INP': 32}, {'CONV': [128, 5]}, {'CONV': [32, 3]}, {'CONV': [64, 3]}, {'POOLMAX': [-1, 3]}, {'CONV': [64, 5]}, {'CONV': [256, 3]}, {'FLATTEN': None}, {'DENSE': [128, 'relu']}, {'DENSE': [10, 'softmax']}]",UC,MPAR,GA,20,"[0.5117999911308289, 0.5509999990463257, 0.6764000058174133, 0.640500009059906, 0.7114999890327454, 0.7071999907493591, 0.7724000215530396, 0.7493000030517578, 0.7383999824523926, 0.7860999703407288, 0.7688000202178955, 0.7930999994277954, 0.8127999901771545, 0.7937999963760376, 0.8220999836921692, 0.8180999755859375, 0.8246999979019165, 0.8155999779701233, 0.7777000069618225, 0.8379999995231628]","[1.4717605113983154, 1.4056177139282227, 0.9551591873168945, 1.107515573501587, 0.8506699204444885, 0.8298711180686951, 0.6603040099143982, 0.7171659469604492, 0.7646056413650513, 0.6088385581970215, 0.6870248913764954, 0.6045107245445251, 0.5594247579574585, 0.6108754873275757, 0.5196747183799744, 0.5393483638763428, 0.5118661522865295, 0.5610118508338928, 0.7275890111923218, 0.4910384714603424]",0.838,,,,,,,,,,-1,-1,-1,3,7,10,10,0.3,0.7,FALSE,MEDIAN,0,TRUE
FVVJR[M],,2,2,1,FALSE,FALSE,"[1, 0, 0, 1, 1, 0, 1, 2, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 5, 2, 0]","[{'INP': 32}, {'CONV': [32, 3]}, {'CONV': [64, 3]}, {'CONV': [128, 5]}, {'CONV': [64, 5]}, {'CONV': [128, 5]}, {'CONV': [64, 5]}, {'FLATTEN': None}, {'DENSE': [256, 'relu']}, {'DENSE': [10, 'softmax']}]",UC,MPAR,GA,20,"[0.46650001406669617, 0.5748000144958496, 0.7199000120162964, 0.6779999732971191, 0.7566999793052673, 0.7229999899864197, 0.77920001745224, 0.7278000116348267, 0.8014000058174133, 0.809499979019165, 0.8130000233650208, 0.821399986743927, 0.8184000253677368, 0.786300003528595, 0.8133999705314636, 0.822700023651123, 0.8453999757766724, 0.8377000093460083, 0.8374999761581421, 0.8640999794006348]","[1.6418193578720093, 1.308996558189392, 0.7956294417381287, 0.9469462633132935, 0.6943238973617554, 0.8688024282455444, 0.6533082723617554, 0.8087981939315796, 0.5784751772880554, 0.5691065788269043, 0.5606018304824829, 0.5246291756629944, 0.5276699662208557, 0.6404443979263306, 0.5558180212974548, 0.5438147187232971, 0.47335854172706604, 0.4867423474788666, 0.4986969828605652, 0.40609005093574524]",0.864099979,,,,,,,,,,-1,-1,-1,7,10,20,20,0.35,0.5,FALSE,MEDIAN,0,TRUE
ASYRX[M],,2,3,3,TRUE,TRUE,"[1, 3, 0, 1, 2, 0, 1, 2, 0, 1, 2, 1, 2, -1, 0, 1, 3, 0, 5, 3, 0]","[{'INP': 32}, {'CONV': [256, 3]}, {'CONV': [128, 3]}, {'CONV': [128, 3]}, {'CONV': [128, 5]}, {'POOLMAX': [-1, 2]}, {'CONV': [256, 3]}, {'FLATTEN': None}, {'DENSE': [512, 'relu']}, {'DENSE': [10, 'softmax']}]",UC,MPAR,GA,20,"[0.5383999943733215, 0.5827000141143799, 0.6625999808311462, 0.5509999990463257, 0.7444999814033508, 0.7235000133514404, 0.7559000253677368, 0.6628000140190125, 0.7576000094413757, 0.7099999785423279, 0.8044000267982483, 0.8134999871253967, 0.805899977684021, 0.8026000261306763, 0.8302000164985657, 0.832099974155426, 0.8511000275611877, 0.8248000144958496, 0.8061000108718872, 0.866599977016449]","[1.3740227222442627, 1.3365106582641602, 1.0339306592941284, 1.8024966716766357, 0.7442768812179565, 0.8592106699943542, 0.7308518886566162, 1.2836302518844604, 0.6874200105667114, 1.0184285640716553, 0.5914083123207092, 0.5473169684410095, 0.592128574848175, 0.6211211681365967, 0.5061033964157104, 0.5255420804023743, 0.44332218170166016, 0.5253260731697083, 0.6494536995887756, 0.39586085081100464]",0.866599977,,,,,,,,,"[1, 3, 0, 1, 2, 0, 1, 2, 0, 1, 2, 1, 2, -1, 0, 1, 3, 0, 5, 3, 0]",0,9,0,8,12,30,30,0.266666667,0.4,FALSE,MEDIAN,0,TRUE
JGKFK[M],,2,4,2,FALSE,FALSE,"[1, 3, 0, 1, 2, 0, 1, 2, 0, 1, 2, 1, 2, -1, 0, 1, 3, 0, 5, 3, 0]","[{'INP': 32}, {'CONV': [256, 3]}, {'CONV': [128, 3]}, {'CONV': [128, 3]}, {'CONV': [128, 5]}, {'POOLMAX': [-1, 2]}, {'CONV': [256, 3]}, {'FLATTEN': None}, {'DENSE': [512, 'relu']}, {'DENSE': [10, 'softmax']}]",UC,MPAR,GA,20,"[0.5562999844551086, 0.5812000036239624, 0.7210000157356262, 0.7208999991416931, 0.689300000667572, 0.7645999789237976, 0.7213000059127808, 0.6726999878883362, 0.7491999864578247, 0.7609999775886536, 0.7871000170707703, 0.8159000277519226, 0.7684000134468079, 0.8547000288963318, 0.8177000284194946, 0.8166000247001648, 0.8389999866485596, 0.8482000231742859, 0.8555999994277954, 0.8513000011444092]","[1.2989094257354736, 1.2748892307281494, 0.7919026017189026, 0.82455974817276, 0.954490065574646, 0.6999315023422241, 0.8578314185142517, 1.1479159593582153, 0.7896692156791687, 0.7147151231765747, 0.633129358291626, 0.5480207800865173, 0.7482140064239502, 0.4398649334907532, 0.5756708383560181, 0.5981857776641846, 0.5002100467681885, 0.47566431760787964, 0.4280766546726227, 0.44835883378982544]",0.851300001,,,,,,,,,,-1,-1,-1,10,13,40,40,0.25,0.325,FALSE,MEDIAN,1,TRUE
BCLVG[M],,2,5,5,TRUE,TRUE,"[1, 2, 0, 1, 3, 1, 1, 2, 1, 1, 2, 1, 2, -1, 0, 1, 2, 1, 5, 3, 0]","[{'INP': 32}, {'CONV': [128, 3]}, {'CONV': [256, 5]}, {'CONV': [128, 5]}, {'CONV': [128, 5]}, {'POOLMAX': [-1, 2]}, {'CONV': [128, 5]}, {'FLATTEN': None}, {'DENSE': [512, 'relu']}, {'DENSE': [10, 'softmax']}]",UC,MPAR,GA,20,"[0.32510000467300415, 0.4747999906539917, 0.6474000215530396, 0.7437999844551086, 0.6923999786376953, 0.7222999930381775, 0.7687000036239624, 0.7914000153541565, 0.8255000114440918, 0.7789999842643738, 0.7706000208854675, 0.8219000101089478, 0.8414000272750854, 0.8220999836921692, 0.8379999995231628, 0.8312000036239624, 0.8217999935150146, 0.8766999840736389, 0.8741000294685364, 0.866599977016449]","[2.5864667892456055, 2.084549903869629, 1.019648551940918, 0.7318989038467407, 0.9893969893455505, 0.8256751894950867, 0.677871823310852, 0.613662600517273, 0.49845224618911743, 0.6459422707557678, 0.740349292755127, 0.5145184993743896, 0.45752549171447754, 0.5755797624588013, 0.484256774187088, 0.5387380719184875, 0.5864480137825012, 0.3788471817970276, 0.3838425874710083, 0.3966773748397827]",0.866599977,,,,,,,,,"[1, 2, 0, 1, 3, 1, 1, 2, 1, 1, 2, 1, 2, -1, 0, 1, 2, 1, 5, 3, 0]",5,4,0,11,17,50,50,0.22,0.34,FALSE,MEDIAN,1,TRUE
KVVPT,,3,1,1,FALSE,FALSE,"[1, 2, 0, 1, 2, 1, 2, -1, 1, 1, 0, 0, 1, 2, 1, 2, -1, 1, 5, 3, 0]","[{'INP': 32}, {'CONV': [128, 3]}, {'CONV': [128, 5]}, {'POOLMAX': [-1, 3]}, {'CONV': [32, 3]}, {'CONV': [128, 5]}, {'POOLMAX': [-1, 3]}, {'FLATTEN': None}, {'DENSE': [512, 'relu']}, {'DENSE': [10, 'softmax']}]",UC,MPAR,GA,20,"[0.42750000953674316, 0.637499988079071, 0.6621999740600586, 0.7013000249862671, 0.7605999708175659, 0.6834999918937683, 0.7706999778747559, 0.7166000008583069, 0.7666000127792358, 0.6485000252723694, 0.7681000232696533, 0.7491999864578247, 0.7649999856948853, 0.7448999881744385, 0.7914000153541565, 0.7907999753952026, 0.8044999837875366, 0.802299976348877, 0.8051000237464905, 0.8127999901771545]","[1.778137445449829, 1.0379911661148071, 1.0124822854995728, 0.8718843460083008, 0.6893473267555237, 0.9593441486358643, 0.661034345626831, 0.8699301481246948, 0.6812883019447327, 1.1130677461624146, 0.6991494297981262, 0.7856212258338928, 0.6954518556594849, 0.7700658440589905, 0.6115334630012512, 0.6110005974769592, 0.5748342871665955, 0.5871798992156982, 0.5836292505264282, 0.5456582307815552]",0.81279999,,,,,,,,,,-1,-1,-1,1,4,10,10,0.1,0.4,FALSE,MEDIAN,0,TRUE
RTUBK,,3,2,1,FALSE,FALSE,"[1, 2, 1, 1, 0, 0, 2, -1, 0, 1, 2, 1, 1, 2, 1, 1, 3, 0, 5, 1, 0]","[{'INP': 32}, {'CONV': [128, 5]}, {'CONV': [32, 3]}, {'POOLMAX': [-1, 2]}, {'CONV': [128, 5]}, {'CONV': [128, 5]}, {'CONV': [256, 3]}, {'FLATTEN': None}, {'DENSE': [128, 'relu']}, {'DENSE': [10, 'softmax']}]",UC,MPAR,GA,20,"[0.3495999872684479, 0.6521999835968018, 0.7085000276565552, 0.7143999934196472, 0.7294999957084656, 0.7620000243186951, 0.7487000226974487, 0.7840999960899353, 0.7574999928474426, 0.8219000101089478, 0.7949000000953674, 0.8245000243186951, 0.8364999890327454, 0.796999990940094, 0.8314999938011169, 0.8334000110626221, 0.8317000269889832, 0.8306999802589417, 0.8260999917984009, 0.8435999751091003]","[2.2701025009155273, 0.9764693379402161, 0.8398299813270569, 0.8372246026992798, 0.7766929864883423, 0.6938080191612244, 0.7142675518989563, 0.6365472674369812, 0.7438164353370667, 0.5168822407722473, 0.6276274919509888, 0.5169068574905396, 0.48313990235328674, 0.6100406050682068, 0.49596336483955383, 0.5204951763153076, 0.4992378354072571, 0.5171595811843872, 0.5441875457763672, 0.48420289158821106]",0.843599975,,,,,,,,,,-1,-1,-1,4,8,20,20,0.2,0.4,FALSE,MEDIAN,0,TRUE
