ID,Seed,Execution,Generation,GenCreation,isChild,isMutant,Integer_encoding,Genotype,Crossover_type,Mutation_type,Search_strategy,Epochs,Accuracy_history,Loss_history,Accuracy,Loss,FLOPs,CPU_Sec,Num_Params,P1_idx,P2_idx,P1,P2,Before_Mut,HD_P1,HD_P2,HD_BM,Succ_Crossover,Succ_Mutation,Total_Crossovers,Total_Mutations,Succ_Crossover_ratio,Succ_Mutation_ratio,Was_invalid,arch_status,Penalization,Trained_Completely
SDEUB,,3,1,1,FALSE,FALSE,"[1, 0, 0, 1, 1, 0, 1, 3, 1, 2, -1, 1, 1, 2, 1, 1, 2, 1, 5, 3, 0]","[{'INP': 32}, {'CONV': [32, 3]}, {'CONV': [64, 3]}, {'CONV': [256, 5]}, {'POOLMAX': [-1, 3]}, {'CONV': [128, 5]}, {'CONV': [128, 5]}, {'FLATTEN': None}, {'DENSE': [512, 'relu']}, {'DENSE': [10, 'softmax']}]",UC,MPAR,GA,20,"[0.4966000020503998, 0.6705999970436096, 0.6897000074386597, 0.7627999782562256, 0.7167999744415283, 0.6930999755859375, 0.7325999736785889, 0.7170000076293945, 0.7279000282287598, 0.7350999712944031, 0.8252999782562256, 0.8256999850273132, 0.8004999756813049, 0.8120999932289124, 0.8233000040054321, 0.8004000186920166, 0.8533999919891357, 0.8015999794006348, 0.859499990940094, 0.8371000289916992]","[1.6844115257263184, 0.9295533895492554, 0.9095919728279114, 0.6738319396972656, 0.831931471824646, 0.9089676737785339, 0.7743686437606812, 0.957263171672821, 0.8112481236457825, 0.9122681617736816, 0.5111516714096069, 0.5303321480751038, 0.6605865359306335, 0.5918188691139221, 0.5447273850440979, 0.6920428276062012, 0.46151527762413025, 0.6841644048690796, 0.4313758313655853, 0.5420887470245361]",0.837100029,,,,,,,,,,-1,-1,-1,3,7,10,10,0.3,0.7,FALSE,BEST,0,TRUE
RILXK[M],,3,2,2,TRUE,TRUE,"[1, 1, 0, 1, 3, 1, 1, 1, 0, 1, 3, 1, 1, 1, 0, 1, 0, 1, 5, 3, 0]","[{'INP': 32}, {'CONV': [64, 3]}, {'CONV': [256, 5]}, {'CONV': [64, 3]}, {'CONV': [256, 5]}, {'CONV': [64, 3]}, {'CONV': [32, 5]}, {'FLATTEN': None}, {'DENSE': [512, 'relu']}, {'DENSE': [10, 'softmax']}]",UC,MPAR,GA,20,"[0.39079999923706055, 0.5856999754905701, 0.5658000111579895, 0.5648999810218811, 0.5949000120162964, 0.6895999908447266, 0.7437000274658203, 0.6869000196456909, 0.8080000281333923, 0.8080000281333923, 0.6902999877929688, 0.7358999848365784, 0.8284000158309937, 0.765500009059906, 0.7821999788284302, 0.8141999840736389, 0.7383000254631042, 0.7803999781608582, 0.7663999795913696, 0.8411999940872192]","[2.253582239151001, 1.258789300918579, 1.4080318212509155, 1.4066894054412842, 1.427464246749878, 0.9736253619194031, 0.7746481895446777, 1.0171432495117188, 0.5751164555549622, 0.5605983734130859, 1.0203214883804321, 0.8742677569389343, 0.507912814617157, 0.7418996691703796, 0.6844524145126343, 0.5505099892616272, 0.9466713070869446, 0.6988359689712524, 0.8406285047531128, 0.526090145111084]",0.841199994,,,,,,,,,"[1, 1, 0, 1, 3, 1, 1, 1, 0, 1, 3, 1, 1, 0, 0, 1, 0, 1, 5, 3, 0]",7,1,1,6,11,20,20,0.3,0.55,FALSE,BEST,0,TRUE
EOBEG[M],,3,3,3,TRUE,TRUE,"[1, 3, 0, 1, 3, 0, 2, -1, 0, 1, 2, 0, 1, 3, 1, 2, -1, 1, 5, 2, 0]","[{'INP': 32}, {'CONV': [256, 3]}, {'CONV': [256, 3]}, {'POOLMAX': [-1, 2]}, {'CONV': [128, 3]}, {'CONV': [256, 5]}, {'POOLMAX': [-1, 3]}, {'FLATTEN': None}, {'DENSE': [256, 'relu']}, {'DENSE': [10, 'softmax']}]",UC,MPAR,GA,20,"[0.5806999802589417, 0.546999990940094, 0.6643000245094299, 0.6744999885559082, 0.7300000190734863, 0.7875999808311462, 0.7947999835014343, 0.7822999954223633, 0.8108000159263611, 0.8177000284194946, 0.8320000171661377, 0.8281999826431274, 0.8276000022888184, 0.8374000191688538, 0.8385000228881836, 0.8485999703407288, 0.8375999927520752, 0.8395000100135803, 0.8407999873161316, 0.859000027179718]","[1.1850707530975342, 1.4067409038543701, 0.9483779072761536, 1.0118396282196045, 0.7874124050140381, 0.6171338558197021, 0.6039908528327942, 0.626400887966156, 0.5469356179237366, 0.5329193472862244, 0.49032455682754517, 0.4996166527271271, 0.506385862827301, 0.48082301020622253, 0.4927956461906433, 0.4521293342113495, 0.4767020642757416, 0.4908880293369293, 0.49480634927749634, 0.41771185398101807]",0.859000027,,,,,,,,,"[1, 3, 0, 1, 3, 0, 2, -1, 0, 1, 1, 0, 1, 3, 1, 2, -1, 1, 5, 2, 0]",7,3,1,9,14,30,30,0.3,0.466666667,FALSE,BEST,0,TRUE
IIDMV[M],,3,4,4,TRUE,TRUE,"[1, 3, 0, 1, 1, 1, 1, 2, 1, 2, -1, 1, 1, 3, 1, 1, 2, 0, 5, 2, 0]","[{'INP': 32}, {'CONV': [256, 3]}, {'CONV': [64, 5]}, {'CONV': [128, 5]}, {'POOLMAX': [-1, 3]}, {'CONV': [256, 5]}, {'CONV': [128, 3]}, {'FLATTEN': None}, {'DENSE': [256, 'relu']}, {'DENSE': [10, 'softmax']}]",UC,MPAR,GA,20,"[0.6320000290870667, 0.6904000043869019, 0.675599992275238, 0.6351000070571899, 0.661300003528595, 0.6700000166893005, 0.8120999932289124, 0.7411999702453613, 0.7131999731063843, 0.7540000081062317, 0.8242999911308289, 0.8251000046730042, 0.8220999836921692, 0.8389000296592712, 0.8374999761581421, 0.8309000134468079, 0.8478999733924866, 0.7907000184059143, 0.8238000273704529, 0.8385999798774719]","[1.029685616493225, 0.8873212933540344, 0.955328106880188, 1.0466138124465942, 1.0414888858795166, 1.0397671461105347, 0.5575730204582214, 0.7454869747161865, 0.9420389533042908, 0.7474423050880432, 0.5081428289413452, 0.5431399345397949, 0.5318161845207214, 0.4720276892185211, 0.49022215604782104, 0.5120402574539185, 0.4707590341567993, 0.6827074289321899, 0.5765129923820496, 0.5041310787200928]",0.83859998,,,,,,,,,"[1, 3, 0, 1, 1, 1, 1, 1, 1, 2, -1, 1, 1, 3, 1, 1, 2, 0, 5, 2, 0]",3,7,1,14,16,40,40,0.35,0.4,FALSE,BEST,0,TRUE
RNPUB[M],,3,5,5,TRUE,TRUE,"[1, 3, 0, 1, 3, 0, 2, -1, 0, 1, 1, 1, 1, 3, 0, 1, 0, 1, 5, 2, 0]","[{'INP': 32}, {'CONV': [256, 3]}, {'CONV': [256, 3]}, {'POOLMAX': [-1, 2]}, {'CONV': [64, 5]}, {'CONV': [256, 3]}, {'CONV': [32, 5]}, {'FLATTEN': None}, {'DENSE': [256, 'relu']}, {'DENSE': [10, 'softmax']}]",UC,MPAR,GA,20,"[0.5205000042915344, 0.6331999897956848, 0.6952999830245972, 0.7042999863624573, 0.6826000213623047, 0.6732000112533569, 0.7340999841690063, 0.7178999781608582, 0.7818999886512756, 0.8039000034332275, 0.7760000228881836, 0.7847999930381775, 0.8108999729156494, 0.7835000157356262, 0.8019000291824341, 0.7943000197410583, 0.8353999853134155, 0.8495000004768372, 0.8460000157356262, 0.8324999809265137]","[1.3112109899520874, 1.0473251342773438, 0.9218024611473083, 0.8472048044204712, 0.9991777539253235, 1.0318384170532227, 0.7916060090065002, 0.8496789336204529, 0.6321215629577637, 0.5731033682823181, 0.7044816613197327, 0.6782241463661194, 0.561961829662323, 0.7056149244308472, 0.6000639796257019, 0.6438561081886292, 0.5007787346839905, 0.43442440032958984, 0.45746171474456787, 0.5155965089797974]",0.832499981,,,,,,,,,"[1, 3, 0, 1, 3, 0, 2, -1, 0, 1, 1, 1, 1, 3, 1, 1, 0, 1, 5, 2, 0]",2,8,1,19,19,50,50,0.38,0.38,FALSE,BEST,0,TRUE
WYBZE[M],,4,1,1,TRUE,TRUE,"[1, 3, 0, 1, 3, 1, 2, -1, 0, 1, 1, 0, 1, 3, 0, 1, 2, 0, 5, 2, 0]","[{'INP': 32}, {'CONV': [256, 3]}, {'CONV': [256, 5]}, {'POOLMAX': [-1, 2]}, {'CONV': [64, 3]}, {'CONV': [256, 3]}, {'CONV': [128, 3]}, {'FLATTEN': None}, {'DENSE': [256, 'relu']}, {'DENSE': [10, 'softmax']}]",UC,MPAR,GA,20,"[0.4535999894142151, 0.6158000230789185, 0.635200023651123, 0.669700026512146, 0.7300999760627747, 0.7260000109672546, 0.7473000288009644, 0.7700999975204468, 0.7842000126838684, 0.795799970626831, 0.8019999861717224, 0.8271999955177307, 0.7857999801635742, 0.828000009059906, 0.8476999998092651, 0.8130000233650208, 0.8550000190734863, 0.8300999999046326, 0.8284000158309937, 0.8758999705314636]","[1.6654223203659058, 1.1414583921432495, 1.1329638957977295, 0.9947677850723267, 0.7908532023429871, 0.8239720463752747, 0.7598921656608582, 0.6838750839233398, 0.6854893565177917, 0.5794774293899536, 0.604905366897583, 0.5234848260879517, 0.663006603717804, 0.517758846282959, 0.4494372010231018, 0.5648676156997681, 0.43334656953811646, 0.5575878620147705, 0.5403979420661926, 0.3622387945652008]",0.875899971,,,,,,,,,"[1, 3, 0, 1, 3, 1, 2, -1, 0, 1, 1, 0, 1, 3, 0, 1, 2, 0, 5, 2, 0]",4,11,0,3,4,10,10,0.3,0.4,FALSE,BEST,0,TRUE
MIVFH[M],,4,2,1,FALSE,FALSE,"[1, 3, 1, 1, 1, 1, 1, 3, 0, 1, 2, 0, 1, 0, 1, 1, 0, 1, 5, 3, 0]","[{'INP': 32}, {'CONV': [256, 5]}, {'CONV': [64, 5]}, {'CONV': [256, 3]}, {'CONV': [128, 3]}, {'CONV': [32, 5]}, {'CONV': [32, 5]}, {'FLATTEN': None}, {'DENSE': [512, 'relu']}, {'DENSE': [10, 'softmax']}]",UC,MPAR,GA,20,"[0.3707999885082245, 0.49410000443458557, 0.5821999907493591, 0.7077000141143799, 0.6636999845504761, 0.6869000196456909, 0.6071000099182129, 0.7139999866485596, 0.6958000063896179, 0.8029999732971191, 0.7494000196456909, 0.7303000092506409, 0.7315999865531921, 0.8302000164985657, 0.791700005531311, 0.781499981880188, 0.8345999717712402, 0.8384000062942505, 0.7854999899864197, 0.8061000108718872]","[2.027235507965088, 1.5681793689727783, 1.2794885635375977, 0.8559309840202332, 0.9517613053321838, 0.9180814623832703, 1.1033155918121338, 0.8522452116012573, 1.0081866979599, 0.5709913372993469, 0.7622246742248535, 0.8221325278282166, 0.8243513703346252, 0.4979081451892853, 0.6319220662117004, 0.6767808198928833, 0.48350343108177185, 0.4862101972103119, 0.6653673052787781, 0.5990285873413086]",0.806100011,,,,,,,,,,-1,-1,-1,6,7,20,20,0.3,0.35,FALSE,BEST,1,TRUE
DCTQT[M],,4,3,3,TRUE,TRUE,"[1, 0, 1, 1, 1, 0, 2, -1, 1, 1, 2, 0, 1, 3, 0, 2, -1, 1, 5, 3, 0]","[{'INP': 32}, {'CONV': [32, 5]}, {'CONV': [64, 3]}, {'POOLMAX': [-1, 3]}, {'CONV': [128, 3]}, {'CONV': [256, 3]}, {'POOLMAX': [-1, 3]}, {'FLATTEN': None}, {'DENSE': [512, 'relu']}, {'DENSE': [10, 'softmax']}]",UC,MPAR,GA,20,"[0.5769000053405762, 0.5728999972343445, 0.6610000133514404, 0.7384999990463257, 0.7364000082015991, 0.6396999955177307, 0.7321000099182129, 0.7541000247001648, 0.7886999845504761, 0.7419000267982483, 0.7817999720573425, 0.8066999912261963, 0.8073999881744385, 0.8220999836921692, 0.8119000196456909, 0.777899980545044, 0.7860999703407288, 0.8104000091552734, 0.8319000005722046, 0.8464000225067139]","[1.2252254486083984, 1.2429838180541992, 1.0096734762191772, 0.7536484003067017, 0.7662514448165894, 1.052474021911621, 0.7850540280342102, 0.7235261797904968, 0.6244198679924011, 0.7576396465301514, 0.6764822006225586, 0.5665671229362488, 0.5678969025611877, 0.5344211459159851, 0.5485811233520508, 0.6653222441673279, 0.6449475884437561, 0.5765398144721985, 0.50152987241745, 0.4562036097049713]",0.846400023,,,,,,,,,"[1, 0, 1, 1, 1, 0, 2, -1, 1, 1, 2, 0, 1, 3, 0, 2, -1, 1, 5, 2, 0]",6,6,1,10,12,30,30,0.333333333,0.4,FALSE,BEST,0,TRUE
BTKHR[M],,4,4,4,TRUE,TRUE,"[1, 3, 1, 1, 1, 0, 1, 1, 1, 1, 2, 0, 2, -1, 1, 1, 3, 1, 5, 3, 0]","[{'INP': 32}, {'CONV': [256, 5]}, {'CONV': [64, 3]}, {'CONV': [64, 5]}, {'CONV': [128, 3]}, {'POOLMAX': [-1, 3]}, {'CONV': [256, 5]}, {'FLATTEN': None}, {'DENSE': [512, 'relu']}, {'DENSE': [10, 'softmax']}]",UC,MPAR,GA,20,"[0.42739999294281006, 0.6021999716758728, 0.7046999931335449, 0.7064999938011169, 0.6615999937057495, 0.7340999841690063, 0.7260000109672546, 0.7943999767303467, 0.7865999937057495, 0.7753999829292297, 0.7678999900817871, 0.833299994468689, 0.8126000165939331, 0.8104000091552734, 0.8529000282287598, 0.8047000169754028, 0.8547000288963318, 0.8482999801635742, 0.8306999802589417, 0.836899995803833]","[2.1701529026031494, 1.139085292816162, 0.839030385017395, 0.8670058846473694, 1.048269271850586, 0.7745821475982666, 0.7857672572135925, 0.6065990924835205, 0.6230778098106384, 0.6989985108375549, 0.7116396427154541, 0.48977231979370117, 0.5615987181663513, 0.5541858673095703, 0.447788268327713, 0.6132848858833313, 0.4474794566631317, 0.46806851029396057, 0.5260635018348694, 0.4953145980834961]",0.836899996,,,,,,,,,"[1, 3, 1, 1, 1, 0, 1, 1, 1, 1, 2, 0, 2, -1, 1, 1, 3, 1, 5, 3, 0]",5,6,0,15,15,40,40,0.375,0.375,FALSE,BEST,0,TRUE
XRKSP[M],,4,5,5,TRUE,TRUE,"[1, 0, 1, 1, 2, 0, 2, -1, 1, 1, 2, 0, 1, 1, 0, 1, 3, 0, 5, 1, 0]","[{'INP': 32}, {'CONV': [32, 5]}, {'CONV': [128, 3]}, {'POOLMAX': [-1, 3]}, {'CONV': [128, 3]}, {'CONV': [64, 3]}, {'CONV': [256, 3]}, {'FLATTEN': None}, {'DENSE': [128, 'relu']}, {'DENSE': [10, 'softmax']}]",UC,MPAR,GA,20,"[0.5149999856948853, 0.5449000000953674, 0.6567000150680542, 0.5649999976158142, 0.715499997138977, 0.6769999861717224, 0.7412999868392944, 0.7717999815940857, 0.7825999855995178, 0.7868000268936157, 0.7835000157356262, 0.8173999786376953, 0.8043000102043152, 0.8158000111579895, 0.8373000025749207, 0.8349999785423279, 0.8202000260353088, 0.8255000114440918, 0.8320000171661377, 0.7885000109672546]","[1.3676308393478394, 1.3599733114242554, 1.0549054145812988, 1.4285871982574463, 0.8353386521339417, 0.988538384437561, 0.75211501121521, 0.6569220423698425, 0.6387988328933716, 0.6231659054756165, 0.6461676955223083, 0.5337188839912415, 0.57820725440979, 0.5562331080436707, 0.4922955632209778, 0.5067521333694458, 0.5251021981239319, 0.5166497230529785, 0.5034221410751343, 0.7118992209434509]",0.788500011,,,,,,,,,"[1, 3, 1, 1, 2, 0, 2, -1, 0, 1, 2, 0, 1, 1, 0, 1, 3, 0, 5, 3, 0]",6,5,3,20,20,50,50,0.4,0.4,FALSE,BEST,0,TRUE
SLNMQ,,5,1,1,FALSE,FALSE,"[1, 3, 0, 1, 3, 1, 1, 2, 1, 2, -1, 1, 1, 1, 0, 1, 3, 1, 5, 3, 0]","[{'INP': 32}, {'CONV': [256, 3]}, {'CONV': [256, 5]}, {'CONV': [128, 5]}, {'POOLMAX': [-1, 3]}, {'CONV': [64, 3]}, {'CONV': [256, 5]}, {'FLATTEN': None}, {'DENSE': [512, 'relu']}, {'DENSE': [10, 'softmax']}]",UC,MPAR,GA,20,"[0.567300021648407, 0.5953999757766724, 0.6528000235557556, 0.7524999976158142, 0.7092000246047974, 0.7063999772071838, 0.7486000061035156, 0.7724999785423279, 0.7601000070571899, 0.8100000023841858, 0.8127999901771545, 0.7817000150680542, 0.8454999923706055, 0.8453999757766724, 0.8478999733924866, 0.8242999911308289, 0.848800003528595, 0.8593000173568726, 0.8392000198364258, 0.8561000227928162]","[1.297792911529541, 1.179846167564392, 1.0673859119415283, 0.7255183458328247, 0.8743056654930115, 1.0432745218276978, 0.7686170339584351, 0.7026626467704773, 0.763346791267395, 0.5604363083839417, 0.5567047595977783, 0.6853058338165283, 0.45824095606803894, 0.47854921221733093, 0.4526329040527344, 0.5385432243347168, 0.46474823355674744, 0.4254922866821289, 0.49393922090530396, 0.47271928191185]",0.856100023,,,,,,,,,,-1,-1,-1,2,2,10,10,0.2,0.2,FALSE,BEST,0,TRUE
TGUJW[M],,5,2,2,TRUE,TRUE,"[1, 0, 0, 1, 1, 1, 1, 3, 0, 2, -1, 1, 1, 1, 0, 1, 3, 1, 5, 3, 0]","[{'INP': 32}, {'CONV': [32, 3]}, {'CONV': [64, 5]}, {'CONV': [256, 3]}, {'POOLMAX': [-1, 3]}, {'CONV': [64, 3]}, {'CONV': [256, 5]}, {'FLATTEN': None}, {'DENSE': [512, 'relu']}, {'DENSE': [10, 'softmax']}]",UC,MPAR,GA,20,"[0.6434999704360962, 0.566100001335144, 0.7196999788284302, 0.6851999759674072, 0.761900007724762, 0.7924000024795532, 0.7454000115394592, 0.7616000175476074, 0.7813000082969666, 0.7573999762535095, 0.8306000232696533, 0.7967000007629395, 0.7768999934196472, 0.8154000043869019, 0.8522999882698059, 0.8112000226974487, 0.8224999904632568, 0.8277999758720398, 0.8246999979019165, 0.8637999892234802]","[1.0031328201293945, 1.5365387201309204, 0.8626032471656799, 0.9859849810600281, 0.7021331191062927, 0.6217845678329468, 0.7930890917778015, 0.7674776315689087, 0.7205896973609924, 0.7646859288215637, 0.5132328867912292, 0.6544241905212402, 0.7054789662361145, 0.5980363488197327, 0.4541572630405426, 0.647254228591919, 0.5747341513633728, 0.5698022842407227, 0.5685524344444275, 0.42203617095947266]",0.863799989,,,,,,,,,"[1, 0, 0, 1, 1, 1, 1, 3, 0, 2, -1, 1, 1, 1, 0, 1, 3, 0, 5, 3, 0]",5,7,1,5,6,20,20,0.25,0.3,FALSE,BEST,0,TRUE
TSBIU[M],,5,3,3,TRUE,TRUE,"[1, 0, 0, 1, 3, 0, 1, 3, 1, 1, 2, 1, 1, 3, 1, 2, -1, 1, 5, 3, 0]","[{'INP': 32}, {'CONV': [32, 3]}, {'CONV': [256, 3]}, {'CONV': [256, 5]}, {'CONV': [128, 5]}, {'CONV': [256, 5]}, {'POOLMAX': [-1, 3]}, {'FLATTEN': None}, {'DENSE': [512, 'relu']}, {'DENSE': [10, 'softmax']}]",UC,MPAR,GA,20,"[0.3946000039577484, 0.6887999773025513, 0.7152000069618225, 0.78329998254776, 0.6992999911308289, 0.774399995803833, 0.7184000015258789, 0.7414000034332275, 0.7304999828338623, 0.8194000124931335, 0.8151000142097473, 0.8260999917984009, 0.7864000201225281, 0.8285999894142151, 0.8201000094413757, 0.8604000210762024, 0.8666999936103821, 0.8765000104904175, 0.8342000246047974, 0.8641999959945679]","[2.047848701477051, 0.8917171955108643, 0.8393358588218689, 0.6362696886062622, 0.8897191286087036, 0.6705971956253052, 0.8249227404594421, 0.799630343914032, 0.8308460712432861, 0.5230475664138794, 0.5410274267196655, 0.53306645154953, 0.7271524667739868, 0.5068145394325256, 0.5562916398048401, 0.4153115153312683, 0.40976083278656006, 0.3741821050643921, 0.5214402079582214, 0.4202175438404083]",0.864199996,,,,,,,,,"[1, 0, 0, 1, 3, 0, 1, 3, 0, 1, 2, 1, 1, 3, 0, 2, -1, 1, 5, 3, 0]",2,3,2,8,10,30,30,0.266666667,0.333333333,FALSE,BEST,0,TRUE
MTZDS[M],,5,4,4,TRUE,TRUE,"[1, 3, 1, 1, 1, 0, 1, 3, 0, 2, -1, 0, 1, 1, 1, 1, 3, 0, 5, 2, 0]","[{'INP': 32}, {'CONV': [256, 5]}, {'CONV': [64, 3]}, {'CONV': [256, 3]}, {'POOLMAX': [-1, 2]}, {'CONV': [64, 5]}, {'CONV': [256, 3]}, {'FLATTEN': None}, {'DENSE': [256, 'relu']}, {'DENSE': [10, 'softmax']}]",UC,MPAR,GA,20,"[0.43849998712539673, 0.564300000667572, 0.6912000179290771, 0.757099986076355, 0.7282999753952026, 0.7565000057220459, 0.7329000234603882, 0.7703999876976013, 0.7663000226020813, 0.7300999760627747, 0.815500020980835, 0.8428999781608582, 0.8212000131607056, 0.8202999830245972, 0.8331000208854675, 0.7944999933242798, 0.8245999813079834, 0.8349999785423279, 0.7971000075340271, 0.8432000279426575]","[1.916732668876648, 1.3100929260253906, 0.8764448165893555, 0.6922325491905212, 0.7820294499397278, 0.7317355871200562, 0.7907881140708923, 0.7232929468154907, 0.7146218419075012, 0.8716166019439697, 0.5468019247055054, 0.46101561188697815, 0.5214204788208008, 0.5299533009529114, 0.5045633316040039, 0.609356701374054, 0.5718117356300354, 0.5100155472755432, 0.6279622316360474, 0.4695378839969635]",0.843200028,,,,,,,,,"[1, 3, 1, 1, 1, 0, 1, 3, 0, 2, -1, 1, 1, 1, 1, 1, 3, 0, 5, 1, 0]",15,0,2,11,16,40,40,0.275,0.4,FALSE,BEST,0,TRUE
ROAEB[M],,5,5,5,TRUE,TRUE,"[1, 3, 0, 1, 1, 0, 1, 1, 0, 2, -1, 1, 1, 1, 1, 1, 3, 0, 5, 2, 0]","[{'INP': 32}, {'CONV': [256, 3]}, {'CONV': [64, 3]}, {'CONV': [64, 3]}, {'POOLMAX': [-1, 3]}, {'CONV': [64, 5]}, {'CONV': [256, 3]}, {'FLATTEN': None}, {'DENSE': [256, 'relu']}, {'DENSE': [10, 'softmax']}]",UC,MPAR,GA,20,"[0.6327999830245972, 0.67330002784729, 0.7132999897003174, 0.5544999837875366, 0.717199981212616, 0.7346000075340271, 0.7488999962806702, 0.7487999796867371, 0.7634000182151794, 0.7192999720573425, 0.7669000029563904, 0.7720999717712402, 0.7871000170707703, 0.8101999759674072, 0.7527999877929688, 0.824999988079071, 0.8295999765396118, 0.8166000247001648, 0.8155999779701233, 0.8194000124931335]","[1.0374853610992432, 0.9273545742034912, 0.8151742219924927, 1.393036961555481, 0.8179882764816284, 0.7806326746940613, 0.7321867942810059, 0.7515794634819031, 0.6864222288131714, 0.8810147643089294, 0.7227408289909363, 0.6977388262748718, 0.6433365345001221, 0.5828633904457092, 0.8290913105010986, 0.5309797525405884, 0.49946507811546326, 0.5721790194511414, 0.5462145805358887, 0.5334463119506836]",0.819400012,,,,,,,,,"[1, 3, 1, 1, 1, 0, 1, 1, 0, 2, -1, 1, 1, 1, 1, 1, 3, 0, 5, 1, 0]",1,2,2,13,19,50,50,0.26,0.38,FALSE,BEST,0,TRUE
YWNDC,,1,1,1,FALSE,FALSE,"[1, 3, 0, 1, 2, 0, 2, -1, 0, 1, 1, 1, 1, 0, 1, 2, -1, 1, 5, 1, 0]","[{'INP': 32}, {'CONV': [256, 3]}, {'CONV': [128, 3]}, {'POOLMAX': [-1, 2]}, {'CONV': [64, 5]}, {'CONV': [32, 5]}, {'POOLMAX': [-1, 3]}, {'FLATTEN': None}, {'DENSE': [128, 'relu']}, {'DENSE': [10, 'softmax']}]",UC,MPAR,GA,20,"[0.44110000133514404, 0.6168000102043152, 0.593500018119812, 0.5902000069618225, 0.6171000003814697, 0.6589000225067139, 0.7024999856948853, 0.6190999746322632, 0.7623999714851379, 0.7218999862670898, 0.7009000182151794, 0.7595000267028809, 0.7688000202178955, 0.6836000084877014, 0.7626000046730042, 0.7681999802589417, 0.7559000253677368, 0.798799991607666, 0.7592999935150146, 0.7997999787330627]","[1.6477144956588745, 1.0631333589553833, 1.2304376363754272, 1.2863003015518188, 1.1459904909133911, 1.0030080080032349, 0.8796406388282776, 1.2224128246307373, 0.6779449582099915, 0.8440628051757812, 0.8780243992805481, 0.698685884475708, 0.6842030882835388, 0.9869127869606018, 0.6934681534767151, 0.6812434792518616, 0.7042089104652405, 0.5869734883308411, 0.715112566947937, 0.5865144729614258]",0.799799979,,,,,,,,,,-1,-1,-1,2,4,10,10,0.2,0.4,FALSE,MEDIAN,0,TRUE
VKFWN[M],,1,3,3,TRUE,TRUE,"[1, 3, 0, 1, 2, 1, 1, 0, 0, 1, 0, 1, 1, 2, 1, 2, -1, 1, 5, 1, 0]","[{'INP': 32}, {'CONV': [256, 3]}, {'CONV': [128, 5]}, {'CONV': [32, 3]}, {'CONV': [32, 5]}, {'CONV': [128, 5]}, {'POOLMAX': [-1, 3]}, {'FLATTEN': None}, {'DENSE': [128, 'relu']}, {'DENSE': [10, 'softmax']}]",UC,MPAR,GA,20,"[0.46630001068115234, 0.644599974155426, 0.6751000285148621, 0.6769000291824341, 0.6549999713897705, 0.6966999769210815, 0.7314000129699707, 0.6783999800682068, 0.6625999808311462, 0.745199978351593, 0.7430999875068665, 0.7803999781608582, 0.7494000196456909, 0.794700026512146, 0.7436000108718872, 0.7497000098228455, 0.822700023651123, 0.7293000221252441, 0.7766000032424927, 0.8119000196456909]","[1.456815481185913, 1.0000410079956055, 0.9282647371292114, 0.8967844843864441, 0.9512119889259338, 0.8618339896202087, 0.76873379945755, 0.9617248773574829, 1.076195478439331, 0.7358871698379517, 0.7612845301628113, 0.6444565653800964, 0.7268801927566528, 0.603641152381897, 0.7634211182594299, 0.7487145066261292, 0.5087295174598694, 0.8614319562911987, 0.6854308843612671, 0.5497154593467712]",0.81190002,,,,,,,,,"[1, 3, 0, 1, 2, 1, 1, 0, 0, 1, 0, 1, 1, 2, 1, 2, -1, 0, 5, 1, 0]",5,2,1,11,8,30,30,0.366666667,0.266666667,FALSE,MEDIAN,0,TRUE
CUZSQ[M],,1,4,1,FALSE,FALSE,"[1, 1, 1, 1, 3, 0, 1, 0, 0, 1, 0, 0, 1, 2, 1, 2, -1, 0, 5, 1, 0]","[{'INP': 32}, {'CONV': [64, 5]}, {'CONV': [256, 3]}, {'CONV': [32, 3]}, {'CONV': [32, 3]}, {'CONV': [128, 5]}, {'POOLMAX': [-1, 2]}, {'FLATTEN': None}, {'DENSE': [128, 'relu']}, {'DENSE': [10, 'softmax']}]",UC,MPAR,GA,20,"[0.42989999055862427, 0.609000027179718, 0.5726000070571899, 0.6538000106811523, 0.6328999996185303, 0.7287999987602234, 0.6546000242233276, 0.7074000239372253, 0.7401000261306763, 0.7396000027656555, 0.7580000162124634, 0.7315000295639038, 0.7885000109672546, 0.6877999901771545, 0.7728000283241272, 0.7915999889373779, 0.7784000039100647, 0.7706000208854675, 0.7944999933242798, 0.8094000220298767]","[1.932355523109436, 1.099672794342041, 1.2588939666748047, 0.9776949286460876, 1.0555707216262817, 0.7666202783584595, 1.096051812171936, 0.8948711156845093, 0.7614535093307495, 0.7810186147689819, 0.7064757347106934, 0.7810074687004089, 0.621595025062561, 1.0828053951263428, 0.6723771095275879, 0.6220548152923584, 0.6451695561408997, 0.6863901615142822, 0.6127353310585022, 0.5504471659660339]",0.809400022,,,,,,,,,,-1,-1,-1,15,14,40,40,0.375,0.35,FALSE,MEDIAN,0,TRUE
