ID,Seed,Execution,Generation,GenCreation,isChild,isMutant,Integer_encoding,Genotype,Crossover_type,Mutation_type,Search_strategy,Epochs,Accuracy_history,Loss_history,Accuracy,Loss,FLOPs,CPU_Sec,Num_Params,P1_idx,P2_idx,P1,P2,Before_Mut,HD_P1,HD_P2,HD_BM,Succ_Crossover,Succ_Mutation,Total_Crossovers,Total_Mutations,Succ_Crossover_ratio,Succ_Mutation_ratio,Was_invalid,arch_status,Penalization,Trained_Completely
AACO,16955,1,12,12,FALSE,FALSE,"[1, 2, 1, 1, 2, 1, 1, 0, 1, 2, -1, 1, 1, 3, 0, 1, 2, 0, 5, 2, 0]","[{'INP': 32}, {'CONV': [128, 5]}, {'CONV': [128, 5]}, {'CONV': [32, 5]}, {'POOLMAX': [-1, 3]}, {'CONV': [256, 3]}, {'CONV': [128, 3]}, {'FLATTEN': None}, {'DENSE': [256, 'relu']}, {'DENSE': [10, 'softmax']}]",NONE,NONE,RANDOM,20,"[0.572700023651123, 0.6337000131607056, 0.6128000020980835, 0.6470999717712402, 0.6883000135421753, 0.6600000262260437, 0.7483000159263611, 0.7684999704360962, 0.7516000270843506, 0.7867000102996826, 0.8066999912261963, 0.79339998960495, 0.8158000111579895, 0.7545999884605408, 0.7789999842643738, 0.8356999754905701, 0.8195000290870667, 0.84170001745224, 0.8080999851226807, 0.8165000081062317]","[1.185792326927185, 1.0105576515197754, 1.14482581615448, 1.068238615989685, 0.9336541295051575, 1.1465530395507812, 0.7354655265808105, 0.6836282014846802, 0.7638385891914368, 0.6417587399482727, 0.5812392830848694, 0.6149463653564453, 0.5436326861381531, 0.7706450819969177, 0.6841819882392883, 0.48864954710006714, 0.5633508563041687, 0.47747817635536194, 0.6070157885551453, 0.6034523844718933]",0.816500008,,,,,,,,,,-1,-1,-1,0,0,0,0,,,FALSE,,1,TRUE
XJLQ,16955,1,12,12,FALSE,FALSE,"[1, 0, 1, 1, 3, 1, 1, 1, 1, 1, 1, 1, 2, -1, 0, 1, 2, 0, 5, 2, 0]","[{'INP': 32}, {'CONV': [32, 5]}, {'CONV': [256, 5]}, {'CONV': [64, 5]}, {'CONV': [64, 5]}, {'POOLMAX': [-1, 2]}, {'CONV': [128, 3]}, {'FLATTEN': None}, {'DENSE': [256, 'relu']}, {'DENSE': [10, 'softmax']}]",NONE,NONE,RANDOM,20,"[0.5450000166893005, 0.5371999740600586, 0.44830000400543213, 0.6205000281333923, 0.7024999856948853, 0.6614000201225281, 0.7440000176429749, 0.7541000247001648, 0.7587000131607056, 0.7876999974250793, 0.7645000219345093, 0.7736999988555908, 0.7967000007629395, 0.8075000047683716, 0.7922999858856201, 0.8057000041007996, 0.8119000196456909, 0.785099983215332, 0.8086000084877014, 0.8180000185966492]","[1.268497109413147, 1.4417030811309814, 1.959132432937622, 1.1999508142471313, 0.8634928464889526, 1.0454894304275513, 0.7561962008476257, 0.6964428424835205, 0.7092127799987793, 0.6278684139251709, 0.7160856127738953, 0.6650050282478333, 0.6100141406059265, 0.5750325918197632, 0.6205110549926758, 0.5758494734764099, 0.5695852041244507, 0.6804546117782593, 0.5790976285934448, 0.5516604781150818]",0.818000019,,,,,,,,,,-1,-1,-1,0,0,0,0,,,FALSE,,1,TRUE
KIRJ,16955,1,13,13,FALSE,FALSE,"[1, 2, 0, 1, 3, 0, 1, 2, 0, 1, 3, 0, 1, 3, 0, 2, -1, 1, 5, 1, 0]","[{'INP': 32}, {'CONV': [128, 3]}, {'CONV': [256, 3]}, {'CONV': [128, 3]}, {'CONV': [256, 3]}, {'CONV': [256, 3]}, {'POOLMAX': [-1, 3]}, {'FLATTEN': None}, {'DENSE': [128, 'relu']}, {'DENSE': [10, 'softmax']}]",NONE,NONE,RANDOM,20,"[0.5357999801635742, 0.5877000093460083, 0.5533999800682068, 0.7081999778747559, 0.6762999892234802, 0.7570000290870667, 0.7455000281333923, 0.7538999915122986, 0.7591999769210815, 0.7559000253677368, 0.748199999332428, 0.7791000008583069, 0.817300021648407, 0.8040000200271606, 0.795799970626831, 0.7748000025749207, 0.8112000226974487, 0.7925000190734863, 0.7914999723434448, 0.7986999750137329]","[1.3774055242538452, 1.2302249670028687, 1.3971973657608032, 0.8308404088020325, 1.0006657838821411, 0.6999620199203491, 0.7366406321525574, 0.7006144523620605, 0.7051889896392822, 0.7156415581703186, 0.7350968718528748, 0.6620358824729919, 0.5275852680206299, 0.5915712118148804, 0.6174010634422302, 0.7147976756095886, 0.5398712158203125, 0.6349585652351379, 0.6230002045631409, 0.6289973855018616]",0.798699975,,,,,,,,,,-1,-1,-1,0,0,0,0,,,FALSE,,1,TRUE
MBYD,16955,1,13,13,FALSE,FALSE,"[1, 0, 0, 1, 0, 0, 1, 1, 1, 2, -1, 1, 1, 2, 1, 2, -1, 1, 5, 2, 0]","[{'INP': 32}, {'CONV': [32, 3]}, {'CONV': [32, 3]}, {'CONV': [64, 5]}, {'POOLMAX': [-1, 3]}, {'CONV': [128, 5]}, {'POOLMAX': [-1, 3]}, {'FLATTEN': None}, {'DENSE': [256, 'relu']}, {'DENSE': [10, 'softmax']}]",NONE,NONE,RANDOM,20,"[0.43880000710487366, 0.5978000164031982, 0.6370999813079834, 0.6798999905586243, 0.6976000070571899, 0.7188000082969666, 0.7502999901771545, 0.7044000029563904, 0.7809000015258789, 0.7412999868392944, 0.7336000204086304, 0.7728999853134155, 0.7896000146865845, 0.7796000242233276, 0.760200023651123, 0.7473999857902527, 0.7983999848365784, 0.7890999913215637, 0.7684999704360962, 0.7922999858856201]","[1.568591833114624, 1.0899564027786255, 1.034568190574646, 0.9131056666374207, 0.877940833568573, 0.7854584455490112, 0.7024672627449036, 0.842728316783905, 0.6371448636054993, 0.7596969604492188, 0.806553065776825, 0.6531227827072144, 0.6071656942367554, 0.6311423182487488, 0.7146362662315369, 0.7534112930297852, 0.57771235704422, 0.6158429384231567, 0.6740075945854187, 0.602135419845581]",0.792299986,,,,,,,,,,-1,-1,-1,0,0,0,0,,,FALSE,,1,TRUE
HXLJ,16955,1,13,13,FALSE,FALSE,"[1, 2, 1, 1, 3, 1, 1, 1, 0, 1, 3, 0, 1, 1, 0, 1, 1, 0, 5, 3, 0]","[{'INP': 32}, {'CONV': [128, 5]}, {'CONV': [256, 5]}, {'CONV': [64, 3]}, {'CONV': [256, 3]}, {'CONV': [64, 3]}, {'CONV': [64, 3]}, {'FLATTEN': None}, {'DENSE': [512, 'relu']}, {'DENSE': [10, 'softmax']}]",NONE,NONE,RANDOM,20,"[0.4609000086784363, 0.6144999861717224, 0.6565999984741211, 0.6765999794006348, 0.6477000117301941, 0.6690000295639038, 0.7044000029563904, 0.7810999751091003, 0.8041999936103821, 0.8032000064849854, 0.7821999788284302, 0.7498000264167786, 0.8188999891281128, 0.7847999930381775, 0.824999988079071, 0.8184000253677368, 0.7720999717712402, 0.7791000008583069, 0.798799991607666, 0.7918000221252441]","[1.4997118711471558, 1.1032301187515259, 0.9837899208068848, 0.9274790287017822, 1.0564794540405273, 0.9778276085853577, 0.8683857321739197, 0.639769971370697, 0.5765057802200317, 0.5766271352767944, 0.6485148668289185, 0.7803999781608582, 0.5266307592391968, 0.6472873091697693, 0.5106744170188904, 0.5651766657829285, 0.7033249139785767, 0.7148482203483582, 0.6596707105636597, 0.6314103007316589]",0.791800022,,,,,,,,,,-1,-1,-1,0,0,0,0,,,FALSE,,1,TRUE
QECV,16955,1,13,13,FALSE,FALSE,"[1, 0, 0, 1, 0, 1, 2, -1, 1, 1, 1, 1, 1, 2, 1, 2, -1, 1, 5, 2, 0]","[{'INP': 32}, {'CONV': [32, 3]}, {'CONV': [32, 5]}, {'POOLMAX': [-1, 3]}, {'CONV': [64, 5]}, {'CONV': [128, 5]}, {'POOLMAX': [-1, 3]}, {'FLATTEN': None}, {'DENSE': [256, 'relu']}, {'DENSE': [10, 'softmax']}]",NONE,NONE,RANDOM,20,"[0.5619999766349792, 0.6406000256538391, 0.6970000267028809, 0.6729999780654907, 0.6865000128746033, 0.703000009059906, 0.7537999749183655, 0.7419999837875366, 0.7653999924659729, 0.7494000196456909, 0.7239999771118164, 0.7630000114440918, 0.7867000102996826, 0.781000018119812, 0.7777000069618225, 0.8003000020980835, 0.7915999889373779, 0.8069000244140625, 0.8102999925613403, 0.8116000294685364]","[1.210340142250061, 0.9968810677528381, 0.8558654189109802, 0.9722622036933899, 0.9071751832962036, 0.8942402601242065, 0.7083277106285095, 0.7378350496292114, 0.7005728483200073, 0.73018878698349, 0.8232112526893616, 0.6907520294189453, 0.6291539669036865, 0.632435142993927, 0.6452549695968628, 0.5813707113265991, 0.5917932391166687, 0.5655293464660645, 0.5449824929237366, 0.5516831278800964]",0.811600029,,,,,,,,,,-1,-1,-1,0,0,0,0,,,FALSE,,1,TRUE
EUVI,16955,1,13,13,FALSE,FALSE,"[1, 0, 0, 1, 2, 1, 2, -1, 0, 1, 2, 0, 1, 2, 0, 2, -1, 0, 5, 1, 0]","[{'INP': 32}, {'CONV': [32, 3]}, {'CONV': [128, 5]}, {'POOLMAX': [-1, 2]}, {'CONV': [128, 3]}, {'CONV': [128, 3]}, {'POOLMAX': [-1, 2]}, {'FLATTEN': None}, {'DENSE': [128, 'relu']}, {'DENSE': [10, 'softmax']}]",NONE,NONE,RANDOM,20,"[0.5845000147819519, 0.6628000140190125, 0.5533000230789185, 0.6234999895095825, 0.7573999762535095, 0.6937999725341797, 0.739300012588501, 0.7461000084877014, 0.7688999772071838, 0.7935000061988831, 0.7164999842643738, 0.7700999975204468, 0.6732000112533569, 0.7979999780654907, 0.8001000285148621, 0.7976999878883362, 0.7814000248908997, 0.7843999862670898, 0.8223000168800354, 0.8324999809265137]","[1.1723592281341553, 0.9838841557502747, 1.4316611289978027, 1.0945838689804077, 0.7004958987236023, 0.9358394742012024, 0.732649028301239, 0.7333552837371826, 0.6720825433731079, 0.6056454181671143, 0.8907681703567505, 0.6608680486679077, 1.0110821723937988, 0.5677427649497986, 0.6011241674423218, 0.5901409983634949, 0.6358800530433655, 0.6552667617797852, 0.5194722414016724, 0.4868902862071991]",0.832499981,,,,,,,,,,-1,-1,-1,0,0,0,0,,,FALSE,,1,TRUE
LRJG,16955,1,13,13,FALSE,FALSE,"[1, 1, 0, 2, -1, 0, 1, 0, 1, 2, -1, 0, 1, 2, 0, 1, 3, 0, 5, 3, 0]","[{'INP': 32}, {'CONV': [64, 3]}, {'POOLMAX': [-1, 2]}, {'CONV': [32, 5]}, {'POOLMAX': [-1, 2]}, {'CONV': [128, 3]}, {'CONV': [256, 3]}, {'FLATTEN': None}, {'DENSE': [512, 'relu']}, {'DENSE': [10, 'softmax']}]",NONE,NONE,RANDOM,20,"[0.5379999876022339, 0.6111999750137329, 0.6132000088691711, 0.6826000213623047, 0.7350999712944031, 0.6481999754905701, 0.6646999716758728, 0.7301999926567078, 0.7416999936103821, 0.7052000164985657, 0.7422000169754028, 0.7585999965667725, 0.7678999900817871, 0.7599999904632568, 0.8019000291824341, 0.7806000113487244, 0.8015999794006348, 0.796500027179718, 0.7479000091552734, 0.7595999836921692]","[1.2869867086410522, 1.1148347854614258, 1.079432725906372, 0.9314907193183899, 0.7679080367088318, 1.1020666360855103, 1.0101245641708374, 0.7943428158760071, 0.7618104815483093, 0.8916395306587219, 0.7677054405212402, 0.7277583479881287, 0.7091531753540039, 0.7451791167259216, 0.6004205346107483, 0.6609528660774231, 0.6033930778503418, 0.623100221157074, 0.828467071056366, 0.7878040671348572]",0.759599984,,,,,,,,,,-1,-1,-1,0,0,0,0,,,FALSE,,1,TRUE
VZZW,16955,1,13,13,FALSE,FALSE,"[1, 3, 1, 2, -1, 1, 1, 2, 0, 1, 0, 0, 1, 0, 0, 1, 0, 0, 5, 2, 0]","[{'INP': 32}, {'CONV': [256, 5]}, {'POOLMAX': [-1, 3]}, {'CONV': [128, 3]}, {'CONV': [32, 3]}, {'CONV': [32, 3]}, {'CONV': [32, 3]}, {'FLATTEN': None}, {'DENSE': [256, 'relu']}, {'DENSE': [10, 'softmax']}]",NONE,NONE,RANDOM,20,"[0.37229999899864197, 0.5006999969482422, 0.5135999917984009, 0.6432999968528748, 0.6927000284194946, 0.6786999702453613, 0.6486999988555908, 0.6642000079154968, 0.6909999847412109, 0.7366999983787537, 0.6388999819755554, 0.7682999968528748, 0.6607000231742859, 0.715399980545044, 0.6366999745368958, 0.7081999778747559, 0.7519000172615051, 0.743399977684021, 0.6904000043869019, 0.7524999976158142]","[1.6762957572937012, 1.4931509494781494, 1.6117721796035767, 1.053202748298645, 0.9169982671737671, 0.9475547075271606, 0.9958699345588684, 1.033449649810791, 0.9125656485557556, 0.7486423850059509, 1.1872183084487915, 0.6782048344612122, 1.0159574747085571, 0.8915442228317261, 1.2737362384796143, 0.9290844798088074, 0.7623293995857239, 0.7939438819885254, 1.0332022905349731, 0.7564325928688049]",0.752499998,,,,,,,,,,-1,-1,-1,0,0,0,0,,,FALSE,,1,TRUE
MZVQ,16955,1,13,13,FALSE,FALSE,"[1, 3, 1, 1, 0, 0, 2, -1, 0, 1, 2, 1, 1, 0, 0, 1, 0, 1, 5, 3, 0]","[{'INP': 32}, {'CONV': [256, 5]}, {'CONV': [32, 3]}, {'POOLMAX': [-1, 2]}, {'CONV': [128, 5]}, {'CONV': [32, 3]}, {'CONV': [32, 5]}, {'FLATTEN': None}, {'DENSE': [512, 'relu']}, {'DENSE': [10, 'softmax']}]",NONE,NONE,RANDOM,20,"[0.5397999882698059, 0.645799994468689, 0.676800012588501, 0.7170000076293945, 0.6402999758720398, 0.7132999897003174, 0.7300000190734863, 0.7580000162124634, 0.7723000049591064, 0.7756999731063843, 0.7602999806404114, 0.791700005531311, 0.7584999799728394, 0.7736999988555908, 0.7572000026702881, 0.7663999795913696, 0.8033000230789185, 0.8220999836921692, 0.8044000267982483, 0.8094000220298767]","[1.3597127199172974, 1.0259177684783936, 0.9539453387260437, 0.8236290216445923, 1.1282401084899902, 0.861306369304657, 0.805640459060669, 0.7034797072410583, 0.666809618473053, 0.6601893305778503, 0.7367692589759827, 0.6338586211204529, 0.756360650062561, 0.6830759048461914, 0.7691844701766968, 0.7708155512809753, 0.6011142730712891, 0.5450468063354492, 0.5740137696266174, 0.587601363658905]",0.809400022,,,,,,,,,,-1,-1,-1,0,0,0,0,,,FALSE,,1,TRUE
RPDE,16955,1,13,13,FALSE,FALSE,"[1, 3, 1, 1, 0, 1, 1, 2, 0, 2, -1, 1, 1, 3, 0, 1, 0, 0, 5, 2, 0]","[{'INP': 32}, {'CONV': [256, 5]}, {'CONV': [32, 5]}, {'CONV': [128, 3]}, {'POOLMAX': [-1, 3]}, {'CONV': [256, 3]}, {'CONV': [32, 3]}, {'FLATTEN': None}, {'DENSE': [256, 'relu']}, {'DENSE': [10, 'softmax']}]",NONE,NONE,RANDOM,20,"[0.5292999744415283, 0.5968999862670898, 0.5497000217437744, 0.6769999861717224, 0.6500999927520752, 0.7211999893188477, 0.7497000098228455, 0.7426000237464905, 0.8001999855041504, 0.7508000135421753, 0.7822999954223633, 0.7791000008583069, 0.7580999732017517, 0.7567999958992004, 0.8109999895095825, 0.810699999332428, 0.810699999332428, 0.8234000205993652, 0.8345000147819519, 0.8364999890327454]","[1.3246049880981445, 1.179063320159912, 1.4668718576431274, 0.9220873117446899, 1.0025376081466675, 0.806607723236084, 0.7319158911705017, 0.7614748477935791, 0.6051067113876343, 0.7533887028694153, 0.6520278453826904, 0.6644496917724609, 0.7666029930114746, 0.7775042653083801, 0.5652782320976257, 0.5570007562637329, 0.5701116323471069, 0.5273275971412659, 0.49941352009773254, 0.4905052185058594]",0.836499989,,,,,,,,,,-1,-1,-1,0,0,0,0,,,FALSE,,1,TRUE
PRLI,16955,1,13,13,FALSE,FALSE,"[1, 0, 1, 2, -1, 1, 1, 3, 1, 1, 1, 1, 1, 0, 1, 2, -1, 0, 5, 2, 0]","[{'INP': 32}, {'CONV': [32, 5]}, {'POOLMAX': [-1, 3]}, {'CONV': [256, 5]}, {'CONV': [64, 5]}, {'CONV': [32, 5]}, {'POOLMAX': [-1, 2]}, {'FLATTEN': None}, {'DENSE': [256, 'relu']}, {'DENSE': [10, 'softmax']}]",NONE,NONE,RANDOM,20,"[0.44190001487731934, 0.5228999853134155, 0.6571999788284302, 0.599399983882904, 0.6406000256538391, 0.5663999915122986, 0.7426000237464905, 0.6949999928474426, 0.7551000118255615, 0.6419000029563904, 0.7207000255584717, 0.7092000246047974, 0.7904999852180481, 0.7253000140190125, 0.7659000158309937, 0.5907999873161316, 0.7301999926567078, 0.8034999966621399, 0.7764999866485596, 0.7383000254631042]","[1.647593379020691, 1.3659461736679077, 0.9585840106010437, 1.1614843606948853, 1.0046650171279907, 1.3424333333969116, 0.7520766854286194, 0.8887227773666382, 0.7136299014091492, 1.1261122226715088, 0.8259841799736023, 0.847809374332428, 0.6107842922210693, 0.825188159942627, 0.6955570578575134, 1.4391831159591675, 0.809903621673584, 0.5777722001075745, 0.6796407103538513, 0.8052012920379639]",0.738300025,,,,,,,,,,-1,-1,-1,0,0,0,0,,,FALSE,,1,TRUE
LSAF,16955,1,14,14,FALSE,FALSE,"[1, 3, 1, 2, -1, 1, 1, 0, 1, 1, 2, 0, 1, 3, 0, 1, 2, 1, 5, 1, 0]","[{'INP': 32}, {'CONV': [256, 5]}, {'POOLMAX': [-1, 3]}, {'CONV': [32, 5]}, {'CONV': [128, 3]}, {'CONV': [256, 3]}, {'CONV': [128, 5]}, {'FLATTEN': None}, {'DENSE': [128, 'relu']}, {'DENSE': [10, 'softmax']}]",NONE,NONE,RANDOM,20,"[0.415800005197525, 0.5554999709129333, 0.6288999915122986, 0.5950999855995178, 0.5425999760627747, 0.573199987411499, 0.6025999784469604, 0.6777999997138977, 0.7318999767303467, 0.7299000024795532, 0.6715999841690063, 0.7616000175476074, 0.7843000292778015, 0.6703000068664551, 0.8087999820709229, 0.7993999719619751, 0.722000002861023, 0.8317000269889832, 0.7620000243186951, 0.803600013256073]","[1.7773834466934204, 1.3127944469451904, 1.0582441091537476, 1.2814419269561768, 1.371849536895752, 1.3634446859359741, 1.23009192943573, 0.9559997320175171, 0.786398708820343, 0.7991461753845215, 1.0078041553497314, 0.6933245658874512, 0.6408951878547668, 1.087782382965088, 0.5747138261795044, 0.6151464581489563, 0.8781283497810364, 0.4914979636669159, 0.7577184438705444, 0.592191219329834]",0.803600013,,,,,,,,,,-1,-1,-1,0,0,0,0,,,FALSE,,1,TRUE
REQP,16955,1,14,14,FALSE,FALSE,"[1, 2, 0, 1, 3, 0, 1, 2, 0, 1, 3, 1, 1, 0, 1, 2, -1, 1, 5, 2, 0]","[{'INP': 32}, {'CONV': [128, 3]}, {'CONV': [256, 3]}, {'CONV': [128, 3]}, {'CONV': [256, 5]}, {'CONV': [32, 5]}, {'POOLMAX': [-1, 3]}, {'FLATTEN': None}, {'DENSE': [256, 'relu']}, {'DENSE': [10, 'softmax']}]",NONE,NONE,RANDOM,20,"[0.5644000172615051, 0.5357999801635742, 0.6601999998092651, 0.6912999749183655, 0.7348999977111816, 0.6330999732017517, 0.7247999906539917, 0.736299991607666, 0.7738999724388123, 0.7925999760627747, 0.7972000241279602, 0.7559999823570251, 0.8127999901771545, 0.7416999936103821, 0.8065999746322632, 0.8317999839782715, 0.8100000023841858, 0.8463000059127808, 0.8185999989509583, 0.8176000118255615]","[1.2058972120285034, 1.447870135307312, 0.9700320363044739, 0.9081224799156189, 0.7689282298088074, 1.1855621337890625, 0.786750078201294, 0.7720630168914795, 0.6563721299171448, 0.6012933850288391, 0.599382221698761, 0.7124125957489014, 0.55190110206604, 0.8012426495552063, 0.5813568830490112, 0.4915854036808014, 0.5619156956672668, 0.44693315029144287, 0.5287775993347168, 0.5524545311927795]",0.817600012,,,,,,,,,,-1,-1,-1,0,0,0,0,,,FALSE,,1,TRUE
WTWB,16955,1,14,14,FALSE,FALSE,"[1, 3, 0, 2, -1, 0, 1, 0, 1, 1, 0, 1, 2, -1, 1, 1, 1, 0, 5, 1, 0]","[{'INP': 32}, {'CONV': [256, 3]}, {'POOLMAX': [-1, 2]}, {'CONV': [32, 5]}, {'CONV': [32, 5]}, {'POOLMAX': [-1, 3]}, {'CONV': [64, 3]}, {'FLATTEN': None}, {'DENSE': [128, 'relu']}, {'DENSE': [10, 'softmax']}]",NONE,NONE,RANDOM,20,"[0.40149998664855957, 0.5019000172615051, 0.5968000292778015, 0.5493999719619751, 0.6134999990463257, 0.6568999886512756, 0.5631999969482422, 0.7264999747276306, 0.4991999864578247, 0.6837000250816345, 0.6381000280380249, 0.6610999703407288, 0.7020000219345093, 0.7005000114440918, 0.6739000082015991, 0.6013000011444092, 0.737500011920929, 0.6952999830245972, 0.7408999800682068, 0.6924999952316284]","[1.7678433656692505, 1.4079139232635498, 1.188099980354309, 1.3142009973526, 1.072434425354004, 0.9991629719734192, 1.3932057619094849, 0.7825075387954712, 1.7634130716323853, 0.9663282036781311, 1.102662444114685, 1.0421499013900757, 0.8913479447364807, 0.9124795198440552, 0.9583898186683655, 1.2999464273452759, 0.7670375108718872, 0.9750798940658569, 0.7509937882423401, 0.927812397480011]",0.692499995,,,,,,,,,,-1,-1,-1,0,0,0,0,,,FALSE,,1,TRUE
CDQX,16955,1,14,14,FALSE,FALSE,"[1, 1, 0, 1, 0, 1, 2, -1, 1, 1, 1, 0, 2, -1, 0, 1, 3, 1, 5, 1, 0]","[{'INP': 32}, {'CONV': [64, 3]}, {'CONV': [32, 5]}, {'POOLMAX': [-1, 3]}, {'CONV': [64, 3]}, {'POOLMAX': [-1, 2]}, {'CONV': [256, 5]}, {'FLATTEN': None}, {'DENSE': [128, 'relu']}, {'DENSE': [10, 'softmax']}]",NONE,NONE,RANDOM,20,"[0.5494999885559082, 0.6255000233650208, 0.6431999802589417, 0.5817000269889832, 0.6607999801635742, 0.6782000064849854, 0.7348999977111816, 0.7182000279426575, 0.7337999939918518, 0.7299000024795532, 0.7572000026702881, 0.7720000147819519, 0.7656999826431274, 0.7836999893188477, 0.7451000213623047, 0.8043000102043152, 0.774399995803833, 0.7576000094413757, 0.7961999773979187, 0.7914999723434448]","[1.3384568691253662, 1.0751733779907227, 0.9907079339027405, 1.263886570930481, 0.9877025485038757, 0.9271731376647949, 0.7557008862495422, 0.8216829895973206, 0.7872199416160583, 0.80128014087677, 0.7094720602035522, 0.6626436114311218, 0.6708250641822815, 0.6259682178497314, 0.772696316242218, 0.5711771249771118, 0.6902924180030823, 0.7343935966491699, 0.6026417016983032, 0.6306619644165039]",0.791499972,,,,,,,,,,-1,-1,-1,0,0,0,0,,,FALSE,,1,TRUE
JPDB,16955,1,14,14,FALSE,FALSE,"[1, 3, 1, 2, -1, 1, 1, 3, 1, 2, -1, 0, 1, 1, 0, 1, 0, 1, 5, 1, 0]","[{'INP': 32}, {'CONV': [256, 5]}, {'POOLMAX': [-1, 3]}, {'CONV': [256, 5]}, {'POOLMAX': [-1, 2]}, {'CONV': [64, 3]}, {'CONV': [32, 5]}, {'FLATTEN': None}, {'DENSE': [128, 'relu']}, {'DENSE': [10, 'softmax']}]",NONE,NONE,RANDOM,20,"[0.3953000009059906, 0.5569000244140625, 0.5479999780654907, 0.46549999713897705, 0.5824000239372253, 0.6538000106811523, 0.6633999943733215, 0.6694999933242798, 0.6118000149726868, 0.7594000101089478, 0.7282000184059143, 0.7204999923706055, 0.7358999848365784, 0.7664999961853027, 0.7634999752044678, 0.7498000264167786, 0.7480000257492065, 0.7620000243186951, 0.7865999937057495, 0.781000018119812]","[1.7838996648788452, 1.244758129119873, 1.3579708337783813, 1.7605599164962769, 1.2197526693344116, 1.0379388332366943, 0.988042950630188, 0.9834541082382202, 1.2012946605682373, 0.7048250436782837, 0.799464225769043, 0.8264350295066833, 0.7743406295776367, 0.6945707201957703, 0.7200189232826233, 0.7295762300491333, 0.7733428478240967, 0.734694242477417, 0.6329986453056335, 0.650860071182251]",0.781000018,,,,,,,,,,-1,-1,-1,0,0,0,0,,,FALSE,,1,TRUE
FIDN,16955,1,14,14,FALSE,FALSE,"[1, 3, 1, 1, 2, 1, 2, -1, 0, 1, 3, 0, 1, 1, 1, 1, 0, 0, 5, 2, 0]","[{'INP': 32}, {'CONV': [256, 5]}, {'CONV': [128, 5]}, {'POOLMAX': [-1, 2]}, {'CONV': [256, 3]}, {'CONV': [64, 5]}, {'CONV': [32, 3]}, {'FLATTEN': None}, {'DENSE': [256, 'relu']}, {'DENSE': [10, 'softmax']}]",NONE,NONE,RANDOM,20,"[0.4521999955177307, 0.5630999803543091, 0.7037000060081482, 0.6844000220298767, 0.7484999895095825, 0.6608999967575073, 0.7531999945640564, 0.7608000040054321, 0.7782999873161316, 0.7950999736785889, 0.7811999917030334, 0.7775999903678894, 0.7656999826431274, 0.8195000290870667, 0.8299000263214111, 0.8044000267982483, 0.7599999904632568, 0.8367000222206116, 0.7876999974250793, 0.8400999903678894]","[1.538757562637329, 1.2794238328933716, 0.8575490117073059, 0.9393414258956909, 0.7506265640258789, 1.0604671239852905, 0.7036380171775818, 0.696433961391449, 0.6542183756828308, 0.6113787293434143, 0.6346450448036194, 0.6643813848495483, 0.721119225025177, 0.5321806073188782, 0.5131742358207703, 0.5905709862709045, 0.7460817098617554, 0.4880998134613037, 0.6669319868087769, 0.483307421207428]",0.84009999,,,,,,,,,,-1,-1,-1,0,0,0,0,,,FALSE,,1,TRUE
YMIU,16955,1,14,14,FALSE,FALSE,"[1, 0, 0, 2, -1, 0, 1, 0, 0, 1, 2, 1, 2, -1, 0, 1, 0, 1, 5, 2, 0]","[{'INP': 32}, {'CONV': [32, 3]}, {'POOLMAX': [-1, 2]}, {'CONV': [32, 3]}, {'CONV': [128, 5]}, {'POOLMAX': [-1, 2]}, {'CONV': [32, 5]}, {'FLATTEN': None}, {'DENSE': [256, 'relu']}, {'DENSE': [10, 'softmax']}]",NONE,NONE,RANDOM,20,"[0.4982999861240387, 0.6481000185012817, 0.6665999889373779, 0.5253999829292297, 0.642300009727478, 0.5131000280380249, 0.6561999917030334, 0.6862000226974487, 0.692300021648407, 0.7052000164985657, 0.623199999332428, 0.7407000064849854, 0.7114999890327454, 0.7864999771118164, 0.7335000038146973, 0.6917999982833862, 0.733299970626831, 0.7389000058174133, 0.6850000023841858, 0.72079998254776]","[1.468498706817627, 0.9945439696311951, 0.9519473910331726, 1.5564600229263306, 1.0622246265411377, 1.6394658088684082, 1.073464274406433, 0.917650580406189, 0.9776641726493835, 0.8721718788146973, 1.1605530977249146, 0.7547208070755005, 0.9132155179977417, 0.6447091698646545, 0.7953180074691772, 0.9782240390777588, 0.8316517472267151, 0.802449643611908, 1.0952171087265015, 0.8938595652580261]",0.720799983,,,,,,,,,,-1,-1,-1,0,0,0,0,,,FALSE,,1,TRUE
