ID,Seed,Execution,Generation,GenCreation,isChild,isMutant,Integer_encoding,Genotype,Crossover_type,Mutation_type,Search_strategy,Epochs,Accuracy_history,Loss_history,Accuracy,Loss,FLOPs,CPU_Sec,Num_Params,P1_idx,P2_idx,P1,P2,Before_Mut,HD_P1,HD_P2,HD_BM,Succ_Crossover,Succ_Mutation,Total_Crossovers,Total_Mutations,Succ_Crossover_ratio,Succ_Mutation_ratio,Was_invalid,arch_status,Penalization,Trained_Completely
KEYDN,,3,1,1,FALSE,FALSE,"[1, 1, 1, 1, 3, 0, 1, 1, 0, 1, 1, 1, 2, -1, 1, 1, 0, 0, 5, 3, 0]","[{'INP': 32}, {'CONV': [64, 5]}, {'CONV': [256, 3]}, {'CONV': [64, 3]}, {'CONV': [64, 5]}, {'POOLMAX': [-1, 3]}, {'CONV': [32, 3]}, {'FLATTEN': None}, {'DENSE': [512, 'relu']}, {'DENSE': [10, 'softmax']}]",SPC,MTYP,GA,20,"[0.412200003862381, 0.5967000126838684, 0.7035999894142151, 0.720300018787384, 0.7049999833106995, 0.6728000044822693, 0.737500011920929, 0.7570000290870667, 0.6504999995231628, 0.7419000267982483, 0.784600019454956, 0.7174000144004822, 0.7475000023841858, 0.8041999936103821, 0.8069999814033508, 0.8112999796867371, 0.7903000116348267, 0.8059999942779541, 0.8208000063896179, 0.8044999837875366]","[1.8598464727401733, 1.198730230331421, 0.8400669693946838, 0.7995572686195374, 0.8651264905929565, 0.9643080234527588, 0.7696409225463867, 0.7037516832351685, 1.1739083528518677, 0.7706257104873657, 0.619418740272522, 0.9041709899902344, 0.7330512404441833, 0.5679722428321838, 0.5624111890792847, 0.5602612495422363, 0.617028534412384, 0.5734891891479492, 0.546342134475708, 0.5871233940124512]",0.804499984,,,,,,,,,,-1,-1,-1,22,18,100,100,0.22,0.18,FALSE,MEDIAN,0,TRUE
GRJML[M],,3,2,2,TRUE,TRUE,"[1, 3, 1, 2, -1, 0, 1, 2, 1, 1, 3, 0, 2, -1, 0, 1, 1, 0, 5, 1, 0]","[{'INP': 32}, {'CONV': [256, 5]}, {'POOLMAX': [-1, 2]}, {'CONV': [128, 5]}, {'CONV': [256, 3]}, {'POOLMAX': [-1, 2]}, {'CONV': [64, 3]}, {'FLATTEN': None}, {'DENSE': [128, 'relu']}, {'DENSE': [10, 'softmax']}]",SPC,MTYP,GA,20,"[0.36660000681877136, 0.4401000142097473, 0.5591999888420105, 0.6388999819755554, 0.4927000105381012, 0.6952999830245972, 0.35839998722076416, 0.682699978351593, 0.6826000213623047, 0.6898000240325928, 0.5332000255584717, 0.7419000267982483, 0.6607999801635742, 0.7840999960899353, 0.7874000072479248, 0.730400025844574, 0.7069000005722046, 0.7652999758720398, 0.7904000282287598, 0.6830000281333923]","[1.9277076721191406, 1.7806476354599, 1.317564606666565, 1.0110042095184326, 1.6675125360488892, 0.8618394732475281, 3.0327601432800293, 0.97823566198349, 1.0379794836044312, 0.990810751914978, 1.6397638320922852, 0.7557259798049927, 1.095107078552246, 0.6422226428985596, 0.6202816367149353, 0.8000158667564392, 1.0194283723831177, 0.7438432574272156, 0.6582397222518921, 1.2030662298202515]",0.683000028,,,,,,,,,"[1, 3, 1, 2, -1, 0, 1, 2, 1, 1, 3, 0, 2, -1, 0, 1, 1, 0, 5, 1, 0]",3,7,0,68,29,200,200,0.34,0.145,FALSE,MEDIAN,0,TRUE
HKGHU[M],,3,3,3,TRUE,TRUE,"[1, 1, 0, 2, -1, 1, 1, 2, 1, 1, 1, 1, 2, -1, 0, 2, -1, 1, 5, 2, 0]","[{'INP': 32}, {'CONV': [64, 3]}, {'POOLMAX': [-1, 3]}, {'CONV': [128, 5]}, {'CONV': [64, 5]}, {'POOLMAX': [-1, 2]}, {'POOLMAX': [-1, 3]}, {'FLATTEN': None}, {'DENSE': [256, 'relu']}, {'DENSE': [10, 'softmax']}]",SPC,MTYP,GA,20,"[0.3513000011444092, 0.5072000026702881, 0.3702000081539154, 0.5055000185966492, 0.6244000196456909, 0.6388999819755554, 0.6255000233650208, 0.6194999814033508, 0.6456000208854675, 0.6575999855995178, 0.723800003528595, 0.6940000057220459, 0.6036999821662903, 0.7458999752998352, 0.7141000032424927, 0.7638000249862671, 0.7675999999046326, 0.6241999864578247, 0.7495999932289124, 0.7450000047683716]","[1.7008355855941772, 1.3750369548797607, 1.9605401754379272, 1.3948129415512085, 1.0370898246765137, 1.0176836252212524, 1.0843108892440796, 1.074133276939392, 0.9799902439117432, 0.9964416027069092, 0.7786009907722473, 0.8713718056678772, 1.2152137756347656, 0.7543958425521851, 0.8201617002487183, 0.6810327768325806, 0.6795979142189026, 1.1457983255386353, 0.7300074696540833, 0.7382698655128479]",0.745000005,,,,,,,,,"[1, 1, 0, 2, -1, 1, 1, 2, 1, 1, 1, 1, 1, 0, 1, 2, -1, 1, 5, 2, 0]",0,8,3,127,48,300,300,0.423333333,0.16,FALSE,MEDIAN,0,TRUE
CYSRL[M],,3,4,3,TRUE,TRUE,"[1, 3, 0, 2, -1, 0, 1, 0, 0, 1, 2, 1, 1, 1, 0, 2, -1, 0, 5, 3, 0]","[{'INP': 32}, {'CONV': [256, 3]}, {'POOLMAX': [-1, 2]}, {'CONV': [32, 3]}, {'CONV': [128, 5]}, {'CONV': [64, 3]}, {'POOLMAX': [-1, 2]}, {'FLATTEN': None}, {'DENSE': [512, 'relu']}, {'DENSE': [10, 'softmax']}]",SPC,MTYP,GA,20,"[0.5418999791145325, 0.5777999758720398, 0.675599992275238, 0.635200023651123, 0.7038000226020813, 0.6888999938964844, 0.7001000046730042, 0.6380000114440918, 0.6758999824523926, 0.7368000149726868, 0.7422000169754028, 0.7032999992370605, 0.7247999906539917, 0.7883999943733215, 0.7336999773979187, 0.7041000127792358, 0.7113999724388123, 0.8004000186920166, 0.739799976348877, 0.6836000084877014]","[1.2896238565444946, 1.2167311906814575, 0.932695209980011, 1.1584581136703491, 0.8807957768440247, 0.8959991335868835, 0.8922397494316101, 1.1006649732589722, 1.0246570110321045, 0.7809117436408997, 0.7532549500465393, 0.9306744337081909, 0.8307567238807678, 0.6456286311149597, 0.8371407389640808, 0.94094318151474, 0.9144344925880432, 0.5978582501411438, 0.8481776118278503, 1.0338542461395264]",0.683600008,,,,,,,,,"[1, 3, 0, 2, -1, 0, 1, 0, 0, 1, 2, 1, 1, 1, 0, 2, -1, 0, 5, 3, 0]",6,7,0,202,76,400,400,0.505,0.19,FALSE,MEDIAN,0,TRUE
WUJUF[M],,3,5,3,FALSE,FALSE,"[1, 2, 1, 2, -1, 1, 1, 2, 0, 1, 0, 0, 2, -1, 0, 1, 1, 0, 5, 1, 0]","[{'INP': 32}, {'CONV': [128, 5]}, {'POOLMAX': [-1, 3]}, {'CONV': [128, 3]}, {'CONV': [32, 3]}, {'POOLMAX': [-1, 2]}, {'CONV': [64, 3]}, {'FLATTEN': None}, {'DENSE': [128, 'relu']}, {'DENSE': [10, 'softmax']}]",SPC,MTYP,GA,20,"[0.46209999918937683, 0.5730999708175659, 0.6241000294685364, 0.525600016117096, 0.589900016784668, 0.6177999973297119, 0.5442000031471252, 0.6794000267982483, 0.6736999750137329, 0.6865000128746033, 0.6115000247955322, 0.6614999771118164, 0.6625999808311462, 0.6389999985694885, 0.7538999915122986, 0.5573999881744385, 0.7310000061988831, 0.6419000029563904, 0.7706000208854675, 0.5989000201225281]","[1.514184594154358, 1.2083808183670044, 1.0478641986846924, 1.5133898258209229, 1.149318814277649, 1.0931339263916016, 1.377846360206604, 0.9077901244163513, 0.9228460788726807, 0.9224308729171753, 1.2640029191970825, 0.9892835021018982, 0.9780426621437073, 1.1726280450820923, 0.7395466566085815, 1.4730708599090576, 0.8008701205253601, 1.125693917274475, 0.6764857172966003, 1.327470064163208]",0.59890002,,,,,,,,,,-1,-1,-1,280,96,500,500,0.56,0.192,FALSE,MEDIAN,0,TRUE
TWEBI[M],,4,1,1,TRUE,TRUE,"[1, 2, 0, 2, -1, 1, 1, 3, 0, 1, 3, 1, 1, 0, 1, 1, 3, 1, 5, 3, 0]","[{'INP': 32}, {'CONV': [128, 3]}, {'POOLMAX': [-1, 3]}, {'CONV': [256, 3]}, {'CONV': [256, 5]}, {'CONV': [32, 5]}, {'CONV': [256, 5]}, {'FLATTEN': None}, {'DENSE': [512, 'relu']}, {'DENSE': [10, 'softmax']}]",SPC,MTYP,GA,20,"[0.4480000138282776, 0.5742999911308289, 0.6672999858856201, 0.6115999817848206, 0.7132999897003174, 0.7454000115394592, 0.7419999837875366, 0.7882999777793884, 0.800000011920929, 0.7968999743461609, 0.7892000079154968, 0.7389000058174133, 0.7976999878883362, 0.7757999897003174, 0.8273000121116638, 0.8371000289916992, 0.7523000240325928, 0.7843999862670898, 0.8410000205039978, 0.8496999740600586]","[1.7331347465515137, 1.277790904045105, 0.9615530967712402, 1.161637544631958, 0.8422383666038513, 0.727404773235321, 0.7569915056228638, 0.6309929490089417, 0.6048696637153625, 0.607814371585846, 0.6443048715591431, 0.8468043208122253, 0.6260960102081299, 0.6756868362426758, 0.5521517395973206, 0.5121586918830872, 0.8260369300842285, 0.712546706199646, 0.487566739320755, 0.47724130749702454]",0.849699974,,,,,,,,,"[1, 2, 0, 2, -1, 1, 1, 3, 0, 2, -1, 1, 1, 0, 1, 1, 3, 1, 5, 3, 0]",2,6,2,29,14,100,100,0.29,0.14,FALSE,MEDIAN,0,TRUE
VRSMS,,4,2,1,FALSE,FALSE,"[1, 2, 0, 1, 1, 1, 1, 0, 1, 2, -1, 1, 1, 3, 0, 2, -1, 0, 5, 1, 0]","[{'INP': 32}, {'CONV': [128, 3]}, {'CONV': [64, 5]}, {'CONV': [32, 5]}, {'POOLMAX': [-1, 3]}, {'CONV': [256, 3]}, {'POOLMAX': [-1, 2]}, {'FLATTEN': None}, {'DENSE': [128, 'relu']}, {'DENSE': [10, 'softmax']}]",SPC,MTYP,GA,20,"[0.32749998569488525, 0.48170000314712524, 0.6675000190734863, 0.5670999884605408, 0.6237000226974487, 0.6471999883651733, 0.7131999731063843, 0.6664999723434448, 0.6757000088691711, 0.6933000087738037, 0.6276000142097473, 0.6248000264167786, 0.6859999895095825, 0.6485000252723694, 0.6621000170707703, 0.699999988079071, 0.7289999723434448, 0.7360000014305115, 0.7163000106811523, 0.7116000056266785]","[2.0038702487945557, 1.4876744747161865, 0.9369342923164368, 1.2615748643875122, 1.0622658729553223, 0.9952884912490845, 0.8120896816253662, 0.9664205312728882, 0.9266554713249207, 0.8607727289199829, 1.1614240407943726, 1.1536328792572021, 0.9144752025604248, 1.0551220178604126, 1.0100497007369995, 0.9012420773506165, 0.7808684706687927, 0.7736445069313049, 0.8118928670883179, 0.8629895448684692]",0.711600006,,,,,,,,,,-1,-1,-1,74,30,200,200,0.37,0.15,FALSE,MEDIAN,0,TRUE
LSDG[M],,4,3,2,FALSE,FALSE,"[1, 3, 0, 2, -1, 1, 1, 2, 1, 1, 0, 1, 1, 0, 1, 2, -1, 1, 5, 3, 0]","[{'INP': 32}, {'CONV': [256, 3]}, {'POOLMAX': [-1, 3]}, {'CONV': [128, 5]}, {'CONV': [32, 5]}, {'CONV': [32, 5]}, {'POOLMAX': [-1, 3]}, {'FLATTEN': None}, {'DENSE': [512, 'relu']}, {'DENSE': [10, 'softmax']}]",SPC,MTYP,GA,20,"[0.5224999785423279, 0.45719999074935913, 0.6044999957084656, 0.6554999947547913, 0.6996999979019165, 0.7019000053405762, 0.5968999862670898, 0.6365000009536743, 0.5796999931335449, 0.6844000220298767, 0.7609999775886536, 0.5960000157356262, 0.71670001745224, 0.6863999962806702, 0.7488999962806702, 0.7516999840736389, 0.6754000186920166, 0.7584999799728394, 0.7807000279426575, 0.7461000084877014]","[1.3188062906265259, 1.6833000183105469, 1.062855839729309, 0.9725895524024963, 0.8420462012290955, 0.8397212624549866, 1.2366445064544678, 1.0977083444595337, 1.4578523635864258, 0.9517472386360168, 0.6830251216888428, 1.4225246906280518, 0.8210071325302124, 0.9672073125839233, 0.7395139932632446, 0.7292436361312866, 1.0301934480667114, 0.7014992237091064, 0.6445258855819702, 0.8117814660072327]",0.746100008,,,,,,,,,,-1,-1,-1,136,48,300,300,0.453333333,0.16,FALSE,MEDIAN,0,TRUE
MSTRO[M],,4,4,2,TRUE,TRUE,"[1, 3, 0, 2, -1, 1, 1, 3, 0, 2, -1, 1, 2, -1, 1, 1, 3, 1, 5, 3, 0]","[{'INP': 32}, {'CONV': [256, 3]}, {'POOLMAX': [-1, 3]}, {'CONV': [256, 3]}, {'POOLMAX': [-1, 3]}, {'POOLMAX': [-1, 3]}, {'CONV': [256, 5]}, {'FLATTEN': None}, {'DENSE': [512, 'relu']}, {'DENSE': [10, 'softmax']}]",SPC,MTYP,GA,20,"[0.36480000615119934, 0.4593000113964081, 0.5080000162124634, 0.557200014591217, 0.49619999527931213, 0.5992000102996826, 0.5827999711036682, 0.6435999870300293, 0.6201000213623047, 0.722599983215332, 0.6955000162124634, 0.6207000017166138, 0.6341000199317932, 0.6315000057220459, 0.6327000260353088, 0.7373999953269958, 0.7358999848365784, 0.7229999899864197, 0.683899998664856, 0.6355000138282776]","[1.8869843482971191, 1.5733213424682617, 1.4301244020462036, 1.265771508216858, 1.4369759559631348, 1.1875070333480835, 1.19663405418396, 1.0238077640533447, 1.0823496580123901, 0.782015860080719, 0.8664124011993408, 1.1567639112472534, 1.0448503494262695, 1.0997092723846436, 1.203507423400879, 0.7694710493087769, 0.7589092254638672, 0.8092780113220215, 0.9150054454803467, 1.153320074081421]",0.635500014,,,,,,,,,"[1, 3, 0, 2, -1, 1, 1, 3, 0, 1, 0, 1, 2, -1, 1, 1, 3, 1, 5, 3, 0]",5,1,2,219,76,400,400,0.5475,0.19,FALSE,MEDIAN,0,TRUE
KQLUL[M],,4,5,1,FALSE,FALSE,"[1, 1, 1, 2, -1, 1, 2, -1, 1, 1, 3, 1, 1, 3, 0, 2, -1, 0, 5, 3, 0]","[{'INP': 32}, {'CONV': [64, 5]}, {'POOLMAX': [-1, 3]}, {'POOLMAX': [-1, 3]}, {'CONV': [256, 5]}, {'CONV': [256, 3]}, {'POOLMAX': [-1, 2]}, {'FLATTEN': None}, {'DENSE': [512, 'relu']}, {'DENSE': [10, 'softmax']}]",SPC,MTYP,GA,20,"[0.41670000553131104, 0.5209000110626221, 0.5623999834060669, 0.5967000126838684, 0.6140999794006348, 0.5899999737739563, 0.6255999803543091, 0.6115000247955322, 0.6367999911308289, 0.6564000248908997, 0.6302000284194946, 0.6621999740600586, 0.6385999917984009, 0.6827999949455261, 0.6171000003814697, 0.6032000184059143, 0.6822999715805054, 0.7103000283241272, 0.6481999754905701, 0.7146000266075134]","[1.6562292575836182, 1.3822557926177979, 1.2584038972854614, 1.1165937185287476, 1.0942423343658447, 1.1399552822113037, 1.0338486433029175, 1.071743369102478, 1.0150909423828125, 0.9592403173446655, 1.0491423606872559, 0.9623522758483887, 1.0044376850128174, 0.8954688310623169, 1.0963441133499146, 1.2000223398208618, 0.920357882976532, 0.8407419919967651, 1.0300960540771484, 0.8158105611801147]",0.714600027,,,,,,,,,,-1,-1,-1,301,95,500,500,0.602,0.19,FALSE,MEDIAN,0,TRUE
UZWMH,,5,1,1,FALSE,FALSE,"[1, 2, 1, 1, 0, 0, 2, -1, 1, 1, 1, 1, 1, 1, 0, 2, -1, 0, 5, 3, 0]","[{'INP': 32}, {'CONV': [128, 5]}, {'CONV': [32, 3]}, {'POOLMAX': [-1, 3]}, {'CONV': [64, 5]}, {'CONV': [64, 3]}, {'POOLMAX': [-1, 2]}, {'FLATTEN': None}, {'DENSE': [512, 'relu']}, {'DENSE': [10, 'softmax']}]",SPC,MTYP,GA,20,"[0.511900007724762, 0.603600025177002, 0.649399995803833, 0.630299985408783, 0.6200000047683716, 0.7129999995231628, 0.7265999913215637, 0.7253999710083008, 0.7355999946594238, 0.7738999724388123, 0.7588000297546387, 0.7425000071525574, 0.7630000114440918, 0.7534000277519226, 0.767300009727478, 0.7815999984741211, 0.7851999998092651, 0.7608000040054321, 0.7803999781608582, 0.7928000092506409]","[1.3412140607833862, 1.1040163040161133, 1.029419183731079, 1.129244089126587, 1.1152087450027466, 0.8409774303436279, 0.7903828024864197, 0.8162662982940674, 0.7562655210494995, 0.6549696922302246, 0.7025482058525085, 0.7363693118095398, 0.6851483583450317, 0.7089101672172546, 0.6793335676193237, 0.6440897583961487, 0.6181039810180664, 0.7270371317863464, 0.6418325901031494, 0.6048079133033752]",0.792800009,,,,,,,,,,-1,-1,-1,23,10,100,100,0.23,0.1,FALSE,MEDIAN,0,TRUE
ZAEVK,,5,2,1,FALSE,FALSE,"[1, 0, 1, 2, -1, 0, 1, 2, 1, 1, 3, 1, 1, 0, 1, 2, -1, 1, 5, 1, 0]","[{'INP': 32}, {'CONV': [32, 5]}, {'POOLMAX': [-1, 2]}, {'CONV': [128, 5]}, {'CONV': [256, 5]}, {'CONV': [32, 5]}, {'POOLMAX': [-1, 3]}, {'FLATTEN': None}, {'DENSE': [128, 'relu']}, {'DENSE': [10, 'softmax']}]",SPC,MTYP,GA,20,"[0.34880000352859497, 0.46860000491142273, 0.6292999982833862, 0.5648999810218811, 0.6243000030517578, 0.5943999886512756, 0.7508999705314636, 0.6478000283241272, 0.7357000112533569, 0.6955999732017517, 0.7573000192642212, 0.7748000025749207, 0.6678000092506409, 0.7796000242233276, 0.7825999855995178, 0.7116000056266785, 0.8001000285148621, 0.7950999736785889, 0.7297000288963318, 0.8008999824523926]","[2.0411367416381836, 1.5790433883666992, 1.0568240880966187, 1.3490070104599, 1.0852965116500854, 1.386362075805664, 0.7252014875411987, 1.083891749382019, 0.7597828507423401, 0.9075510501861572, 0.6918696761131287, 0.6438101530075073, 1.0410670042037964, 0.6502669453620911, 0.625321626663208, 0.9073518514633179, 0.5873425006866455, 0.6084415316581726, 0.8661471605300903, 0.5944910645484924]",0.800899982,,,,,,,,,,-1,-1,-1,72,26,200,200,0.36,0.13,FALSE,MEDIAN,0,TRUE
HZBTU[M],,5,3,3,TRUE,TRUE,"[1, 0, 1, 1, 3, 0, 1, 0, 1, 2, -1, 1, 2, -1, 1, 1, 0, 0, 5, 3, 0]","[{'INP': 32}, {'CONV': [32, 5]}, {'CONV': [256, 3]}, {'CONV': [32, 5]}, {'POOLMAX': [-1, 3]}, {'POOLMAX': [-1, 3]}, {'CONV': [32, 3]}, {'FLATTEN': None}, {'DENSE': [512, 'relu']}, {'DENSE': [10, 'softmax']}]",SPC,MTYP,GA,20,"[0.4982999861240387, 0.5440000295639038, 0.5551000237464905, 0.5649999976158142, 0.6097000241279602, 0.6622999906539917, 0.656000018119812, 0.6963000297546387, 0.6503000259399414, 0.7128000259399414, 0.7038000226020813, 0.7208999991416931, 0.6868000030517578, 0.7160000205039978, 0.6972000002861023, 0.7009999752044678, 0.7020000219345093, 0.7146999835968018, 0.7432000041007996, 0.7181000113487244]","[1.3727220296859741, 1.2965189218521118, 1.2642616033554077, 1.2131991386413574, 1.0775078535079956, 0.9616765379905701, 0.9726484417915344, 0.8568898439407349, 0.9735490083694458, 0.8259035348892212, 0.8337628841400146, 0.7930126190185547, 0.8746520280838013, 0.7999566197395325, 0.8433360457420349, 0.8503110408782959, 0.8425978422164917, 0.8214321136474609, 0.7383846640586853, 0.7979001998901367]",0.718100011,,,,,,,,,"[1, 0, 1, 1, 3, 0, 1, 0, 1, 1, 2, 0, 2, -1, 1, 1, 0, 0, 5, 3, 0]",10,11,3,137,38,300,300,0.456666667,0.126666667,FALSE,MEDIAN,0,TRUE
VMFXL[M],,5,4,1,FALSE,FALSE,"[1, 1, 0, 2, -1, 1, 1, 2, 1, 1, 0, 1, 2, -1, 0, 2, -1, 0, 5, 1, 0]","[{'INP': 32}, {'CONV': [64, 3]}, {'POOLMAX': [-1, 3]}, {'CONV': [128, 5]}, {'CONV': [32, 5]}, {'POOLMAX': [-1, 2]}, {'POOLMAX': [-1, 2]}, {'FLATTEN': None}, {'DENSE': [128, 'relu']}, {'DENSE': [10, 'softmax']}]",SPC,MTYP,GA,20,"[0.5263000130653381, 0.5695000290870667, 0.5285000205039978, 0.5741999745368958, 0.6086999773979187, 0.6741999983787537, 0.5817000269889832, 0.6136999726295471, 0.5684999823570251, 0.6887000203132629, 0.6597999930381775, 0.7021999955177307, 0.6650000214576721, 0.5705000162124634, 0.733299970626831, 0.7095999717712402, 0.5673999786376953, 0.6743000149726868, 0.7581999897956848, 0.7339000105857849]","[1.325303077697754, 1.2369786500930786, 1.3307243585586548, 1.19734525680542, 1.1135083436965942, 0.935667097568512, 1.162091851234436, 1.0728391408920288, 1.3322983980178833, 0.8660420775413513, 1.001634120941162, 0.8802588582038879, 0.9604334235191345, 1.248496174812317, 0.7833870649337769, 0.8383417725563049, 1.3092001676559448, 0.941781759262085, 0.7141044735908508, 0.7581683397293091]",0.733900011,,,,,,,,,,-1,-1,-1,211,57,400,400,0.5275,0.1425,FALSE,MEDIAN,0,TRUE
PCUYB[M],,5,5,1,FALSE,FALSE,"[1, 2, 1, 1, 0, 0, 2, -1, 1, 1, 1, 1, 2, -1, 0, 2, -1, 1, 5, 3, 0]","[{'INP': 32}, {'CONV': [128, 5]}, {'CONV': [32, 3]}, {'POOLMAX': [-1, 3]}, {'CONV': [64, 5]}, {'POOLMAX': [-1, 2]}, {'POOLMAX': [-1, 3]}, {'FLATTEN': None}, {'DENSE': [512, 'relu']}, {'DENSE': [10, 'softmax']}]",SPC,MTYP,GA,20,"[0.42500001192092896, 0.5133000016212463, 0.5401999950408936, 0.5672000050544739, 0.646399974822998, 0.5655999779701233, 0.574400007724762, 0.6658999919891357, 0.6047999858856201, 0.633400022983551, 0.7081999778747559, 0.6263999938964844, 0.6394000053405762, 0.7020000219345093, 0.6973999738693237, 0.6448000073432922, 0.7069000005722046, 0.6388999819755554, 0.7175999879837036, 0.6711999773979187]","[1.5651593208312988, 1.3471096754074097, 1.2811057567596436, 1.1899945735931396, 1.0010292530059814, 1.2406363487243652, 1.172340989112854, 0.9295588135719299, 1.088398814201355, 1.0206612348556519, 0.8528310656547546, 1.0303157567977905, 1.0016801357269287, 0.8513792753219604, 0.8658981323242188, 0.9886513948440552, 0.8392580151557922, 1.0130549669265747, 0.8066120147705078, 0.9114933609962463]",0.671199977,,,,,,,,,,-1,-1,-1,286,72,500,500,0.572,0.144,FALSE,MEDIAN,0,TRUE
KZHPF[M],,1,1,1,TRUE,TRUE,"[1, 1, 0, 2, -1, 1, 2, -1, 1, 2, -1, 0, 1, 1, 1, 1, 0, 1, 5, 3, 0]","[{'INP': 32}, {'CONV': [64, 3]}, {'POOLMAX': [-1, 3]}, {'POOLMAX': [-1, 3]}, {'POOLMAX': [-1, 2]}, {'CONV': [64, 5]}, {'CONV': [32, 5]}, {'FLATTEN': None}, {'DENSE': [512, 'relu']}, {'DENSE': [10, 'softmax']}]",SPC,MTYP,GA,20,"[0.24400000274181366, 0.35190001130104065, 0.38940000534057617, 0.4171000123023987, 0.4399999976158142, 0.45320001244544983, 0.4648999869823456, 0.4625999927520752, 0.4519999921321869, 0.4632999897003174, 0.46480000019073486, 0.47760000824928284, 0.4794999957084656, 0.49869999289512634, 0.48489999771118164, 0.4618000090122223, 0.4837000072002411, 0.48420000076293945, 0.4900999963283539, 0.5202000141143799]","[2.218905210494995, 1.783199667930603, 1.6926642656326294, 1.6162407398223877, 1.5664936304092407, 1.5225733518600464, 1.4829277992248535, 1.4855550527572632, 1.5054817199707031, 1.46798837184906, 1.4930351972579956, 1.4383671283721924, 1.4424470663070679, 1.3816739320755005, 1.4374722242355347, 1.4802138805389404, 1.4449985027313232, 1.4321779012680054, 1.3910704851150513, 1.3324847221374512]",0.520200014,,,,,,,,,"[1, 1, 0, 1, 1, 0, 2, -1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 5, 3, 0]",2,6,6,31,12,100,100,0.31,0.12,FALSE,WORST,0,TRUE
ZGIFS[M],,1,2,2,TRUE,TRUE,"[1, 2, 0, 2, -1, 1, 2, -1, 1, 2, -1, 1, 2, -1, 1, 2, -1, 0, 5, 2, 0]","[{'INP': 32}, {'CONV': [128, 3]}, {'POOLMAX': [-1, 3]}, {'POOLMAX': [-1, 3]}, {'POOLMAX': [-1, 3]}, {'POOLMAX': [-1, 3]}, {'POOLMAX': [-1, 2]}, {'FLATTEN': None}, {'DENSE': [256, 'relu']}, {'DENSE': [10, 'softmax']}]",SPC,MTYP,GA,20,"[0.10760000348091125, 0.13169999420642853, 0.1632000058889389, 0.1746000051498413, 0.2152000069618225, 0.24130000174045563, 0.28529998660087585, 0.2793000042438507, 0.31349998712539673, 0.3305000066757202, 0.3560999929904938, 0.352400004863739, 0.37470000982284546, 0.36000001430511475, 0.36809998750686646, 0.3621000051498413, 0.38119998574256897, 0.3910999894142151, 0.37209999561309814, 0.38929998874664307]","[2.6973438262939453, 2.6608691215515137, 2.426511764526367, 2.332036256790161, 2.126291513442993, 2.0723462104797363, 1.949473261833191, 1.9570138454437256, 1.8977702856063843, 1.8703769445419312, 1.8246982097625732, 1.8404819965362549, 1.8028507232666016, 1.8230457305908203, 1.8352359533309937, 1.825850009918213, 1.7763328552246094, 1.779572606086731, 1.7788664102554321, 1.7678570747375488]",0.389299989,,,,,,,,,"[1, 2, 0, 2, -1, 1, 1, 3, 0, 2, -1, 1, 1, 3, 0, 2, -1, 0, 5, 2, 0]",7,3,6,70,28,200,200,0.35,0.14,FALSE,WORST,0,TRUE
RLDGB[M],,2,1,1,TRUE,TRUE,"[1, 0, 0, 1, 2, 1, 2, -1, 1, 2, -1, 0, 2, -1, 1, 2, -1, 1, 5, 3, 0]","[{'INP': 32}, {'CONV': [32, 3]}, {'CONV': [128, 5]}, {'POOLMAX': [-1, 3]}, {'POOLMAX': [-1, 2]}, {'POOLMAX': [-1, 3]}, {'POOLMAX': [-1, 3]}, {'FLATTEN': None}, {'DENSE': [512, 'relu']}, {'DENSE': [10, 'softmax']}]",SPC,MTYP,GA,20,"[0.2020999938249588, 0.17489999532699585, 0.20329999923706055, 0.20080000162124634, 0.30300000309944153, 0.2922999858856201, 0.305400013923645, 0.3400000035762787, 0.44769999384880066, 0.43209999799728394, 0.33820000290870667, 0.4731000065803528, 0.42559999227523804, 0.5424000024795532, 0.4708000123500824, 0.4702000021934509, 0.5181999802589417, 0.5026999711990356, 0.4880000054836273, 0.48649999499320984]","[2.8769280910491943, 2.8793864250183105, 2.5548908710479736, 2.5825247764587402, 2.077416181564331, 1.9995046854019165, 1.9419972896575928, 1.8784403800964355, 1.5497022867202759, 1.5261650085449219, 1.8505473136901855, 1.465711236000061, 1.6171140670776367, 1.379429817199707, 1.5486422777175903, 1.5059770345687866, 1.3826775550842285, 1.468522310256958, 1.512910008430481, 1.4758001565933228]",0.486499995,,,,,,,,,"[1, 0, 0, 1, 2, 1, 2, -1, 1, 1, 3, 0, 2, -1, 1, 1, 1, 1, 5, 3, 0]",5,1,4,27,14,100,100,0.27,0.14,FALSE,WORST,0,TRUE
