Execution,HD_P1_mean,HD_P2_mean,HD_P1_std,HD_P2_std,HD_BM_mean,HD_BM_std,succ_crossover,succ_mutation
1,4.388888888888889,4.722222222222222,2.2265480771520028,2.444815776905601,1.5555555555555556,1.0416176459053668,0.2222222222222222,0.8888888888888888
2,5.222222222222222,5.222222222222222,3.5072287628227565,3.5072287628227565,1.0,0.6859943405700354,0.05555555555555555,0.6666666666666666
3,5.111111111111111,4.944444444444445,2.8468535549618097,2.732639797235982,1.2777777777777777,0.9582800496696001,0.2777777777777778,0.8888888888888888
Mean (all values),4.907407407407407,4.962962962962963,,,1.2777777777777777,,0.1851851851851852,0.8148148148148148
Std (all values),0.3199472693179812,0.17714005990471288,,,0.19641855032959654,,0.0817755635771097,0.09072184232530289
