GO_Name,Mean_Stationary_Probability
SBX_MPOLY,0.684518
SBX_MNUF,0.297850
UC_MPOLY,0.004243
NONE_MNUF,0.000000
NONE_MPOLY,0.005589
SPC_MNUF,0.000000
SPC_MPOLY,0.003907
TPC_MNUF,0.000000
TPC_MPOLY,0.003892
UC_MNUF,0.000000
