State,Stationary_Probability
SPC_NONE,0.312894
UC_NONE,0.265272
TPC_NONE,0.194141
SBX_NONE,0.071282
TPC_MPOLY,0.049086
SBX_MPOLY,0.031315
NONE_MPOLY,0.019910
TPC_MNUF,0.019910
UC_MNUF,0.015658
SPC_MPOLY,0.010438
UC_MPOLY,0.010093
NONE_MNUF,0.000000
SBX_MNUF,0.000000
SPC_MNUF,0.000000
