State,Stationary_Probability
SPC_NONE,0.289987
UC_NONE,0.262367
TPC_NONE,0.142899
SBX_MPOLY,0.081027
SPC_MPOLY,0.071119
TPC_MPOLY,0.060406
TPC_MNUF,0.040552
NONE_MPOLY,0.020655
UC_MNUF,0.010495
SPC_MNUF,0.010495
UC_MPOLY,0.010000
NONE_MNUF,0.000000
SBX_MNUF,0.000000
SBX_NONE,0.000000
