State,Stationary_Probability
SPC_NONE,0.313300
TPC_NONE,0.288543
UC_NONE,0.227428
SPC_MPOLY,0.031537
SBX_MPOLY,0.027135
TPC_MNUF,0.025469
SPC_MNUF,0.020619
TPC_MPOLY,0.019152
NONE_MPOLY,0.010687
SBX_NONE,0.010106
UC_MPOLY,0.010106
UC_MNUF,0.009045
SBX_MNUF,0.006873
NONE_MNUF,0.000000
