Operator,Count
SBX_MPOLY,4
SBX_MNUF,4
UC_NONE,24
SPC_NONE,15
UC_MPOLY,8
TPC_MPOLY,14
TPC_NONE,11
NONE_MPOLY,4
SPC_MPOLY,12
TPC_MNUF,2
SPC_MNUF,2
