Operator,Count
SBX_MNUF,1
TPC_NONE,14
SPC_MPOLY,15
UC_NONE,22
SBX_MPOLY,8
SPC_NONE,7
TPC_MPOLY,10
SPC_MNUF,2
UC_MPOLY,10
SBX_NONE,3
NONE_MPOLY,1
TPC_MNUF,6
UC_MNUF,1
