State,Stationary_Probability
UC_NONE,0.264040
TPC_NONE,0.190792
SPC_MPOLY,0.122619
TPC_MPOLY,0.119977
UC_MPOLY,0.079859
SPC_NONE,0.070726
SBX_MPOLY,0.050248
UC_MNUF,0.040250
NONE_MPOLY,0.020703
TPC_MNUF,0.020032
SPC_MNUF,0.010600
SBX_NONE,0.010155
NONE_MNUF,0.000000
SBX_MNUF,0.000000
