Operator,Count
SBX_MNUF,1
UC_MNUF,3
TPC_MNUF,2
SPC_MPOLY,11
UC_NONE,15
UC_MPOLY,14
SPC_NONE,14
SBX_MPOLY,9
TPC_MPOLY,9
NONE_MPOLY,2
TPC_NONE,16
SPC_MNUF,4
