Operator,Count
SBX_MNUF,4
SBX_NONE,1
UC_MNUF,2
UC_MPOLY,13
SBX_MPOLY,6
SPC_MPOLY,10
UC_NONE,21
SPC_NONE,8
TPC_MPOLY,14
TPC_NONE,17
NONE_MNUF,1
NONE_MPOLY,1
SPC_MNUF,2
